Date,SGD3M.BGN.Curncy,SDO3M.BGN.Curncy,USDSGDV3M.BGN.Curncy,MASB10Y.BGN.Index,MASB2Y.BGN.Index,USGG10YR.BGN.Index,STI.Index,BCOM.Index,XAU.BGN.Curncy,COA.Comdty,CLA.Comdty,CL1.Comdty,DXY.Curncy,VIX.Index,SPX.Index,FEDL01.Index,SORACA3M.Index,SIMSM2.Index,SIMSM3A.Index,USGG5YR.Index,USGG3M.Index,SNEER.Index,USBMMY3M.Index,MASB3M.Index
1990-10-26,86.99,,,,,8.626,,107.6633,373.7,,,33.01,82.88,30.75,304.71,7.97,,,,8.219,7.361,,,
1990-10-29,-120.24,,,,,8.689,,108.8248,372.7,,,34.68,83.24,31.54,301.88,7.87,,,,8.261,7.38,,,
1990-10-30,21.51,,,,,8.679,,108.9091,373.75,,,34.54,82.99,30.52,304.06,7.84,,,,8.261,7.358,,,
1990-10-31,-35,,,,,8.617,,109.4492,379.5,,,35.23,83.27,30.04,304,9.52,,59949.8,79989.7,8.219,7.335,,,
1990-11-01,15,,,,,8.548,,109.4847,380.4,,,35.17,82.82,30.25,307.02,8.06,,,,8.127,7.271,,,
1990-11-02,-55,,,,,8.562,,108.1698,377.5,,,34,82.22,30.03,311.85,8.02,,,,8.153,7.298,,,
1990-11-05,-83.51,,,,,8.489,,106.4977,376.9,,,31.96,81.71,29.85,314.59,7.96,,,,8.085,7.286,,,
1990-11-06,35.63,,,,,8.508,,106.6278,379.25,,,32.63,82.11,29.11,311.62,7.89,,,,8.103,7.316,,,
1990-11-07,-40.45,,,,,8.55,,108.5105,385,,,35.31,82.04,30.87,306.01,7.8,,,,8.141,7.314,,,
1990-11-08,40,,,,,8.547,,110.0864,384.75,,,35.53,82.32,30.79,307.61,7.77,,,,8.145,7.313,,,
1990-11-09,14,,,,,8.467,,107.982,385.7,,,33.89,82.12,26.96,313.74,7.73,,,,8.064,7.265,,,
1990-11-12,-16,,,,,8.415,,106.2077,380.7,,,31.87,81.71,25.6,319.48,7.73,,,,8.011,7.316,,,
1990-11-13,-0.9,,,,,8.383,,106.9082,383.5,,,33.12,81.85,24.58,317.67,8,,,,8.003,7.263,,,
1990-11-14,15.3,,,,,8.36,,104.7653,383.9,,,31.16,81.63,22.89,320.4,8.92,,,,7.98,7.293,,,
1990-11-15,-29.52,,,,,8.36,,104.7135,378,,,31.12,81.84,22.57,317.02,8.12,,,,7.98,7.293,,,
1990-11-16,-7,,,,,8.297,,104.0294,376.3,,,29.78,81.59,21.34,317.12,7.85,,,,7.949,7.298,,,
1990-11-19,-40,,,,,8.35,,105.3503,377.8,,,31.5,81.54,20.95,319.34,7.72,,,,7.998,7.328,,,
1990-11-20,2.99,,,,,8.303,,102.6819,380,,,28.91,81.63,20.09,315.31,7.65,,,,7.959,7.326,,,
1990-11-21,18,,,,,8.259,,103.6862,377.3,,,29.63,81.51,21.09,316.03,7.59,,,,7.883,7.26,,,
1990-11-22,-57.69,,,,,8.273,,,380,,,,,,,7.59,,,,7.887,7.26,,,
1990-11-23,-40.01,,,,,8.284,,106.4768,383.6,,,31.9,81.86,20.98,315.1,7.56,,,,7.905,7.245,,,
1990-11-26,-50.63,,,,,8.275,,107.805,386.9,,,32.95,82.1,22.76,316.51,7.65,,,,7.908,7.244,,,
1990-11-27,-74.82,,,,,8.277,,107.3352,383.8,,,32.86,81.71,22.86,318.1,7.62,,,,7.92,7.263,,,
1990-11-28,-82,,,,,8.286,,107.7871,385,,,33.28,82.23,22.96,317.95,7.39,,,,7.965,7.272,,,
1990-11-29,-4.68,,,,,8.335,,107.5623,386.8,,,32.91,83.21,23.91,316.42,7.65,,,,7.985,7.26,,,
1990-11-30,34.69,,,,,8.252,,103.5364,384.85,,,28.85,82.94,22.16,322.22,7.61,,61206.6,81152.7,7.985,7.26,,,
1990-12-03,-58,,,,,8.212,,102.8849,380.65,,,29.15,83.82,22.29,324.1,7.65,,,,7.894,7.255,,,
1990-12-04,-67.01,,,,,8.164,,104.4274,377.6,,,30.66,83.23,22.03,326.35,7.58,,,,7.821,7.231,,,
1990-12-05,-95.71,,,,,8.159,,100.4859,376,,,27.29,83.21,20.94,329.92,7.47,,,,7.813,7.209,,,
1990-12-06,-68.48,,,,,8.17,,99.7304,370,,,26.4,82.71,22.62,329.07,7.44,,,,7.821,7.218,,,
1990-12-07,-106.44,,,,,8.022,,99.5551,370.8,,,26.58,81.93,22.59,327.75,7.25,,,,7.665,7.109,,,
1990-12-10,-110.43,,,,,7.963,,100.5747,374.05,,,26.9,82.1,23.58,328.89,7.18,,,,7.628,7.055,,,
1990-12-11,-8.6,,,,,7.918,,99.8051,372.1,,,26.41,82.33,23.75,326.44,7.05,,,,7.602,7.042,,,
1990-12-12,-42,,,,,7.904,,98.6064,370.9,,,25.35,82.13,21.28,330.19,7.36,,,,7.583,6.989,,,
1990-12-13,-62.43,,,,,7.96,,98.9748,372,,,26.42,82.31,23.05,329.34,7.25,,,,7.668,7.04,,,
1990-12-14,-12.44,,,,,8.03,,99.0936,373.2,,,26.55,82.58,23.85,326.82,7.29,,,,7.73,7.057,,,
1990-12-17,-6.09,,,,,8.005,,99.4994,376.3,,,27.05,82.78,24.85,326.02,7.44,,,,7.7,6.982,,,
1990-12-18,23,,,,,7.892,,99.7879,377.4,,,27.86,82.34,23.11,330.05,7.37,,,,7.545,6.801,,,
1990-12-19,-38.81,,,,,7.993,,100.3757,378.9,,,27.86,82.61,23.08,330.2,7.13,,,,7.641,6.789,,,
1990-12-20,20.57,,,,,8.05,,99.8784,385.45,,,26.39,83.89,23.13,330.12,7.2,,,,7.689,6.736,,,
1990-12-21,10,,,,,8.107,,99.1724,383.75,,,25.92,84.7,22.66,331.75,7.06,,,,7.752,6.774,,,
1990-12-24,-61,,,,,8.185,,99.1868,,,,25.92,85.29,24.03,329.9,6.45,,,,7.833,6.728,,,
1990-12-25,,,,,,8.182,,,,,,,,,,6.45,,,,7.833,6.726,,,
1990-12-26,,,,,,8.122,,100.7892,,,,27.22,85.03,24.18,330.85,8.86,,,,7.762,6.653,,,
1990-12-27,-99.51,,,,,8.086,,100.3661,382.8,,,27.01,84.73,24.81,328.29,8.65,,,,7.74,6.683,,,
1990-12-28,-169.2,,,,,8.129,,101.5334,,,,27.57,83.26,25.05,328.72,7.54,,,,7.773,6.627,,,
1990-12-31,-142.2,,,,,8.067,,102.6982,,,,28.44,83.12,26.38,330.22,5.53,,61845.1,82492.4,7.679,6.635,,,
1991-01-01,,,,,,,,,,,,,,,,5.53,,,,,,,,
1991-01-02,-94.8,,,,,,,100,390.8,,,26.49,82.81,26.62,326.45,7.85,,,,,,,,
1991-01-03,-114.99,,,,,7.928,,99.086,386.3,,,25.48,82.81,27.93,321.91,7.18,,,,7.568,6.62,,,
1991-01-04,-87,,,,,8.014,,98.5088,387.4,,,24.9,83.36,27.19,321,6.52,,,,7.653,6.721,,,
1991-01-07,19,,,,,8.123,,101.7422,391.1,,,27.65,84.67,28.95,315.44,6.26,,,,7.742,6.689,,,
1991-01-08,-77.48,,,,,8.174,,100.2848,389.7,,,27.17,84.95,30.38,314.9,5.94,,,,7.742,6.612,,,
1991-01-09,-139.5,,,,,8.25,,100.6214,387.1,,,27.26,84.53,33.3,311.49,5.88,,,,7.832,6.412,,,
1991-01-10,-109.39,,,,,8.125,,100.678,390.55,,,27.71,84.19,31.33,314.53,6.81,,,,7.742,6.411,,,
1991-01-11,-70,,,,,8.171,,100.1207,390.6,,,27.29,84.29,32.63,315.23,6.68,,,,7.775,6.334,,,
1991-01-14,-15,,,,,8.174,,103.3713,398.6,,,30.78,84.83,36.2,312.49,6.83,,,,7.786,6.292,,,
1991-01-15,-95,,,,,8.201,,102.2949,398.5,,,30.07,84.85,36.16,313.73,6.89,,,,7.779,6.235,,,
1991-01-16,-35,,,,,8.229,,103.8684,403,,,32,85.11,33.2,316.17,6.81,,,,7.816,6.213,,,
1991-01-17,-274.99,,,,,8.047,,94.7664,379,,,21.44,83.37,27.45,327.97,6.6,,,,7.7,6.286,,,
1991-01-18,-109,,,,,8.017,,93.3191,378.25,,,19.25,82.94,25.39,332.23,5.9,,,,7.677,6.239,,,
1991-01-21,-148,,,,,8.044,,,378.2,,,21.3,82.59,24.33,331.06,5.9,,,,7.68,6.229,,,
1991-01-22,-78,,,,,8.072,,95.7585,381,,,24.18,82.79,24.9,328.31,7.56,,,,7.703,6.228,,,
1991-01-23,-59.17,,,,,8.019,,95.2335,378.3,,,22.04,82.21,23.92,330.21,10.39,,,,7.654,6.318,,,
1991-01-24,-130,,,,,7.978,,94.4615,373,,,21.71,82.46,22.86,334.78,7.69,,,,7.609,6.306,,,
1991-01-25,-4.56,,,,,8.037,,94.6842,374.25,,,21.35,82.63,22.2,336.07,7.59,,,,7.649,6.345,,,
1991-01-28,-35,,,,,8.039,,94.3362,374.5,,,20.96,82.41,23.05,336.03,7.61,,,,7.657,6.417,,,
1991-01-29,-57.99,,,,,8.025,,94.9625,376.8,,,21.85,82.7,23.17,335.84,7.16,,,,7.638,6.392,,,
1991-01-30,-19,,,,,8.036,,93.9613,367.1,,,20.97,82.34,21.37,340.91,6.96,,,,7.634,6.36,,,
1991-01-31,-45,,,,,8.007,,94.4086,366,,,21.54,82,20.91,343.93,8.18,,62144.9,83076.1,7.607,6.38,,,
1991-02-01,11.01,,,,,7.909,,94.2003,364.5,,,21.34,81.64,21.04,343.05,6.3,,,,7.454,6.157,,,
1991-02-04,-177,,,,,7.859,,94.3541,367.15,,,21.14,81.38,21.86,348.34,6.1,,,,7.408,6.166,,,
1991-02-05,-95,,,,,7.852,,93.937,366.6,,,20.66,81.06,21.46,351.26,5.49,,,,7.408,6.131,,,
1991-02-06,-40,,,,,7.82,,94.5185,360.75,,,21.49,80.52,22.68,358.07,5.57,,,,7.389,6.078,,,
1991-02-07,-64,,,,,7.834,,94.1007,363.9,,,21.22,80.87,23.6,356.52,6.38,,,,7.442,6.108,,,
1991-02-08,-40,,,,,7.772,,95.0833,370,,,21.92,80.84,23.38,359.35,6.27,,,,7.4,6.084,,,
1991-02-11,-88.01,,,,,7.772,,95.389,366.85,,,22.47,80.49,22.56,368.58,6.37,,,,7.385,6.041,,,
1991-02-12,-13,,,,,7.775,,95.7509,364.4,,,22.93,80.89,22.26,365.5,6.26,,,,7.381,6.016,,,
1991-02-13,-83.01,,,,,7.763,,95.7076,366.75,,,22.56,81.23,20.86,369.02,6.24,,,,7.369,6.025,,,
1991-02-14,-3,,,,,7.791,,95.6669,368.15,,,22.32,81.36,21.48,364.22,6.37,,,,7.365,6.024,,,
1991-02-15,40,,,,,7.784,,94.4766,365.5,,,20.88,81.92,19.57,369.06,6.02,,,,7.403,6.072,,,
1991-02-18,9.99,,,,,7.765,,,363.75,,,,,,,6.02,,,,7.384,6.072,,,
1991-02-19,60,,,,,7.809,,94.1841,363,,,20.07,82.61,19.84,369.39,6.24,,,,7.445,6.113,,,
1991-02-20,-25.01,,,,,7.859,,94.5136,364.65,,,20.48,82.67,22.26,365.14,7.11,,,,7.495,6.119,,,
1991-02-21,-60,,,,,7.859,,93.65,362.25,,,18.5,82.47,20.78,364.97,6.54,,,,7.495,6.119,,,
1991-02-22,-55,,,,,7.898,,93.1186,358.8,,,17.91,83.12,21.01,365.65,6.27,,,,7.569,6.115,,,
1991-02-25,29.99,,,,,7.884,,93.6795,357.65,,,17.94,83.85,22.86,367.26,6.43,,,,7.557,6.156,,,
1991-02-26,-45,,,,,7.961,,94.3152,359.25,,,18.37,83.93,20.38,362.81,6.12,,,,7.618,6.194,,,
1991-02-27,-20,,,,,7.965,,94.786,360,,,18.86,83.84,21.26,367.74,6.26,,,,7.618,6.209,,,
1991-02-28,-35,,,,,8.033,,95.9035,362.7,,,19.16,84.07,21.23,367.07,6.99,,62436.3,83599.3,7.695,6.261,,,
1991-03-01,16.46,,,,,8.12,,96.6717,366.9,,,19.38,84.84,,370.47,6.35,,,,7.784,6.279,,,
1991-03-04,-5.01,,,,,8.127,,97.6568,365.45,,,20.25,84.73,20.86,369.33,6.36,,,,7.784,6.246,,,
1991-03-05,-57,,,,,8.073,,98.191,364.5,,,20.43,85.05,20.45,376.72,6.31,,,,7.711,6.242,,,
1991-03-06,65.69,,,,,8.108,,97.7473,366.2,,,19.73,84.94,20.55,376.17,6.55,,,,7.768,6.283,,,
1991-03-07,-79.28,,,,,8.052,,97.6589,366.5,,,19.42,85.24,21.05,375.91,6.46,,,,7.707,6.271,,,
1991-03-08,-26.5,,,,,8.129,,97.8993,368.5,,,19.31,86.31,20.81,374.95,6.2,,,,7.761,6.142,,,
1991-03-11,,,,,,8.049,,96.6241,365.85,,,18.99,86.9,20.88,372.96,6.1,,,,7.699,6.068,,,
1991-03-12,-82,,,,,8.089,,97.3176,364.25,,,19.68,86.21,18.82,370.03,6.03,,,,7.742,6.043,,,
1991-03-13,30.86,,,,,8.005,,98.0521,366,,,20.45,86.35,16.09,374.57,5.98,,,,7.645,6,,,
1991-03-14,90,,,,,8.021,,97.2529,364.6,,,20.27,86.72,14.94,373.5,5.93,,,,7.641,5.947,,,
1991-03-15,110.37,,,,,8.094,,96.5036,366,,,20.01,87.9,14.9,373.59,5.96,,,,7.715,5.965,,,
1991-03-18,80.55,,,,,8.144,,96.0787,362.3,,,19.76,88.87,15.79,372.11,6.03,,,,7.788,6.016,,,
1991-03-19,62,,,,,8.234,,96.8445,364.5,,,20.61,89.64,16.11,366.59,6.16,,,,7.909,6.074,,,
1991-03-20,,,,,,8.167,,96.755,364.5,,,20.38,89.41,16.04,367.92,6.67,,,,7.851,6.063,,,
1991-03-21,-70,,,,,8.139,,97.454,362.35,,,20.49,88.87,16.86,366.58,6.22,,,,7.804,6.051,,,
1991-03-22,-40.01,,,,,8.123,,97.0397,,,,20.1,89.47,16.49,367.48,6.05,,,,7.793,6.059,,,
1991-03-25,-20,,,,,8.127,,96.0851,359.25,,,19.62,91.08,16.76,369.83,6.08,,,,7.816,6.089,,,
1991-03-26,94.15,,,,,8.113,,95.9865,356.6,,,19.76,91.04,16.31,376.3,6.17,,,,7.808,6.032,,,
1991-03-27,15.52,,,,,8.057,,95.6675,354.05,,,19.41,91.87,16.55,375.35,6.11,,,,7.762,5.948,,,
1991-03-28,15.35,,,,,8.054,,96.1254,355.65,,,19.63,92.01,16.88,375.22,6.14,,,,7.746,5.912,,,
1991-03-29,,,,,,8.061,,,,,,,,,,5.53,,,,7.754,5.933,,,
1991-03-31,,,,,,,,,,,,,,,,,,62950.5,84230.3,,,,,
1991-04-01,,,,,,8.066,,96.7811,,,,19.29,90.55,17.42,371.3,6.48,,,,7.739,5.922,,,
1991-04-02,-59.13,,,,,8.024,,97.3433,357.5,,,19.7,90.35,17.4,379.5,6.46,,,,7.681,5.929,,,
1991-04-03,-204.41,,,,,8.045,,96.8577,359.2,,,19.47,90.46,17.61,378.94,6.36,,,,7.704,5.959,,,
1991-04-04,-14.99,,,,,7.996,,97.0725,358.4,,,19.98,89.93,18.01,379.77,6.22,,,,7.662,5.927,,,
1991-04-05,-85,,,,,7.982,,97.1012,358.5,,,19.96,90.64,17.63,375.36,5.92,,,,7.638,5.871,,,
1991-04-08,70,,,,,7.968,,97.4832,361,,,20.31,90.96,17.41,378.66,5.89,,,,7.631,5.818,,,
1991-04-09,-85,,,,,8.019,,97.2045,364,,,20.26,89.62,20.12,373.56,5.66,,,,7.68,5.771,,,
1991-04-10,-71.99,,,,,8.083,,97.9673,363.65,,,21.05,90.52,19.73,373.15,5.75,,,,7.738,5.78,,,
1991-04-11,-27,,,,,8.069,,97.613,361.75,,,20.89,89.94,17.24,377.63,5.71,,,,7.715,5.696,,,
1991-04-12,-40,,,,,7.968,,97.9438,361.95,,,21.48,90.36,18.45,380.4,5.36,,,,7.618,5.672,,,
1991-04-15,-95,,,,,7.961,,98.1565,360.1,,,21.91,89.64,16.5,381.19,6.04,,,,7.634,5.755,,,
1991-04-16,-50,,,,,7.951,,98.1047,361.2,,,21.64,89.57,15.82,387.62,6.05,,,,7.633,5.76,,,
1991-04-17,1.98,,,,,7.942,,98.0961,360.65,,,21.71,89.84,15.47,390.45,5.95,,,,7.633,5.728,,,
1991-04-18,90.01,,,,,8.027,,97.375,359.15,,,21.08,91.35,16.26,388.46,6,,,,7.737,5.884,,,
1991-04-19,155.86,,,,,8.102,,97.4183,356.15,,,21.13,92.71,15.68,384.2,5.89,,,,7.791,5.923,,,
1991-04-22,55,,,,,8.148,,97.5422,356.4,,,21.62,93.81,16.78,380.95,5.95,,,,7.818,5.859,,,
1991-04-23,-115,,,,,8.117,,97.3367,355.5,,,20.88,92.93,17.02,381.76,5.92,,,,7.775,5.875,,,
1991-04-24,-45.07,,,,,8.048,,97.1201,355.8,,,20.94,93.15,16.72,382.76,5.89,,,,7.709,5.811,,,
1991-04-25,23,,,,,8.072,,96.9876,353.25,,,21.15,93.26,17.15,379.25,5.95,,,,7.702,5.758,,,
1991-04-26,-29.49,,,,,8.046,,96.8543,353.25,,,21.28,93.46,17.27,379.02,5.89,,,,7.671,5.766,,,
1991-04-29,90,,,,,8.062,,96.2747,351.1,,,21.26,93.31,18.27,373.66,5.93,,,,7.69,5.755,,,
1991-04-30,-199.29,,,,,8.013,,96.0553,357.75,,,20.96,91.54,18.24,375.35,5.98,,63193.2,84531.1,7.61,5.687,,,
1991-05-01,-75,,,,,7.996,,96.4092,356.5,,,21.25,91.86,17.77,380.29,5.9,,,,7.617,5.686,,,
1991-05-02,90,,,,,7.942,,96.1551,354.15,,,21.17,92.26,17.52,380.52,5.86,,,,7.575,5.622,,,
1991-05-03,125.22,,,,,8.041,,96.0565,355.5,,,21.37,93.41,17.24,380.8,5.76,,,,7.651,5.62,,,
1991-05-06,,,,,,8.032,,96.441,,,,21.68,92.69,17.92,380.08,5.82,,,,7.64,5.608,,,
1991-05-07,-73.41,,,,,8.058,,96.1042,356.15,,,21.63,92.07,17.46,377.32,5.79,,,,7.67,5.687,,,
1991-05-08,80.76,,,,,8.042,,96.0099,356.9,,,21.78,92.6,17.78,378.51,5.75,,,,7.663,5.644,,,
1991-05-09,45,,,,,8.016,,96.3473,356.85,,,21.93,92.51,17.17,383.25,5.76,,,,7.666,5.633,,,
1991-05-10,0.76,,,,,8.101,,95.429,356.7,,,21.27,92.38,17.54,375.74,5.69,,,,7.747,5.609,,,
1991-05-13,-12.27,,,,,8.062,,95.0336,356.85,,,20.91,92.01,17.66,376.76,5.8,,,,7.705,5.629,,,
1991-05-14,-5,,,,,8.127,,94.9723,357.95,,,20.74,91.29,18,371.62,5.85,,,,7.739,5.645,,,
1991-05-15,-74.42,,,,,8.127,,95.0897,359.85,,,20.92,90.79,18.38,368.57,6.01,,,,7.747,5.602,,,
1991-05-16,9.35,,,,,8.131,,94.8123,356,,,20.89,91.15,17.24,372.19,5.89,,,,7.77,5.549,,,
1991-05-17,90.62,,,,,8.083,,94.9308,355.1,,,21.18,92.95,16.64,372.39,5.79,,,,7.743,5.568,,,
1991-05-20,,,,,,8.085,,95.0806,355,,,21.37,92.72,17.1,372.28,5.82,,,,7.755,5.608,,,
1991-05-21,-36.36,,,,,8.05,,95.182,356.3,,,21.4,91.82,16.07,375.35,5.76,,,,7.708,5.655,,,
1991-05-22,22,,,,,8.066,,94.7593,356.75,,,20.83,92.27,16.16,376.19,5.71,,,,7.7,5.613,,,
1991-05-23,8.99,,,,,8.082,,94.9487,354.9,,,21.02,91.9,16.11,374.97,5.69,,,,7.704,5.549,,,
1991-05-24,-1,,,,,8.085,,94.9062,355.8,,,21.19,91.68,15.23,377.49,5.65,,,,7.69,5.567,,,
1991-05-27,,,,,,8.082,,,,,,,,,,5.65,,,,7.69,5.566,,,
1991-05-28,14.01,,,,,8.061,,95.2033,355.65,,,21.33,91.17,15.67,381.94,5.99,,,,7.66,5.555,,,
1991-05-29,-35,,,,,8.061,,94.6275,361.5,,,21.11,92.02,15.9,382.79,5.79,,,,7.66,5.555,,,
1991-05-30,50,,,,,8.013,,94.7956,361.05,,,21.32,92.18,16.02,386.96,5.84,,,,7.618,5.612,,,
1991-05-31,75.61,,,,,8.059,,94.5573,360.4,,,21.13,93.15,15.93,389.83,5.92,,64051.5,85401.7,7.705,5.693,,,
1991-06-03,69.59,,,,,8.143,,94.9152,363,,,21.13,93.44,16.87,388.06,5.96,,,,7.801,5.776,,,
1991-06-04,14.73,,,,,8.128,,94.774,362.4,,,21.02,93.27,16.17,387.74,5.96,,,,7.778,5.75,,,
1991-06-05,37.68,,,,,8.18,,94.2686,362.4,,,20.47,93.49,16.4,385.09,5.88,,,,7.836,5.738,,,
1991-06-06,35.57,,,,,8.222,,94.2212,364.85,,,20.33,93.7,16.93,383.63,5.82,,,,7.836,5.738,,,
1991-06-07,70.55,,,,,8.279,,94.3238,367,,,20.28,94.56,16.98,379.43,5.71,,,,7.949,5.724,,,
1991-06-10,65.47,,,,,8.284,,93.7172,372.2,,,19.84,94.56,17.47,378.57,5.83,,,,7.953,5.744,,,
1991-06-11,-5,,,,,8.286,,93.9892,371.25,,,19.96,94.85,17.32,381.05,5.79,,,,7.949,5.75,,,
1991-06-12,90.01,,,,,8.364,,93.9741,372,,,20.05,95.56,17.72,376.65,5.67,,,,8.012,5.728,,,
1991-06-13,35,,,,,8.322,,93.7223,369.7,,,19.71,95.91,16.99,377.63,5.79,,,,7.976,5.748,,,
1991-06-14,-9.61,,,,,8.269,,93.3077,367.75,,,19.67,95.79,15.98,382.29,5.71,,,,7.918,5.756,,,
1991-06-17,64.99,,,,,8.305,,93.4722,366.8,,,19.94,95.78,15.5,380.13,5.94,,,,7.949,5.776,,,
1991-06-18,60.01,,,,,8.317,,93.3614,370.25,,,20.13,96.73,16.14,378.59,5.82,,,,7.961,5.802,,,
1991-06-19,-69.76,,,,,8.317,,93.1323,367.4,,,19.99,95.6,17.44,375.09,5.8,,,,7.934,5.738,,,
1991-06-20,-58,,,,,8.274,,93.3236,367.6,,,20.15,95.45,16.75,375.42,5.79,,,,7.895,5.727,,,
1991-06-21,64.99,,,,,8.317,,92.4984,366.25,,,20.23,95.91,16.51,377.75,5.75,,,,7.934,5.735,,,
1991-06-24,-3,,,,,8.326,,91.8721,360.9,,,19.98,95.05,18.28,370.94,5.83,,,,7.965,5.713,,,
1991-06-25,-25,,,,,8.329,,92.1998,363.35,,,20.05,95.55,17.85,370.65,5.9,,,,7.973,5.75,,,
1991-06-26,15,,,,,8.336,,92.4053,366.1,,,20.08,95.3,17.98,371.59,5.73,,,,7.993,5.717,,,
1991-06-27,45.39,,,,,8.305,,92.2597,364.8,,,20.48,95.5,17.87,374.4,5.91,,,,7.952,5.716,,,
1991-06-28,91,,,,,8.227,,91.8192,368.35,,,20.56,96.03,19.55,371.16,6.74,,,,7.879,5.693,,,
1991-06-30,,,,,,,,,,,,,,,,,,65033.5,86233,,,,,
1991-07-01,45.49,,,,,8.258,,92.2605,368.9,,,20.76,96.81,18.64,377.92,6.38,,,,7.921,5.744,,,
1991-07-02,108.63,,,,,8.26,,92.3254,367.1,,,20.82,97.15,17.63,377.47,6.09,,,,7.933,5.75,,,
1991-07-03,18.67,,,,,8.246,,92.1453,369.25,,,20.67,97.07,19.47,373.33,5.77,,,,7.917,5.727,,,
1991-07-04,-9.12,,,,,8.255,,,369.25,,,,,,,5.77,,,,7.929,5.727,,,
1991-07-05,45,,,,,8.334,,92.11,369.9,,,20.89,96.72,18.35,374.08,5.76,,,,8.006,5.745,,,
1991-07-08,-33.01,,,,,8.324,,92.0378,370.25,,,21.24,96.03,20.29,377.94,5.91,,,,7.975,5.734,,,
1991-07-09,-5,,,,,8.353,,91.888,369.2,,,21.29,96.48,19.76,376.11,5.82,,,,8.002,5.76,,,
1991-07-10,44.05,,,,,8.327,,92.0073,370.9,,,21.43,96.35,19.19,375.74,5.72,,,,7.971,5.738,,,
1991-07-11,45,,,,,8.284,,91.6434,368.3,,,21.29,97.18,17.39,376.97,5.86,,,,7.932,5.727,,,
1991-07-12,-63,,,,,8.258,,92.6842,367.85,,,21.72,95.15,18.29,380.25,5.8,,,,7.901,5.724,,,
1991-07-15,44.99,,,,,8.27,,92.3836,367.8,,,21.47,95.21,17.78,382.39,5.96,,,,7.909,5.744,,,
1991-07-16,70.06,,,,,8.26,,93.2806,368.7,,,21.65,95.64,17.49,381.54,5.91,,,,7.897,5.76,,,
1991-07-17,60.01,,,,,8.31,,93.8536,368.9,,,22.14,95.24,17.52,381.18,5.82,,,,7.943,5.77,,,
1991-07-18,-5.43,,,,,8.282,,93.2728,369,,,21.94,94.66,15.77,385.37,5.83,,,,7.916,5.758,,,
1991-07-19,13.51,,,,,8.28,,93.5306,370,,,22.16,93.48,15.5,384.22,5.75,,,,7.9,5.745,,,
1991-07-22,23.99,,,,,8.28,,93.569,369.75,,,21.72,94.17,16.9,382.88,5.81,,,,7.908,5.723,,,
1991-07-23,25.01,,,,,8.301,,93.8084,367.4,,,21.32,94,16.58,379.42,5.74,,,,7.935,5.76,,,
1991-07-24,15.49,,,,,8.232,,93.1222,366,,,21.52,93.23,16.41,378.64,5.63,,,,7.865,5.738,,,
1991-07-25,111,,,,,8.187,,93.3171,364.9,,,21.46,94.19,15.74,380.96,5.82,,,,7.81,5.748,,,
1991-07-26,-9.11,,,,,8.197,,94.1609,364.1,,,21.48,93.52,15.45,380.93,5.76,,,,7.81,5.745,,,
1991-07-29,20.81,,,,,8.197,,94.489,365.1,,,21.35,93.68,15.67,383.15,5.8,,,,7.806,5.734,,,
1991-07-30,25.26,,,,,8.192,,94.3229,361.35,,,21.42,94,15.47,386.69,5.75,,,,7.791,5.718,,,
1991-07-31,2,,,,,8.147,,95.2679,362.85,,,21.68,93.49,15.18,387.81,5.85,,67091.4,88237.4,7.737,5.676,,,
1991-08-01,25,,,,,8.161,,95.6169,363.4,,,21.27,93.97,15.47,387.12,5.86,,,,7.741,5.706,,,
1991-08-02,42.28,,,,,8.053,,95.7793,357.8,,,21.32,93.33,15.26,387.18,5.72,,,,7.626,5.651,,,
1991-08-05,-123,,,,,8.027,,95.0541,356.5,,,21.47,92.39,15.92,385.06,5.79,,,,7.599,5.671,,,
1991-08-06,-50,,,,,7.966,,94.1888,357,,,21.37,91.97,15.54,390.62,5.7,,,,7.535,5.582,,,
1991-08-07,15.2,,,,,7.957,,93.7701,356.8,,,21.36,92.02,15.56,390.56,6.29,,,,7.515,5.54,,,
1991-08-08,-25.01,,,,,7.985,,93.7939,357.6,,,21.58,92.3,15.98,389.32,5.71,,,,7.53,5.528,,,
1991-08-09,40,,,,,7.973,,93.9734,358.2,,,21.62,92.87,15.45,387.12,5.59,,,,7.484,5.474,,,
1991-08-12,30,,,,,7.948,,93.8412,358.2,,,21.69,92.7,15.26,388.02,5.66,,,,7.48,5.452,,,
1991-08-13,,,,,,7.907,,93.3911,356.8,,,21.58,93,14.73,389.62,5.64,,,,7.438,5.457,,,
1991-08-14,9.99,,,,,7.811,,92.7475,355.85,,,21.27,93.21,15.09,389.9,5.58,,,,7.344,5.446,,,
1991-08-15,5,,,,,7.838,,93.1412,358.35,,,21.44,93.68,15.19,389.33,5.77,,,,7.336,5.434,,,
1991-08-16,75,,,,,7.824,,92.9197,357.75,,,21.3,94.38,16.01,385.58,5.55,,,,7.305,5.39,,,
1991-08-19,165.53,,,,,7.838,,93.0719,361.2,,,22.47,96.46,21.19,376.47,5.54,,,,7.285,5.244,,,
1991-08-20,-24,,,,,7.801,,92.9407,353.8,,,22.27,95.46,18.86,379.43,5.57,,,,7.225,5.269,,,
1991-08-21,-144,,,,,7.785,,93.5021,356.3,,,21.55,93.23,15.62,390.59,6.24,,,,7.232,5.435,,,
1991-08-22,-19,,,,,7.781,,94.2852,356.2,,,21.72,92.9,14.59,391.33,5.69,,,,7.217,5.466,,,
