Date,IDRUSD.Curncy,MYRUSD.Curncy,PHPUSD.Curncy,THBUSD.Curncy,SGDUSD.Curncy,VNDUSD.Curncy,KHRUSD.Curncy,LAKUSD.Curncy,FXJPEMCS.Index,USDIDR.Curncy,USDMYR.Curncy,USDPHP.Curncy,USDTHB.Curncy,USDSGD.Curncy,USDVND.Curncy,USDKHR.Curncy,USDLAK.Curncy,JASXNET..Index,MATPENET.Index,THIVNET..Index,VUPHBNET.Index,VNDXEMTD.Index,IDGBFNBN.Index,TBTVNET..Index,JASXMTDN.Index,MATPEMTD.Index,THIVMTDN.Index,VUPHMTDN.Index,IDGBFMTD.Index,MAFDMTDD.Index,TBTVMTDD.Index,PHDBMTDD.Index,GTIDR10Y.Govt,GTMYR10Y.Govt,GTTHB10Y.Govt,CTPHP10Y.Govt,GGVB10YR.VBMA.Index,GT10.Govt,INDON.CDS.USD.SR.5Y.D14.Corp,MALAYS.CDS.USD.SR.5Y.D14.Corp,THAI.CDS.USD.SR.5Y.D14.Corp,PHILIP.CDS.USD.SR.5Y.D14.Corp,VIETNM.CDS.USD.SR.5Y.D14.BEST.Corp,ITRX.EXJP.IG.CDSI.S42.5Y.Corp,MXID.Index,MXMY.Index,MXTH.Index,MXPH.Index,MXEF.Index,MXWO.Index,JCI.Index,FBMKLCI.Index,SET.Index,PCOMP.Index,VNINDEX.Index,CSX.Index,LSXC.Index,.IDRF2.F.Index,..MYRYM.Index,.THBF3.F.Index,.PHPF4.F.index,FEDL01.Index,SORACA3M.Index,MAOPRATE.Index,IDBIRATE.Index,IDBIRRPO.Index,BTRR1DAY.Index,PPCBON.Index
2019-07-24,0.071538,0.243,0.019564,0.032349,0.7328,4.308,0.24,0.1144,62.844,13997,4.1167,51.18,30.89,1.3646,23211,4082,8692,-7.913,-1.4,1.86,-10.6016,95.13,105.89,-28.07,154.487,73.9,740.77,83.94,1724.94,,-852.86,,7.234,3.609,1.938,,4.489,2.045,85.559,49.744,33.488,46.44,63.941,,7358.58,574.89,612.42,1394.51,1055.34,2217.75,6384.987,1652.41,1725.44,8161.49,988.41,616.72,764.08,2.438,2.7434,,4.0142,2.4,1.6738,3,,,1.75,
2019-07-25,0.07137,0.2429,0.019519,0.032294,0.7313,4.3087,0.25,0.1144,62.682,13977,4.1143,51.11,30.903,1.3674,23210,4081.95,8769.5,-36.766,14.2,42.07,2.4311,97.14,-28.58,25.62,117.721,88.1,782.84,86.38,1696.36,,-827.25,,7.166,3.598,1.892,,4.4685,2.082,82.289,47.86,33.033,45.046,63.435,,7386.51,575.73,612.62,1414.31,1054.29,2206.92,6401.365,1656.58,1730.9,8272.18,994.95,617.76,763.21,2.504,2.7416,,3.9479,2.4,1.6732,3,,,1.75,
2019-07-26,0.071425,0.2428,0.019606,0.032405,0.7301,4.3081,0.24,0.1143,62.63,14008,4.1195,51.055,30.93,1.3696,23211,4084.4751,8694,-109.801,-26.7,-140.82,-5.4395,100.09,56.45,-8.12,7.92,61.4,642.03,80.94,1752.81,,-835.37,,7.189,3.589,1.892,,4.474,2.071,81.785,47.574,32.851,44.926,63.134,,7278.97,572.31,606.75,1397.39,1048.66,2215.71,6325.237,1647.96,1717.97,8183.99,993.35,623.05,775.77,2.482,2.7428,,3.8917,2.4,1.671,3,,,1.75,
2019-07-29,0.071332,0.2427,0.019604,0.032404,0.7298,4.308,0.24,0.1151,62.696,14020,4.127,51.105,,1.3703,23213,4085,8692,-19.982,0.1,,-3.5422,100.48,105.51,,-12.062,61.5,,77.39,1858.32,,,,7.26,3.587,,,4.469,2.066,81.478,47.676,32.553,44.814,61.764,,7281.89,570.16,,1397.48,1045.73,2212.5,6299.035,1642.69,,8188.52,997.94,622.22,764.08,2.4991,2.7486,,3.8934,2.4,1.6702,3,,,1.75,
2019-07-30,0.071328,0.2424,0.019677,0.032473,0.7296,4.3101,0.24,0.115,62.689,14025,,50.855,30.815,1.3705,23202,4085,8692.5,-7.337,,16.53,12.4164,93.11,-14.25,49.23,-19.399,,658.56,89.81,1844.07,,-786.14,,7.311,,1.857,,4.466,2.059,82.033,48.278,32.849,45.533,58.598,,7365.68,,604.27,1391.54,1043.15,2203.4,6376.996,,1706.49,8150.46,986.02,621.62,778.19,2.3752,2.7531,,3.874,2.39,1.6687,3,,,1.75,
2019-07-31,0.070884,0.2427,0.019602,0.032352,0.7277,4.3067,0.24,0.115,62.382,14022,4.1265,50.9,30.755,1.3743,23205,4083,8695,-0.785,-81.1,-5.8,-9.1542,93.63,-115.52,-24.96,-20.184,-19.6,652.76,80.66,1728.55,1352.29,-811.11,-239.96,7.352,3.59,1.84,,4.4235,2.015,81.964,47.954,32.588,45.19,59.16,,7370.63,567.03,606.32,1371.13,1037.01,2187.56,6390.505,1634.87,1711.97,8045.8,991.66,621.41,777.39,2.3704,2.7247,,3.8363,2.4,1.6718,3,,,1.75,
2019-08-01,0.070108,0.2413,0.01948,0.032357,0.7261,4.3094,0.25,0.1148,62,14116,4.144,51.2,30.865,1.377,23203,4083.4751,8705,3.081,9.8,-55.72,1.0041,-3.87,419.28,136.25,3.081,9.8,-55.72,1,419.28,,136.25,,7.488,3.602,1.834,,4.4395,1.894,84.719,50.159,32.506,46.627,59.206,,7334.6,568.13,603.39,1382.98,1024.56,2173.18,6381.542,1639.07,1699.75,8098.16,997.39,629.31,777.5,2.3755,2.7319,,3.8187,2.14,1.6703,3,,,1.75,
2019-08-02,0.070289,0.2391,0.019365,0.032498,0.7254,4.3046,0.25,0.1149,61.723,14185,4.158,51.44,30.81,1.3773,23226,4080,8707,-40.704,-73.6,-118.27,4.972,-11.82,28.1,2.61,-37.624,-63.8,-174,5.98,447.38,,138.85,,7.539,3.561,1.76,,4.416,1.847,89.806,55.349,33.059,50.878,62.68,,7275.77,563.57,598.5,1387.74,1003.76,2149.99,6340.18,1626.76,1684.71,8129.93,991.1,621.77,782.39,2.113,2.7007,,3.8165,2.14,1.6661,3,,,1.75,
2019-08-05,0.069355,0.238,0.019182,0.032449,0.7222,4.2973,0.25,0.1149,61.191,14255,4.1775,51.785,30.795,1.3847,23270,4092.5,8700,-76.468,-85.2,-86.11,-22.7508,-21.62,-99.52,47.54,-114.092,-149,-260.11,-16.77,347.86,,186.4,,7.657,3.565,1.676,,4.4185,1.709,95.644,62.006,34.186,58.2,63.7,,7041.63,557.55,590.21,1343.67,973,2097.32,6175.703,1610.41,1665.99,7890.02,973.15,621.88,774.41,2.3521,2.6863,,3.7512,2.13,1.6578,3,,,1.75,
2019-08-06,0.069998,0.2385,0.01921,0.032542,0.7238,4.2992,0.24,0.115,61.256,14277,4.191,51.96,30.765,1.3816,23258,4090,8700,-145.006,-52.4,-111.17,-32.1761,-30.57,-209.69,-12.31,-259.098,-201.4,-371.28,-48.95,138.17,,174.09,,7.623,3.561,1.683,,4.4315,1.704,92.844,59.618,33.975,55.96,65.6,,6924.58,558.22,591.72,1321.83,972.67,2109.2,6119.471,1611.79,1671.48,7766.75,964.61,621.41,773.73,2.0887,2.666,,3.617,2.13,1.6556,3,,,1.75,
2019-08-07,0.070459,0.2377,0.019123,0.032442,0.7233,4.3074,0.25,0.115,61.29,14225,4.189,52.323,30.81,1.3826,23216,4090,8701,-15.244,-64.1,-117.03,-6.548,-38.64,-317.1,157.88,-274.342,-265.5,-488.31,-55.5,-178.93,,331.97,,7.463,3.515,1.569,,4.4305,1.735,93.424,60.547,34.163,56.085,65.966,,7041.67,555.68,589.94,1345.78,972.65,2114.05,6204.195,1604.7,1669.44,7917.39,965.93,622.76,766.75,2.1988,2.6596,,3.4376,2.12,1.6545,3,,,1.5,
2019-08-08,0.070674,0.2389,0.019296,0.032519,0.7235,4.3068,0.24,0.115,61.527,14210,4.1855,52.05,30.755,1.382,23221,4090.5,8701,18.134,-7.3,30.41,-1.2757,-42.96,-267.69,-64.62,-256.208,-272.8,-457.9,-56.77,-446.62,,267.35,,7.314,3.47,1.46,,4.4345,1.718,93.327,58.034,33.857,54.149,66.198,,7141.48,559.36,587.27,1343.55,984.3,2146.91,6274.671,1616.02,1665.12,7914.16,975.24,624.72,765.89,2.2239,2.6779,,3.4015,2.12,1.6487,3,,,1.5,4.25
2019-08-09,0.070236,0.239,0.019231,0.03249,0.7218,4.3096,0.24,0.1149,61.312,14194,4.184,51.89,30.728,1.3851,,4091.5,8700,4.482,-37.8,-65.82,-12.8921,-45.49,-69.47,-20.44,-251.726,-310.6,-523.72,-69.67,-516.09,,246.92,,7.288,3.438,1.503,,4.427,1.746,92.177,57.554,33.527,52.93,66.434,,7140.55,559.12,583.59,1330.12,981.19,2135.34,6282.132,1615.05,1650.64,7854.39,974.34,623.59,766.75,2.2508,2.6789,,3.3733,2.12,,3,,,1.5,
2019-08-12,0.069988,0.238,0.019162,0.032414,0.721,4.31,0.24,0.115,61.048,14250,,,,1.387,23203,4093.5,8703,-9.303,,,,-44.96,-32.89,,-261.029,,,,-548.98,,,,7.355,,,,4.427,1.646,95.263,60.4,34.156,55.327,66.509,,7103.34,,,,974.48,2117.65,6250.595,,,,975.31,647.18,760.69,2.2746,2.6806,,3.3733,2.12,,3,,,1.5,
2019-08-13,0.070608,0.2382,0.019223,0.032473,0.7228,4.3091,0.24,0.115,61.402,14325,4.196,52.46,30.878,1.3833,23206,4086.5,8696,-72.94,-49.9,-110.27,-40.7189,-57.68,99.46,-90.24,-333.968,-360.5,-633.98,-110.39,-449.52,,156.67,,7.508,3.439,1.484,,4.417,1.705,95.944,59.624,34.024,55.109,69.055,,7032.06,551.13,572.42,1316.91,968.87,2134.54,6210.962,1592.88,1620.23,7788.45,966.83,644.01,761.02,2.2805,2.6895,,3.3576,2.12,1.6483,3,,,1.5,
2019-08-14,0.069935,0.2384,0.019074,0.032425,0.7195,4.3087,0.25,0.115,60.827,14249,4.189,52.3,30.81,1.39,23208,4080.5,8688.5,-32.376,-17.6,-128.62,-18.3074,-66.68,-57.25,-32.78,-366.344,-378.1,-762.6,-128.69,-506.77,,123.9,,7.429,3.42,1.467,,4.389,1.58,93.392,58.985,33.351,55.024,69.09,,7101,553.24,572.49,1332.16,964.43,2086.26,6267.335,1600.31,1619.45,7858.65,968.91,641.06,761.56,2.1576,2.7067,,3.3473,2.12,1.648,3,,,1.5,
2019-08-15,0.070139,0.2385,0.01903,0.032408,0.7199,4.309,0.24,0.1149,60.963,14273,4.1945,52.58,30.865,1.389,23208,4080.5,8703.5,-20.172,-47,-387.53,-33.2828,-69.47,14.74,-144.11,-386.516,-425.1,-1150.13,-161.98,-492.03,,-20.21,,7.456,3.269,1.411,,4.3145,1.529,96.707,62.083,33.942,57.191,69.532,,7078.02,553,565.71,1323.89,963.52,2082.84,6257.586,1600.29,1604.03,7828.86,979.38,635.4,763.48,2.1694,2.6892,,3.3767,2.13,1.6462,3,,,1.5,
2019-08-16,0.070336,0.2395,0.019122,0.032336,0.7224,4.3077,0.25,0.1148,60.919,14243,4.1782,52.44,30.9,1.3845,23213,4079.5,8707.5,-50.846,-28.3,-163.98,5.7026,-77.35,-71.79,-53.97,-437.362,-453.4,-1314.11,-156.27,-563.82,,-74.18,,7.384,3.199,1.428,,4.2765,1.555,94.16,56.909,33.515,53.617,70.025,,7055.02,552.15,574.71,1318.9,970.27,2108.5,6286.657,1599.22,1631.4,7795.98,980,633.81,766.61,2.4713,2.6859,,3.374,2.13,1.6438,3,,,1.5,
2019-08-19,0.070098,0.2396,0.019081,0.032417,0.7211,4.309,0.25,0.1148,60.461,14238,4.1785,52.31,30.845,1.3866,23210,4075,8698.5,-7.328,-23.9,-133.31,-3.4923,-39.35,75.71,-82.59,-444.69,-477.3,-1447.42,-159.76,-488.11,,-156.77,,7.29,3.234,1.499,,4.29,1.607,93.351,54.954,33.143,51.937,69.26,,7080.83,551.48,577.22,1347.32,977.73,2131.81,6296.715,1596.45,1637.26,7938.35,981.03,642.69,763.8,2.4772,2.7042,,3.3674,2.13,1.6328,3,,,1.5,
2019-08-20,0.070163,0.2392,0.019118,0.032495,0.7221,4.3095,0.24,0.1148,60.601,14268,4.1833,52.295,30.81,1.3849,23204,4084.5,8715.5,-13.423,-13.1,-97.2,-6.7127,-42.76,38.58,-264.5,-458.114,-490.4,-1544.61,-166.48,-449.53,,-421.28,,7.32,3.378,1.53,,4.2955,1.556,93.505,53.707,33.381,50.321,68.97,,7071.25,553.5,572.56,1339.99,980.11,2119.57,6295.738,1602.75,1625.57,7886.91,984.67,632.51,757.08,2.1769,2.696,,3.3449,2.13,1.6258,3,,,1.5,
2019-08-21,0.070292,0.2395,0.019152,0.032479,0.7225,4.3099,0.25,0.1147,60.659,14244,4.1772,,30.78,1.3836,23202,4081,8718.85,-42.851,-30.4,24.48,,-37.18,18.29,-242.83,-500.964,-520.8,-1520.13,,-431.24,,-664.11,,7.257,3.373,1.509,,4.282,1.59,93.099,52.831,33.091,49.613,68.941,,6987.5,550.84,577.2,,983.14,2135.52,6252.967,1594.59,1638.24,,994.38,642.34,764.13,2.1527,2.7133,,3.3449,2.12,1.6175,3,,,1.5,
2019-08-22,0.070292,0.2389,0.0191,0.032467,0.7216,4.3094,0.25,0.1147,60.431,14235,4.1888,52.27,30.798,1.3855,23202,4083.5,8726,-23.496,-11.7,-104.79,-8.3097,-40.12,94.84,-173.89,-524.46,-532.5,-1624.93,-174.79,-336.4,,-838,,7.226,3.358,1.53,,4.223,1.615,91.977,52.774,33.086,49.235,68.154,,6998.32,553.09,575.53,1332.98,975.66,2131.68,6239.245,1602.47,1633.56,7848.83,997.26,640.93,763.27,2.26,2.7242,,3.3272,2.12,1.6135,3,,5.5,1.5,
2019-08-23,0.069981,0.2386,0.019075,0.032637,0.721,4.3097,0.25,0.1146,60.222,14215,4.1912,52.27,30.715,1.387,23201,4085.5,8729,-22.282,-10.2,49.86,-10.2772,-48.43,-7.7,-103.52,-546.742,-542.7,-1575.06,-185.07,-344.1,,-941.52,,7.223,3.358,1.53,,4.1715,1.536,90.346,53.11,32.56,49.558,67.947,,7024.63,555.69,582.16,1339.98,973.66,2094.63,6255.597,1609.33,1646.68,7889.41,992.45,640.72,769.55,2.1076,2.7145,,3.3241,2.12,1.6081,3,,,1.5,
2019-08-26,0.070023,0.238,0.019086,0.032693,0.7201,4.3094,0.24,0.1145,60.034,14243,4.2032,,30.605,1.3881,23203,4140,8735,-63.435,-57.9,-45.53,,-53.35,63.13,60.1,-610.176,-600.6,-1620.59,,-280.97,,-881.42,,7.261,3.311,1.46,,4.206,1.536,92.744,54.309,33.142,50.544,69.214,,6972.62,552.21,572.3,,960.81,2105.22,6214.51,1600.53,1622.73,,982.88,643.52,764.83,1.8945,2.6884,,3.3241,2.12,1.5972,3,,,1.5,
2019-08-27,0.070109,0.238,0.019144,0.032655,0.7198,4.3102,0.24,0.1145,59.97,14255,4.2048,52.305,30.57,1.3893,23199,4139.5,8735,-12.005,-69.9,-56.44,-30.2312,-56.65,236.23,-20.02,-622.182,-670.5,-1677.03,-215.3,-44.74,,-901.43,,7.272,3.309,1.444,,4.2165,1.473,93.442,53.02,33.149,50.254,69.266,,7064.94,548.49,567.67,1316.02,964.59,2104.85,6278.171,1590.84,1615.47,7747.38,976.79,646.31,764.5,2.0647,2.6881,,3.3058,2.12,1.5933,3,,,1.5,
2019-08-28,0.070225,0.2374,0.019097,0.032647,0.7201,4.3088,0.24,0.1143,59.782,14262,4.2135,52.321,30.625,1.3888,23208,4090,8745,-18.237,-3.1,-38.08,-10.6514,-55.2,-19.67,-2.53,-640.419,-673.6,-1715.12,-225.95,-64.41,,-903.96,,7.314,3.291,1.433,,4.201,1.481,93.618,53.584,33.133,50.418,68.662,,7067.06,547.32,568.05,1332.65,965.35,2111.92,6281.646,1589.82,1616.93,7847.5,977.26,643.32,758.05,2.1114,2.6796,,3.3168,2.12,1.5907,3,,,1.5,
2019-08-29,0.07042,0.2372,0.019188,0.032642,0.7206,4.3103,0.24,0.1142,59.846,14235,4.2172,52.18,30.592,1.3877,23200,4090,8745,-15.579,11.5,-46.21,-8.0496,-54.98,8.45,55.63,-655.998,-662.1,-1761.32,-234,-55.96,,-848.33,,7.345,3.308,1.427,,4.195,1.496,91.969,51.923,32.866,48.78,67.301,,7078.9,548.36,577.22,1339.99,970.08,2133.08,6289.119,1595.18,1639.14,7892.81,978.59,644.69,762.73,2.1037,2.6617,,3.3161,2.12,1.5886,3,,,1.5,
2019-08-30,0.070487,0.2378,0.019181,0.032642,0.7209,4.3099,0.24,0.1143,59.914,14191,4.2055,52.05,30.575,1.3872,23196,4092,8745,4.83,42,-1.07,7.843,-53.6,-182.77,-196.33,-651.168,-620.1,-1762.39,-226.15,-238.73,,-1044.65,,7.308,3.311,1.446,,4.1315,1.498,89.721,51.204,32.768,48.208,66.666,,7180.5,554.18,584.52,1354.18,984.33,2138.52,6328.47,1612.14,1654.92,7979.66,984.06,646.88,760.04,2.1152,2.6446,,3.317,2.13,1.5886,3,,,1.5,
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-229.96,,1588.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,0.070361,0.2369,0.019129,0.032648,0.7191,,0.24,0.114,59.672,14194,,52.105,30.635,1.3907,,4089,8769.1,-6.963,,-36.93,-12.724,,-20.4,-82.89,-6.963,,-36.93,-12.72,-20.4,,-82.89,,7.302,,1.44,,,1.498,89.147,51.212,32.79,48.615,66.546,,7102.38,,582.19,1343.31,983.76,2136.58,6290.546,,1654.11,7918.53,,655.72,758.65,2.1251,2.6465,,3.3171,,1.5875,3,,,1.5,
2019-09-03,0.070521,0.2376,0.019148,0.03267,0.7192,4.3109,0.24,0.1138,59.917,14228,4.2203,52.345,30.655,1.3905,23197,4095,8785,-28.135,-29.2,-50.33,2.0103,-0.08,117.74,17.17,-35.098,-29.2,-87.26,-10.71,97.34,,-65.72,,7.321,3.29,1.448,,4.138,1.458,89.171,50.928,32.291,47.465,66.089,,7043.22,546.31,575.89,1322.84,973.27,2126.92,6261.59,1591.52,1642.25,7804.71,979.36,656.42,757.15,2.1764,2.6246,,3.3116,2.13,1.5827,3,,,1.5,
2019-09-04,0.070823,0.2385,0.019271,0.032726,0.7223,4.3106,0.24,0.1137,60.493,14160,4.2045,51.935,30.595,1.3844,23198,4090,8795,-59.785,-18.6,28.79,-14.3389,-1.68,16.29,4.55,-94.883,-47.8,-58.47,-25.05,113.63,,-61.17,,7.316,3.288,1.45,,4.101,1.467,84.736,47.673,31.721,45.009,65.396,,7030.68,549.26,585,1324.53,990.61,2149.8,6269.664,1599.89,1658.64,7840.86,977.63,662.59,746.52,2.2409,2.6492,,3.307,2.13,1.5796,3,,,1.5,
2019-09-05,0.070859,0.2386,0.019244,0.032591,0.7225,4.3101,0.24,0.1137,60.512,14155,4.1873,52.01,30.555,1.3838,23200,4091,8795,-6.233,0.7,-4.61,-12.9425,-6.84,-38.26,38.81,-101.115,-47.1,-63.08,-38,75.37,,-22.36,,7.309,3.29,1.477,,4.053,1.559,80.375,46.452,31.332,43.445,63.838,,7106.09,548.93,589.94,1334.03,1003.01,2174.27,6306.803,1599.75,1669.79,7898.19,976.79,667.24,746.94,2.2243,2.6433,,3.3074,2.13,1.5786,3,,,1.5,
2019-09-06,0.071114,0.2393,0.019277,0.032607,0.7239,4.3105,0.24,0.1137,60.746,14095,4.179,51.905,30.673,1.3814,23197,4092,8795,-25.176,-19.3,-49.87,-0.5617,6.05,-7.11,-173.76,-126.292,-66.4,-112.95,-38.56,68.26,,-196.12,,7.295,3.347,1.538,,4.0535,1.561,79.109,45.465,30.992,42.697,62.066,,7125.38,550.46,590.02,1339.5,1007.96,2178.9,6308.95,1604.47,1670.06,7933.47,974.08,675.59,746.62,2.2035,2.6334,,3.2985,2.12,1.5782,3,,,1.5,
2019-09-09,0.071306,0.2401,0.019279,0.032641,0.7248,4.3102,0.24,0.1137,60.618,14035,,51.865,30.64,1.3797,23200,4089.5,8778.5,-5.787,,29.33,-6.6066,21.59,74.15,-43.54,-132.078,,-83.61,-45.16,142.41,,-239.66,,7.244,,1.633,,4.0445,1.645,77.981,45.092,30.92,41.668,61.871,,7130.74,,591.57,1346.17,1010.58,2178.41,6326.213,,1671.22,7960.12,974.12,676.06,730.56,2.264,2.6317,,3.3181,2.13,1.5733,3,,,1.5,
2019-09-10,0.071236,0.24,0.019217,0.032661,0.7246,4.3102,0.24,0.1136,60.703,14050,4.171,51.985,30.62,1.3802,,4100,8805,-13.225,47.4,-86.14,11.7161,23.93,85.45,-47.04,-145.304,-19,-169.75,-33.45,227.86,,-286.71,,7.235,3.362,1.642,,4.0835,1.732,77.198,44.361,30.994,41.578,61.234,,7146.92,548.43,590.09,1342.29,1008.13,2179.43,6336.673,1595.85,1665.93,7929.48,970.26,675.54,730.56,2.2183,2.6352,,3.2874,2.13,1.5708,3,,,1.5,
2019-09-11,0.071174,0.2395,0.019185,0.032695,0.7251,4.31,0.24,0.1136,60.802,14060,4.1785,52.14,30.585,1.3795,23200,4101,8806.5,16.935,23.9,47.29,2.7474,23.8,101.09,18.36,-128.369,4.9,-122.46,-30.7,328.95,,-268.34,,7.252,3.36,1.603,,4.0805,1.74,77.026,44.454,30.832,41.453,60.078,,7212.36,550.72,596.07,1349.72,1017.04,2194.42,6381.954,1602.3,1674.03,7967.9,969.31,694.47,681.56,2.1956,2.6498,,3.3167,2.13,1.5673,3,,,1.5,
2019-09-12,0.071847,0.24,0.019288,0.032815,0.7271,4.3088,0.24,0.1136,61.159,13994,4.1653,51.948,30.452,1.3751,23208,4105,8804.5,-35.48,-12,-34.99,-2.5316,21.35,343.2,52.98,-163.849,-7.1,-157.45,-33.23,672.15,,-215.37,,7.232,3.328,1.594,,4.026,1.772,76.756,43.395,31.044,39.997,59.94,,7137.75,550.67,589.63,1345.46,1022.33,2201.81,6342.174,1601,1660.68,7944.43,976.07,702.45,701.97,2.2347,2.6247,,3.3346,2.13,1.5621,3,,,1.5,
2019-09-13,0.071567,0.2399,0.019258,0.032791,0.7283,4.3077,0.24,0.1135,61.16,13965,4.164,51.965,30.448,1.3732,23215,4110,8802.5,-9.673,-13.2,-13.14,2.7059,20.17,230.48,425.15,-173.522,-20.3,-170.59,-30.53,902.63,,209.79,,7.168,3.337,1.596,,3.9415,1.898,75.381,42.811,30.375,39.743,59.272,,7143.54,551.41,588.64,1353.33,1026.61,2205.81,6334.843,1601.25,1661.96,7992.32,987.22,714.48,719.94,2.2206,2.6147,,3.3438,2.14,1.558,3,,,1.5,
2019-09-16,0.070877,0.2395,0.019111,0.032756,0.7271,4.3068,0.25,0.1136,60.893,14040,,52.28,30.505,1.3755,23219,4110,8800,-39.7,,35.04,2.4941,18.25,-120.75,-45.96,-213.222,,-135.55,-28.03,781.88,,163.83,,7.242,,1.564,,3.968,1.848,,42.691,,39.946,59.251,,7078.19,,588.78,1355.68,1027.08,2195.88,6219.435,,1662.93,7996.9,989.86,763.12,746.3,2.1844,2.6171,,3.2759,2.25,1.5657,3,,,1.5,
2019-09-17,0.071114,0.2388,0.019181,0.032739,0.7278,4.3054,0.24,0.1135,60.912,14099,4.1815,52.255,30.56,1.374,23227,4111,8812.5,-41.611,14,-29.04,-4.1027,10.42,213.14,-181.8,-254.833,-6.3,-164.59,-32.13,995.02,,-17.97,,7.242,3.34,1.547,,4.0045,1.803,,42.637,,39.966,58.771,,7096.66,552.22,588.55,1346.12,1018.93,2201.77,6236.69,1604.3,1663.93,7932.23,996.74,815.14,747.23,2.2485,2.641,,3.2394,2.3,1.5686,3,,,1.5,
2019-09-18,0.071076,0.239,0.019185,0.032728,0.7267,4.3082,0.24,0.1135,60.847,14065,4.185,52.21,30.535,1.3749,23211,4110,8812,-24.073,-9.7,-44.14,-3.9619,13.55,7.12,-117.18,-278.906,-16,-208.73,-36.1,1002.14,,-135.15,,7.218,3.35,1.518,,3.987,1.798,76.477,42.548,30.851,39.879,58.831,,7135.26,550.72,585.04,1339.19,1021.36,2201.02,6276.633,1599.49,1654.14,7915.29,995.15,818.3,750.24,2.2716,2.6637,,3.2198,2.25,1.5704,3,,,1.5,
2019-09-19,0.070862,0.2387,0.01912,0.03274,0.7252,4.3084,0.24,0.1135,60.818,14063,4.1918,52.18,30.53,1.3787,23211,4111,8812.5,-42.282,-23.3,13.02,-7.6279,14.49,17.01,-101.88,-321.188,-39.3,-195.71,-43.72,1019.15,,-237.03,,7.211,3.425,1.523,,3.9995,1.786,77.03,42.197,30.338,40.104,58.079,,7072.26,549.54,579.63,1339.26,1016.57,2204.67,6244.47,1596.28,1640.66,7911.32,997.1,843.11,743.77,2.303,2.7322,,3.2214,1.9,1.5682,3,,5.25,1.5,
2019-09-20,0.070852,0.2395,0.019212,0.032809,0.7262,4.3094,0.24,0.1135,60.64,14055,4.1675,51.96,30.46,1.3766,23204,4110,8815,-59.233,-40.7,-12.06,-20.4882,-0.72,171.91,-80.05,-380.421,-80,-207.77,-64.21,1191.06,,-317.08,,7.22,3.454,1.511,,3.9964,1.723,,48.211,,45.685,61.891,,7053.06,549.46,579.48,1333.06,1021.27,2197.55,6231.473,1597.41,1636.2,7871.11,990.36,844.47,742.63,1.997,2.7006,,3.2052,1.9,1.5628,3,,,1.5,
2019-09-23,0.071057,0.2392,0.019185,0.032819,0.7259,4.3097,0.24,0.1135,60.592,14087,4.1795,52.185,30.495,1.378,23203,4105,8820,-13.191,2.7,-51.34,-15.5669,-0.19,-67.5,-24.16,-393.612,-77.3,-259.11,-79.78,1123.56,,-341.24,,7.237,3.497,1.473,,4.0319,1.728,,49.328,,47.324,61.585,,7037.55,548.19,574.22,1332.5,1015.23,2193.74,6206.199,1592.93,1622.79,7867.51,985.75,858.11,743.1,2.0036,2.7123,,3.2056,1.9,1.5368,3,,,1.5,
2019-09-24,0.070798,0.2391,0.019133,0.032747,0.7267,4.3093,0.24,0.1134,60.619,14108,4.1815,52.21,30.555,1.3758,23203,4105,8820,-54.736,-14.9,-31.46,2.1259,-0.89,90.62,-109.59,-448.348,-92.2,-290.57,-77.65,1214.18,,-450.83,,7.283,3.508,1.485,,3.9993,1.646,,50.057,,47.558,62.47,,6930.8,547.78,576.91,1338.88,1011.35,2182.07,6137.608,1592.33,1630.5,7893.94,988.13,,735.26,2.0674,2.7775,,3.1553,1.9,1.5276,3,,,1.5,
2019-09-25,0.070677,0.2387,0.019129,0.032668,0.7252,4.3097,0.24,0.1134,60.497,14153,4.1915,52.21,30.542,1.3787,,4105,8820,-54.366,-15,-5.76,-5.9191,-3.97,-103.82,-47.96,-502.713,-107.2,-296.33,-83.57,1110.36,,-498.78,,7.29,3.431,1.486,,4.005,1.738,,51.399,,48.07,62.77,,6930.71,547.1,574.8,1338.39,1005.56,2184.56,6146.404,1589.58,1628.38,7896.24,987.3,860.94,719.41,2.0318,2.7878,,3.1419,1.9,1.5237,3,,,1.5,
2019-09-26,0.070534,0.239,0.019163,0.032631,0.7235,4.3102,0.24,0.1132,60.39,14179,4.194,52.11,30.628,1.3818,23201,4100,8830,12.373,23.9,10.39,-9.0622,-7.47,223.44,35.15,-490.34,-83.3,-285.94,-92.63,1333.8,,-463.64,,7.289,3.409,1.483,,4.0221,1.694,,51.356,,47.91,62.911,,7058.69,548.12,577.56,1339.24,1009.3,2183.46,6230.334,1593,1636.75,7896.48,990.75,869.16,713.8,2.1197,2.8164,,3.1357,1.85,1.5248,3,,,1.5,4
