Date,DBS.SP.Equity,OCBC.SP.Equity,UOB.SP.Equity
1999-11-03,20145.4138,15978.8864,12732.6211
1999-11-04,20558.6531,15595.3931,13031.0419
1999-11-05,20455.3433,15211.8999,13369.2516
1999-11-09,20455.3433,15211.8999,13055.9097
1999-11-10,20661.9629,15084.0688,13682.5934
1999-11-11,21591.7512,14956.2377,13891.488
1999-11-12,21591.7512,15467.562,14518.1716
1999-11-15,22728.1592,15723.2242,15458.1971
1999-11-16,22418.2297,15595.3931,15458.1971
1999-11-17,22314.9199,15851.0553,14831.5135
1999-11-18,22418.2297,15467.562,14309.2771
1999-11-19,22418.2297,16106.7175,14622.6189
1999-11-22,22624.8494,16362.3797,14518.1716
1999-11-23,21695.061,16106.7175,14309.2771
1999-11-24,21178.512,15723.2242,13995.9352
1999-11-25,21488.4414,16106.7175,14100.3825
1999-11-26,22418.2297,16618.0419,14935.9607
1999-11-29,22314.9199,16234.5486,15144.8553
1999-11-30,22521.5396,16106.7175,15667.0917
1999-12-01,22211.6101,16106.7175,15040.408
1999-12-02,22831.469,16106.7175,15040.408
1999-12-03,23864.5671,16362.3797,14622.6189
1999-12-06,24897.6653,16618.0419,14413.7243
1999-12-07,25207.5947,17640.6906,15040.408
1999-12-08,25207.5947,19046.8326,15458.1971
1999-12-09,24587.7358,19302.4948,15562.6444
1999-12-10,25517.5242,19046.8326,15249.3026
1999-12-13,26240.6929,18791.1704,15562.6444
1999-12-14,27170.4812,18663.3393,15562.6444
1999-12-15,26653.9321,18024.1839,15458.1971
1999-12-16,26344.0027,17512.8595,15040.408
1999-12-17,27687.0303,17896.3528,15144.8553
1999-12-20,29133.3677,18535.5082,15040.408
1999-12-21,28306.8892,18407.6771,15353.7498
1999-12-22,27480.4106,18791.1704,15249.3026
1999-12-23,27893.6499,18919.0015,15353.7498
1999-12-24,28823.4382,18919.0015,15458.1971
1999-12-27,28410.199,18919.0015,15353.7498
1999-12-28,28410.199,18919.0015,15353.7498
1999-12-29,28306.8892,19302.4948,15458.1971
1999-12-30,28203.5793,19558.157,15353.7498
2000-01-03,28203.5793,20197.3124,16084.8808
2000-01-04,27170.4812,19430.3259,15980.4335
2000-01-05,25414.2144,18279.8461,15040.408
2000-01-06,24897.6653,18024.1839,14518.1716
2000-01-07,25827.4536,18407.6771,15040.408
2000-01-10,25310.9045,18791.1704,15458.1971
2000-01-11,24691.0457,18279.8461,15458.1971
2000-01-12,25620.834,18663.3393,15980.4335
2000-01-13,24691.0457,19046.8326,15249.3026
2000-01-14,24691.0457,19174.6637,15040.408
2000-01-17,23761.2573,18535.5082,14935.9607
2000-01-18,23348.0181,18407.6771,14831.5135
2000-01-19,22728.1592,17640.6906,14204.8298
2000-01-20,23451.3279,17896.3528,14831.5135
2000-01-21,22624.8494,18152.015,14622.6189
2000-01-24,22108.3003,17896.3528,13995.9352
2000-01-25,22418.2297,17768.5217,13369.2516
2000-01-26,23141.3984,18152.015,13682.5934
2000-01-27,24484.426,19046.8326,14100.3825
2000-01-28,23554.6377,19174.6637,13578.1461
2000-01-31,23554.6377,18535.5082,13055.9097
2000-02-01,23657.9475,17896.3528,13055.9097
2000-02-02,24484.426,18152.015,13473.6988
2000-02-03,24587.7358,17640.6906,13264.8043
2000-02-04,24277.8064,17896.3528,13160.357
2000-02-08,23451.3279,17512.8595,12742.5679
2000-02-09,22728.1592,16618.0419,12638.1206
2000-02-10,21798.3708,16490.2108,12638.1206
2000-02-11,21591.7512,16106.7175,12742.5679
2000-02-14,22521.5396,16490.2108,12638.1206
2000-02-15,22108.3003,15723.2242,12638.1206
2000-02-16,22004.9905,15723.2242,12429.2261
2000-02-17,22211.6101,15467.562,12429.2261
2000-02-18,21591.7512,15339.731,12220.3315
2000-02-21,20661.9629,14572.7444,11698.0951
2000-02-22,20352.0334,14572.7444,11802.5424
2000-02-23,21901.6807,14828.4066,12220.3315
2000-02-24,21281.8218,14700.5755,11802.5424
2000-02-25,21901.6807,14828.4066,11906.9897
2000-02-28,21591.7512,14444.9133,11802.5424
2000-02-29,22004.9905,13933.589,11384.7533
2000-03-01,22211.6101,13550.0957,11280.306
2000-03-02,21488.4414,13933.589,11175.8587
2000-03-03,20971.8923,13805.7579,11175.8587
2000-03-06,23792.4684,13677.9268,10862.5169
2000-03-07,24028.0374,13038.7713,10444.7278
2000-03-08,24145.8219,12783.1091,10235.8332
2000-03-09,24381.3909,12783.1091,10653.6223
2000-03-10,24734.7444,12783.1091,10758.0696
2000-03-13,24145.8219,12719.1936,10392.5041
2000-03-14,24263.6064,12910.9402,10549.1751
2000-03-15,23556.8994,12910.9402,10653.6223
2000-03-17,24970.3134,14189.2511,11489.2006
2000-03-20,24734.7444,13677.9268,10862.5169
2000-03-21,25794.8049,13677.9268,11071.4115
2000-03-22,26148.1583,13677.9268,11384.7533
2000-03-23,26148.1583,13677.9268,10758.0696
2000-03-24,25323.6669,13550.0957,11044.5516
2000-03-27,26854.8653,14061.42,11570.4827
2000-03-28,26972.6498,13677.9268,11675.6689
2000-03-29,27443.7878,13550.0957,11360.1103
2000-03-30,26030.3739,13422.2646,10939.3654
2000-03-31,26619.2963,13550.0957,11044.5516
2000-04-03,25559.2359,13550.0957,11044.5516
2000-04-04,25912.5894,13677.9268,11149.7378
2000-04-05,26148.1583,13677.9268,11044.5516
2000-04-06,26972.6498,14572.7444,11570.4827
2000-04-07,26854.8653,14572.7444,12201.5999
2000-04-10,26737.0808,14317.0822,11675.6689
2000-04-11,25912.5894,14444.9133,11570.4827
2000-04-12,25677.0204,14700.5755,11991.2275
2000-04-13,27090.4343,15414.2153,12517.1585
2000-04-14,27679.3568,15671.1189,13148.2758
2000-04-17,26148.1583,14001.2456,11780.8551
2000-04-18,25559.2359,14258.1492,11780.8551
2000-04-19,26854.8653,14643.5046,11780.8551
2000-04-20,26854.8653,14771.9564,12306.7861
2000-04-24,26265.9428,14900.4082,11991.2275
2000-04-25,26501.5118,14900.4082,11991.2275
2000-04-26,26854.8653,15028.8599,11991.2275
2000-04-27,27326.0033,14900.4082,11886.0413
2000-04-28,27679.3568,15028.8599,12517.1585
2000-05-02,27797.1413,14771.9564,12096.4137
2000-05-03,27914.9258,14900.4082,11991.2275
2000-05-04,26854.8653,14643.5046,11991.2275
2000-05-05,26854.8653,14515.0528,12306.7861
2000-05-08,25441.4514,14386.601,12306.7861
2000-05-09,25794.8049,14515.0528,12411.9723
2000-05-10,24852.5289,13872.7938,11886.0413
2000-05-11,23792.4684,13615.8902,11675.6689
2000-05-12,24145.8219,13230.5348,11886.0413
2000-05-15,23910.2529,13102.083,11465.2965
2000-05-16,24263.6064,13615.8902,11570.4827
2000-05-17,24389.7016,13876.236,11784.7611
2000-05-19,23788.9701,14004.7197,11574.319
2000-05-22,22947.9459,13362.3014,11363.8768
2000-05-23,21746.4827,13105.334,11153.4346
2000-05-24,21265.8975,12976.8504,10942.9925
2000-05-25,20745.9421,12784.4309,10837.8229
2000-05-26,20747.5546,12463.2141,10522.1582
2000-05-29,21953.8078,12398.9707,10416.9366
2000-05-30,21712.7944,12142.0065,10311.715
2000-05-31,20868.4608,12527.467,10469.5474
2000-06-01,21954.1032,12527.467,10206.7362
2000-06-02,23524.5958,13362.6314,10627.6325
2000-06-05,25454.819,14262.1992,11364.2011
2000-06-06,26058.0138,14005.2227,11469.4252
2000-06-07,26781.8475,14776.1523,11995.5456
2000-06-08,26300.4599,14647.9326,12100.7697
2000-06-09,25576.594,14005.4795,11995.6361
2000-06-12,25938.527,13748.4982,11995.6361
2000-06-13,25214.6611,13877.0442,11890.4112
2000-06-14,25455.9497,13877.0442,12206.0858
2000-06-15,25938.527,14005.7363,12206.0858
2000-06-16,24491.3032,14005.7363,12100.861
2000-06-19,24008.716,14134.2292,12206.0858
2000-06-20,24370.7131,14005.9891,12100.861
2000-06-21,25577.1841,14134.4844,11890.4112
2000-06-22,25456.537,15034.0144,11890.4112
2000-06-23,25697.8962,15547.9978,11890.4112
2000-06-26,26180.4858,15676.4937,11679.9615
2000-06-27,26542.428,15548.339,11890.4112
2000-06-28,26542.428,15676.9777,11995.6361
2000-06-29,26542.428,15291.4782,11679.9615
2000-06-30,26783.7228,15291.4782,11890.4112
2000-07-03,27748.9469,15548.7363,12100.3121
2000-07-05,27992.3293,15420.5171,11995.0892
2000-07-06,27992.3293,15549.0214,11889.8691
2000-07-07,27147.7332,15934.5343,12205.5293
2000-07-10,25699.8541,16577.0559,12415.9695
2000-07-11,26544.4502,16577.2385,12836.9109
2000-07-12,26303.137,16577.2385,12416.0286
2000-07-13,26785.7634,16063.2156,12521.2491
2000-07-14,26544.4905,15549.1927,12521.2491
2000-07-17,27268.4311,15934.7099,12731.6903
2000-07-18,27389.0879,15806.7823,12626.4697
2000-07-19,27751.0582,16192.3135,12942.1315
2000-07-20,27751.0582,16449.3344,12942.1315
2000-07-21,27268.4311,16320.824,12836.9109
2000-07-24,26785.804,16063.8031,12731.6903
2000-07-25,27389.0879,16449.5219,12836.9362
2000-07-26,26665.1473,16064.1418,13047.3778
2000-07-27,26182.5202,16449.6813,12942.157
2000-07-28,25337.9227,16321.1681,13152.5986
2000-07-31,25217.266,16192.655,13047.3778
2000-08-01,25217.266,16064.1418,13152.5986
2000-08-02,25458.5795,16449.6813,13257.8194
2000-08-03,25219.2483,16064.3539,13257.8194
2000-08-04,25098.582,16449.8984,13257.8194
2000-08-07,25701.9133,15550.2946,13468.2609
2000-08-08,26667.2434,14650.6908,13152.5986
2000-08-10,27391.241,15036.2353,13363.0401
2000-08-11,27391.241,15164.7501,13678.7025
2000-08-14,27753.2397,15678.8094,13994.3649
2000-08-15,27151.1664,15422.8696,14099.5857
2000-08-16,27271.8382,16065.4892,14204.8065
2000-08-17,27633.8538,16451.0609,14730.9104
2000-08-18,27151.1664,15936.9653,14099.5857
2000-08-21,27151.1664,16322.537,14730.9104
2000-08-22,27875.1975,16322.537,14520.4688
2000-08-23,27784.5096,16324.154,14627.8988
2000-08-24,27057.4894,16067.0807,14312.1888
2000-08-25,26450.8192,15810.0074,13786.0054
2000-08-28,26572.1533,15938.544,14733.1355
2000-08-29,25844.1491,15810.0074,14417.4255
2000-08-30,25601.481,15552.9341,13996.4787
2000-08-31,25238.4311,15295.8608,14206.9521
2000-09-01,25723.7855,15810.0074,14417.4255
2000-09-04,26573.1558,16195.6173,14522.6621
2000-09-05,25845.1241,15938.544,14417.4255
2000-09-06,25602.4469,15552.9341,14627.8988
2000-09-07,25359.7697,15552.9341,14206.9521
2000-09-08,25845.1241,15681.4708,13996.4787
2000-09-11,26209.1399,15552.9341,13786.0054
2000-09-12,25845.1241,14781.7142,13259.8219
2000-09-13,25483.7512,15039.2546,13050.0176
2000-09-14,25362.4,14782.572,13260.5018
2000-09-15,24998.3464,14525.4838,12945.2951
2000-09-18,24755.644,14268.5839,13050.5414
2000-09-19,24391.8113,14782.7671,12734.8748
2000-09-20,24027.7544,14397.1297,12524.381
2000-09-21,23785.0498,14268.5839,12208.6403
2000-09-22,23198.5541,14011.5907,12208.1532
2000-09-25,23684.3877,14140.1375,13260.5802
2000-09-26,23927.3045,14268.6842,13365.8229
2000-09-27,23077.1351,14011.7757,12944.8521
2000-09-28,23077.4946,14011.7757,12839.6094
2000-09-29,23320.4344,14140.3241,13155.3375
2000-10-02,23442.5122,14140.3241,13050.0948
2000-10-03,23806.9036,14654.5177,13681.551
2000-10-04,24049.8312,14525.9693,13576.3083
2000-10-05,24778.614,14911.6145,13892.0364
2000-10-06,24049.8312,14268.8725,13786.7937
2000-10-09,23442.5122,14011.7757,13260.5802
2000-10-10,23078.1208,14140.3241,13365.8229
2000-10-11,22835.3447,13626.4061,13260.5802
2000-10-12,22713.8801,13755.1922,12944.8521
2000-10-13,21863.6631,13240.9794,12629.124
2000-10-16,22470.9871,13369.5326,13155.3375
2000-10-17,21863.6631,12855.3198,12418.6386
2000-10-18,21985.1279,12983.873,12629.124
2000-10-19,23078.311,13369.5326,13365.8229
2000-10-20,23685.635,14140.8518,13786.7937
2000-10-23,23443.5371,13755.4809,13471.0656
2000-10-24,23686.5324,13755.4809,13050.0948
2000-10-25,24294.1211,13755.4809,13050.0948
2000-10-27,24537.0623,14398.3273,13260.5802
2000-10-30,24658.5527,13884.1014,13471.0656
2000-10-31,25144.4355,14398.4066,13681.551
2000-11-01,25265.9063,14527.0659,13576.4249
2000-11-02,25144.4355,14655.624,13365.9376
2000-11-03,24902.0672,15298.4146,13681.6685
2000-11-06,23808.8057,15169.9155,12839.7196
2000-11-07,24051.7527,15555.5913,13050.2068
2000-11-08,24294.6997,15041.3569,13050.2068
2000-11-09,23930.2792,15298.5453,12944.9632
2000-11-10,23808.8057,15041.4269,12839.7196
2000-11-13,23201.4779,14398.6309,12839.7196
2000-11-14,23444.4441,14655.7493,13050.2068
2000-11-15,23080.2129,14527.4715,13155.4504
2000-11-16,23444.6373,14913.1565,13260.694
2000-11-17,23080.3265,14656.0902,13260.694
2000-11-20,22837.3757,14527.528,12944.9632
2000-11-21,22594.4249,14142.0845,12629.2324
2000-11-22,22715.9003,14399.3254,12629.2324
2000-11-23,23080.3265,15042.1524,12944.9632
2000-11-24,23930.6544,15299.2832,13155.5496
2000-11-27,24052.1298,15170.9065,13260.794
2000-11-28,24296.7603,15042.3395,12945.0608
2000-11-29,24175.2765,14913.7725,12839.8164
2000-11-30,24175.2765,15171.1888,13260.794
2000-12-01,23810.825,15428.3276,13050.3052
2000-12-04,23203.406,15428.3276,13260.794
2000-12-05,23446.3736,15428.3276,13576.5272
2000-12-06,24296.7603,15428.3276,13576.5272
2000-12-07,24175.2765,15556.897,13576.5272
2000-12-08,24540.1914,15428.7598,13576.5272
2000-12-11,25147.6219,15943.0518,13681.7716
2000-12-12,25390.8033,16200.3869,13787.016
2000-12-13,25512.2904,16457.5359,13787.016
2000-12-14,24661.8807,16329.1134,13681.7716
2000-12-15,23933.3718,16200.5377,13471.2828
2000-12-18,25148.4709,16457.6891,13787.016
2000-12-19,24784.0003,16329.5707,13892.2604
2000-12-20,23326.118,16329.5707,13681.7716
2000-12-21,22597.1768,16072.4121,13681.7716
2000-12-22,22840.1572,16458.15,13681.7716
2000-12-28,23447.6082,16329.5707,13260.794
2000-12-29,23812.0788,16586.7293,13681.7716
2001-01-02,23447.6082,16586.7293,13471.2828
2001-01-03,23217.9992,16203.197,13260.8832
2001-01-04,24070.3055,16718.2079,13892.3539
2001-01-05,25044.1608,17361.2159,14418.5794
2001-01-08,25044.1608,16975.4111,14208.0892
2001-01-09,25773.6024,16975.4369,14523.8245
2001-01-10,24922.9776,16976.2828,14523.8245
2001-01-11,24558.3719,16204.6336,14102.8441
2001-01-12,25044.6763,15947.4172,13788.025
2001-01-15,25287.9732,15947.4172,13788.025
2001-01-16,25166.8942,15691.1643,13788.025
2001-01-17,24680.5774,16206.6746,13893.7122
2001-01-18,23464.7854,15692.177,13472.6906
2001-01-19,23100.3702,15434.9282,13156.9244
2001-01-22,22979.1123,15435.5039,13262.1798
2001-01-23,23222.8301,15306.8747,13683.7473
2001-01-26,23344.4156,15049.6163,13789.0069
2001-01-29,23587.5866,15306.8747,14104.7857
2001-01-30,23952.3431,15821.3915,14315.3049
2001-01-31,23830.7576,16464.5375,14525.8241
2001-02-01,23952.3431,16464.9594,14105.175
2001-02-02,24073.9286,16207.6944,13999.9125
2001-02-05,23466.7338,15952.488,
2001-02-06,23588.3444,15695.1898,13894.65
2001-02-07,23709.9338,15823.8389,13789.3875
2001-02-08,24439.4703,16467.0844,14210.4375
2001-02-09,24317.8809,16468.8,14210.8561
2001-02-12,24804.2385,16855.2065,14421.3873
2001-02-13,24561.0597,16855.2065,14421.3873
2001-02-14,24317.8809,16855.2065,14316.1217
2001-02-15,23953.1126,17241.5651,14316.9783
2001-02-16,23466.755,16984.2283,14316.9783
2001-02-19,23101.9868,16598.2231,14316.9783
2001-02-20,23588.3444,16341.37,14632.8364
2001-02-21,23588.3444,16341.37,14632.8364
2001-02-22,23466.755,16471.1172,14527.5642
2001-02-23,23709.9338,16085.0754,14422.292
2001-02-26,24074.7021,16599.7978,14738.1086
2001-02-27,23588.7115,16472.2938,14422.292
2001-02-28,23953.4854,16858.3631,14527.5642
2001-03-01,23588.7115,16345.3325,14317.0198
2001-03-02,23102.3463,16602.7393,14001.2032
2001-03-05,22494.3898,16345.3325,13895.931
2001-03-07,22494.3898,16732.1569,14317.0198
2001-03-08,22615.9811,16603.448,14317.0198
2001-03-09,22494.4463,16860.8658,14422.292
2001-03-12,22008.0799,16218.0396,13790.6844
2001-03-13,21400.1219,15832.4858,13159.05
2001-03-14,21156.9387,15704.584,13264.3224
2001-03-15,21035.5202,15447.1318,13264.3224
2001-03-16,20549.9441,15060.9535,13159.05
2001-03-19,19820.5712,14417.8275,12737.9604
2001-03-20,19698.9726,14417.8275,12843.2328
2001-03-21,19820.5712,14417.8275,12422.1432
2001-03-22,19090.9796,13902.9051,12106.326
2001-03-23,19456.5762,14290.0617,12632.688
2001-03-26,20064.5942,14418.801,12843.2328
2001-03-27,19942.9906,14676.2796,12737.9604
2001-03-28,19456.8164,14548.0493,12738.0446
2001-03-29,19092.0011,14419.3055,12843.3177
2001-03-30,19821.6974,15063.0245,13369.6832
2001-04-02,19578.4864,14934.2807,13159.137
2001-04-03,19822.7878,14548.1513,13159.137
2001-04-04,20066.0121,14805.6407,12632.7715
2001-04-05,20187.6243,15449.3643,13369.6832
2001-04-06,20187.6243,15320.6196,13053.8639
2001-04-09,18606.7592,13647.0342,12738.0446
2001-04-10,18606.7592,13389.9479,12632.7715
2001-04-11,18606.8358,13902.387,12316.9522
2001-04-12,16782.6362,13258.758,11895.8598
2001-04-16,17512.6025,13254.8024,11790.5867
2001-04-17,17390.9872,13126.115,11580.0405
2001-04-18,18242.2943,13512.1772,12001.1329
2001-04-19,18729.2649,13887.6662,12422.2253
2001-04-20,18486.1038,13373.3082,12211.6791
2001-04-23,19095.9261,13886.9754,12633.252
2001-04-24,19095.9261,13758.5203,12949.0833
2001-04-25,19339.9491,13630.0201,12738.5291
2001-04-26,18610.1397,14015.7754,12317.4207
2001-04-27,19340.0927,14015.7754,12317.4207
2001-04-30,19340.6168,14143.1949,12738.5291
2001-05-02,19705.6646,14528.7598,12422.6978
2001-05-03,19584.0247,14528.7598,12422.6978
2001-05-04,18854.1852,14400.4779,12212.1436
2001-05-08,18732.5453,14143.3265,12106.8665
2001-05-09,18372.0347,13752.6883,12001.7257
2001-05-10,18614.5306,13884.3294,11580.481
2001-05-11,19222.8486,14141.4467,12106.8665
2001-05-14,18857.8578,14012.888,11896.3123
2001-05-15,18736.9649,14012.2441,12106.8665
2001-05-16,18371.9591,13754.5822,12107.004
2001-05-17,18736.995,13882.1897,12107.004
2001-05-18,18371.9886,13753.651,11896.4474
2001-05-21,18615.3729,14009.0946,11791.1691
2001-05-22,18493.7038,14137.2773,11791.1691
2001-05-23,18250.3656,14137.2773,11896.4474
2001-05-24,18493.7038,14137.5848,12107.004
2001-05-25,18493.7038,13880.5378,12107.004
2001-05-28,18250.3656,14009.0613,12001.7257
2001-05-29,18250.3656,14009.0613,12212.2823
2001-05-30,18007.0274,13881.2181,12317.5606
2001-05-31,17642.0201,14009.7479,12107.004
2001-06-01,17642.0201,14009.7479,12107.004
2001-06-04,17763.6892,14009.7479,12317.5606
2001-06-05,17642.0201,13881.2181,12212.2823
2001-06-06,17520.351,13752.6883,12317.5606
2001-06-07,17642.1068,13624.1585,12317.5963
2001-06-08,18250.4553,14009.7479,12633.4321
2001-06-11,18372.2909,13752.3788,12212.3177
2001-06-12,18250.6201,14137.9595,12212.3177
2001-06-13,17885.6077,14652.0671,12317.5963
2001-06-14,17398.9245,15166.1747,12422.8749
2001-06-15,17277.2537,15423.2285,12738.7107
2001-06-18,17155.5829,14909.1209,12633.4321
2001-06-19,16912.2413,15037.6478,12528.1535
2001-06-20,16425.8547,15423.3721,12633.4321
2001-06-21,16547.5277,15423.4805,12633.4321
2001-06-22,16669.2007,16066.1255,13159.8251
2001-06-25,15452.4708,15937.8311,12528.1535
2001-06-26,16060.8357,15552.2384,12528.1535
2001-06-27,15817.4897,15166.6457,12422.8749
2001-06-28,16304.1817,14909.8742,12107.0391
2001-06-29,16304.1817,15295.4744,12107.0391
2001-07-02,16547.5277,14781.3408,11580.6461
2001-07-03,16547.5277,14781.3408,11580.6461
2001-07-04,16425.9503,14524.5678,11264.8952
2001-07-05,16547.7319,14267.4958,11264.8952
2001-07-06,16182.7084,14396.0318,11159.6158
2001-07-09,15939.3594,14781.9739,11159.6158
2001-07-10,16426.2997,15168.0617,11370.1746
2001-07-11,16304.6234,15039.5188,11264.8952
2001-07-12,16426.2997,15425.1841,11370.1746
2001-07-13,15939.5945,14782.4681,11264.8952
2001-07-16,15696.2419,14653.936,11054.3364
2001-07-17,15453.0165,14268.3061,10843.7776
2001-07-18,15209.6619,14139.8514,10949.1091
2001-07-19,15209.6619,13625.675,10843.8292
2001-07-20,15574.6938,13754.2191,11264.9488
2001-07-23,15696.371,13497.1309,11054.389
2001-07-24,15209.6619,13368.649,11054.389
2001-07-25,15453.0165,13497.1937,11370.2287
2001-07-26,15087.9846,13882.9254,11370.2287
2001-07-27,15331.3392,13754.3798,11264.9488
2001-07-30,15453.1436,14011.471,11370.2287
2001-07-31,16426.5699,14654.2213,11054.389
2001-08-01,16426.5699,14140.0381,11475.5086
2001-08-02,16061.614,13882.99,11264.9488
2001-08-03,15939.9351,13625.8976,11370.2287
2001-08-06,16304.9718,13754.5287,11370.2287
2001-08-07,16304.9718,13883.0757,11370.2287
2001-08-08,16426.6507,13754.5287,11264.9488
2001-08-10,16426.6507,13626.0839,11370.2287
2001-08-13,16548.3296,13497.5359,11370.2287
2001-08-14,16548.3296,13883.1798,11264.9488
2001-08-15,16670.3296,14268.8278,11264.9488
2001-08-16,16670.3296,14011.8342,11264.9488
2001-08-17,16792.0058,13883.2813,11264.9488
2001-08-20,16548.6434,14140.3792,11054.389
2001-08-21,16427.1368,14012.091,11159.6689
2001-08-22,16427.1368,14012.091,11264.9488
2001-08-23,16670.5018,14140.6423,11265.1186
2001-08-24,16305.4543,14140.6423,11265.1186
2001-08-27,16305.4543,14397.7449,11580.963
2001-08-28,16427.1368,14397.7449,11580.9644
2001-08-29,16792.1843,14269.1936,11686.2458
2001-08-30,16792.1843,13754.9885,11475.6829
2001-08-31,16671.3363,14140.6423,11791.5273
2001-09-03,16549.6494,14012.091,12107.3718
2001-09-04,16306.2722,14140.6423,12528.4978
2001-09-05,16549.6494,14269.1936,12739.0608
2001-09-06,16184.5836,14269.1936,12317.9348
2001-09-07,16062.895,14397.7449,12107.3718
2001-09-10,15941.2064,14140.8209,11791.5273
2001-09-11,16428.0284,14397.9582,11791.5273
2001-09-12,15454.5156,13755.1922,11159.8384
2001-09-13,14967.7592,13498.1358,11265.1395
2001-09-14,14602.6919,13241.031,11054.5787
2001-09-17,13750.8682,12469.7088,10528.1702
2001-09-18,13020.7336,12341.2699,10212.3251
2001-09-19,13020.7336,12534.1023,10264.9659
2001-09-20,12655.6663,12212.7452,10107.0434
2001-09-21,11560.4644,11312.8587,13798.2473
2001-09-24,12047.2208,12019.9124,15162.0887
2001-09-25,12108.0654,11827.0784,14380.5389
2001-09-26,11560.4644,11441.4128,14302.3838
2001-09-27,11803.8426,11955.7142,14849.4695
2001-09-28,11742.9981,12148.5483,15005.7797
2001-10-01,11925.5317,12277.1044,14849.4695
2001-10-02,12412.2881,12341.3824,15083.9348
2001-10-03,12899.0445,12345.4852,14849.4695
2001-10-04,13994.2464,12859.8804,15318.4001
2001-10-05,13872.5573,13502.8744,15318.4001
2001-10-08,13142.4227,13502.8744,15083.9348
2001-10-09,13385.8009,13760.072,15631.0205
2001-10-10,13264.1118,13245.6768,15552.8654
2001-10-11,13629.1791,13245.7598,15943.6409
2001-10-12,13629.1791,13760.1582,16412.5715
2001-10-15,13750.8682,14145.9772,16568.8817
2001-10-16,14237.7417,14017.3787,16725.1919
2001-10-17,14116.0516,14145.9785,16881.5021
2001-10-18,13385.911,13760.4913,16568.8817
2001-10-19,13264.2209,13503.2858,15943.6409
2001-10-22,13142.8551,13503.2858,15943.6409
2001-10-23,13264.5482,13631.886,15631.1243
2001-10-24,13386.2413,13632.2431,15943.7468
2001-10-25,13264.5482,13632.4087,16100.058
2001-10-26,13021.162,13632.4087,16412.6805
2001-10-29,13021.162,13889.624,16339.4156
2001-10-30,13142.8762,13761.0973,16182.3059
2001-10-31,12656.103,13503.9549,16025.1961
2001-11-01,12534.4097,13246.7367,15868.0863
2001-11-02,12291.0231,13246.7367,15710.9766
2001-11-05,12291.0231,12732.3003,15553.8668
2001-11-06,12291.0231,12667.9958,15161.0924
2001-11-07,12412.7164,12603.6912,15082.5375
2001-11-08,12291.0231,12346.6277,15003.9861
2001-11-09,12534.4097,12989.6813,15318.2057
2001-11-12,13273.4961,12861.0706,15632.4253
2001-11-13,13140.7611,13118.292,15710.9802
2001-11-15,13804.4359,13632.7348,16653.639
2001-11-16,14902.0807,13246.9743,16653.639
2001-11-19,15191.4415,13761.4199,16967.8586
2001-11-20,15191.4415,13632.8085,16967.8586
2001-11-21,15480.8023,13890.0313,17439.188
2001-11-22,15336.1219,13890.0419,17439.188
2001-11-23,15770.1631,13890.0419,17439.188
2001-11-26,16493.5651,14018.6827,17910.5175
2001-11-27,16927.6063,14275.9062,18381.8469
2001-11-28,16348.8847,14018.6827,17753.4077
2001-11-29,16204.2043,13632.8474,17124.9684
2001-11-30,16493.5651,13761.4591,18067.6273
2001-12-03,16927.6063,14018.6827,18381.8469
2001-12-04,17940.4069,14533.4842,18696.0665
2001-12-05,18663.8104,14662.0991,19795.8351
2001-12-06,19531.8946,15048.2981,19952.9449
2001-12-07,19965.9367,15176.916,20424.2743
2001-12-10,19676.5753,14919.6801,19638.7253
2001-12-11,19531.8946,14534.065,19324.5057
2001-12-12,19531.8946,14405.4395,19010.2861
2001-12-13,18663.8104,14534.0594,18538.9567
2001-12-14,18229.7791,14148.1995,18539.046
2001-12-18,19097.8638,13762.3395,19481.7093
2001-12-19,19242.5446,14019.5795,19167.4882
2001-12-20,18808.5038,14021.2693,19324.6033
2001-12-21,18953.1846,13892.6338,18853.2715
2001-12-24,18808.5038,13892.6338,19010.3821
2001-12-26,18953.2629,13765.8609,19324.6408
2001-12-27,19531.9885,14023.1667,19953.0844
2001-12-28,19966.0327,14280.4725,20267.3062
2001-12-31,19966.0327,14151.8196,19953.0844
2002-01-02,19821.3513,14280.4725,19953.0844
2002-01-03,19676.8343,14924.6291,20424.4171
2002-01-04,19966.1995,15053.2897,20581.528
2002-01-07,20110.9347,15182.4184,21209.9716
2002-01-08,20110.9534,15182.4184,21524.1934
2002-01-09,19966.2702,15053.7539,20895.7498
2002-01-10,19821.6256,15054.7993,21209.9716
2002-01-11,19821.6256,15054.7993,21367.7433
2002-01-14,19966.309,15569.4933,22467.5536
2002-01-15,19821.6256,15313.7631,21524.859
2002-01-16,19387.5754,15056.3904,21210.6324
2002-01-17,19242.892,14801.0882,20896.5957
2002-01-18,19387.5754,14929.7933,20896.5957
2002-01-21,19098.2086,15058.4984,21053.7129
2002-01-22,18953.5252,15059.5639,21367.9475
2002-01-23,18953.5796,15059.5639,21682.182
2002-01-24,19387.631,15188.2781,21210.9785
2002-01-25,20255.7339,15576.3114,22153.6887
2002-01-28,20979.153,16091.2308,23410.6355
2002-01-29,20834.4691,16477.4203,23410.6355
2002-01-30,20835.893,16478.0422,22782.1674
2002-01-31,21414.6678,16606.7769,23410.641
2002-02-01,21414.8195,17122.6687,23567.8894
2002-02-04,21414.8195,17122.6687,23253.6509
2002-02-05,20691.3459,16865.823,22625.1738
