Date,IDRUSD.Curncy,MYRUSD.Curncy,PHPUSD.Curncy,THBUSD.Curncy,SGDUSD.Curncy,USDIDR.Curncy,USDMYR.Curncy,USDPHP.Curncy,USDTHB.Curncy,USDSGD.Curncy,USDIDRV3M.Curncy,USDMYRV3M.Curncy,USDTHBV3M.Curncy,USDPHPV3M.Curncy,USDVNDV3M.Curncy,IHOFX3M.Curncy,MROI3M.Curncy,TBOI3M.Curncy,PPOI3M.Curncy,VDOI3M.Curncy,USSOC.Curncy,JIIN3M.Curncy,KLIB3M.Curncy,BOTH3M.Curncy,PHINBR3M.Curncy,VNCD3MO.Index,GTIDR10Y.Govt,GTMYR10Y.Govt,GTTHB10Y.Govt,CTPHP10Y.Govt,GGVB10YR.VBMA.Index,USGG10YR.Index,INDON.CDS.USD.SR.5Y.D14.Corp,MALAYS.CDS.USD.SR.5Y.D14.Corp,THAI.CDS.USD.SR.5Y.D14.Corp,PHILIP.CDS.USD.SR.5Y.D14.Corp,VIETNM.CDS.USD.SR.5Y.D14.BEST.Corp,IDGBFNBN.Index,MATPEMTD.Index,TBTVNET..Index,PHDBMTDD.Index,JASXNET..Index,MATPENET.Index,THIVNET..Index,VUPHBNET.Index,VNDXENET.Index,JCI.Index,FBMKLCI.Index,SET.Index,PCOMP.Index,VNINDEX.Index,SPX.Index
2011-10-17,0.112486,0.3216,0.023154,0.032611,0.785,8818,3.1013,43.167,30.595,1.2739,13.53,9.9525,6.96,8.77,8.09,3.74,1.2933,2.6131,1.947,,0.0815,5.876,3.26,3.57,2.5,13.488,6.244,3.71,3.479,,,2.155,211.832,150.266,194.06,190.543,,-19.15,192.6,-53.03,,18.542,61.6,78.81,-0.7846,-1.22,3729.015,1465.35,971.63,4214.45,410.84,1200.86
2011-10-18,0.113026,0.3196,0.023164,0.032584,0.7896,8818,3.1345,43.257,30.737,1.2663,14.6175,9.95,7.0775,8.765,8.09,3.94,1.2886,2.6772,1.58,,0.0805,5.882,3.26,3.57,1.8125,13.488,6.341,3.72,3.468,,,2.1763,243.892,162.357,187.633,193.512,,184,189.2,9.51,,-3.73,-3.4,4.13,5.9059,-0.72,3622.027,1439.94,952.75,4157.26,404.32,1225.38
2011-10-19,0.113701,0.3216,0.023183,0.032468,0.7887,8801,3.105,43.155,30.695,1.2678,14.8925,10.1175,6.955,8.6725,8.0875,4.19,1.4663,2.6256,1.74,,0.0825,5.846,3.26,3.57,1.875,13.5,6.279,3.74,3.457,,,2.1603,232.554,151.41,188.046,197.281,,-52.02,202,3.67,,23.861,12.8,29.35,5.5889,-2.63,3685.306,1450.25,938.19,4193.55,401.15,1209.88
2011-10-20,0.112297,0.3223,0.023068,0.032227,0.7845,8825,3.1293,43.337,30.895,1.2747,14.9275,10.5775,6.91,8.7425,8.0875,4.5,1.5173,2.6644,1.912,,0.0825,5.85417,3.26,3.57,2.125,13.5,6.266,3.73,3.451,,,2.1888,244.926,156.891,190.298,203.823,,2.25,172.7,86.55,,-21.76,-29.3,-4.05,2.0718,2.26,3622.776,1441.18,909.1,4170.57,403.73,1215.39
2011-10-21,0.112708,0.3175,0.023074,0.032331,0.786,8863,3.1495,43.43,31,1.273,14.565,11.26,7.1,9.0775,8.045,4.6,1.8117,2.6754,2.126,,0.085,5.856,3.26,3.55,2.375,13.5,6.334,3.73,3.391,,,2.2192,244.361,156.002,191.543,195.103,,69.8,168.6,23.86,,-33.83,-4.1,37.17,1.8808,-0.33,3620.664,1438.83,916.34,4166.6,411.03,1238.25
2011-10-24,0.113186,0.3191,0.023122,0.032457,0.7916,8841,3.138,43.267,30.885,1.2633,14.6525,12.3675,7.0075,9.4525,8.0875,4.62,2.0344,2.6662,2.135,,0.0805,5.846,3.26,3.57,2.375,13.5,6.318,3.73,,,,2.2336,228.562,150.638,188.04,194.103,,-9.05,233,,,45.843,64.4,,2.8286,-0.05,3706.782,1450.02,,4201.08,414.46,1254.2
2011-10-25,0.113026,0.3202,0.023151,0.032457,0.7913,8853,3.1282,43.151,30.84,1.2638,13.685,11.0925,6.9975,8.925,8.0925,4.63,1.998,2.7162,1.803,,0.0815,5.818,3.26,3.55,2.3125,13.5,6.344,3.75,3.295,,,2.1089,221.713,158.082,186.664,200.207,,-160.36,271.2,113.78,,21.687,38.2,194.27,0.3866,0.08,3710.478,1457.8,942.55,4242.52,409.38,1229.05
2011-10-26,0.112727,0.3179,0.023131,0.032478,0.787,8873,3.136,43.147,30.79,1.2707,13.5975,11.0875,6.9475,8.9,8.0925,4.62,1.9725,2.7978,1.842,,0.083,5.808,,3.55,2.0625,13.488,6.361,3.76,3.288,,,2.2041,225.936,150.907,187.35,201.468,,47.35,,-40.72,,25.957,,34.23,2.9672,5.66,3738.607,,938.68,4224.76,412.1,1242
2011-10-27,0.113863,0.3234,0.023414,0.032798,0.8059,8865,3.109,43.387,30.615,1.2408,12.96,10.535,6.795,8.7175,8.0875,4.46,1.8426,2.7799,1.979,,0.0875,5.8,3.26,3.55,2.25,13.5,6.349,3.77,3.29,,,2.3964,207.356,128.633,168.694,167.491,,154.66,364,16.63,,66.184,92.8,39.35,12.7746,0.16,3813.004,1470.93,960.17,4267.5,414.75,1284.59
2011-10-28,0.113508,0.3261,0.023505,0.032723,0.8051,8790,3.07,42.627,30.525,1.242,12.5475,10.425,6.8275,8.7,6.03,4.21,1.8637,2.9366,1.833,,0.0855,5.802,3.26,3.55,2,13.467,6.308,3.77,3.38,,,2.3167,176.814,123.422,165.066,159.039,,13.64,425.3,10.88,,92.817,61.3,119.72,23.6273,0.12,3829.96,1481.82,973.18,4333.72,422.07,1285.09
2011-10-31,0.11274,0.3249,0.02341,0.032563,0.7971,8853,3.0655,,30.775,1.2545,12.3625,10.1,6.6225,8.435,6.065,4.26,1.7956,2.9573,1.829,,0.0835,5.752,3.26,3.5,,13.486,6.294,3.75,3.388,,,2.1133,180.42,132.23,174.691,171.156,,27.1,486.7,-33.26,-417.9,-0.164,61.4,36.68,,0.23,3790.847,1491.89,974.75,,420.81,1253.3
2011-11-01,0.112455,0.3197,0.023214,0.032362,0.7844,8894,3.1233,,30.84,1.2752,12.9425,10.6325,6.625,8.6575,6.0625,4.15,1.8106,2.9441,1.818,,0.086,5.758,3.26,3.5,,13.461,6.34,3.74,3.361,,,1.9889,195.924,146.93,203.4,191.403,,175.34,-10.3,161.72,,-6.598,-10.3,50.57,,0.46,3685.012,1475.64,956.59,,413.82,1218.28
2011-11-02,0.111483,0.3193,0.023376,0.032489,0.7847,8930,3.1265,42.9,30.805,1.2744,13.655,11.755,6.7875,9.02,6.065,4.47,1.8473,2.9006,2.206,,0.0855,5.744,3.25,3.5,2.375,13.488,6.36,3.75,3.358,,,1.9854,223.014,161.23,200.958,203.545,,142.34,14.2,1.95,,-18.211,24.5,-73.03,14.3543,3,3763.034,1470.95,965.8,4260.41,407.79,1237.9
2011-11-03,0.111982,0.319,0.023162,0.032626,0.7913,8971,3.1462,43.107,30.81,1.2639,13.545,12.2775,6.865,9.245,6.065,4.47,1.9846,2.9214,2.605,,0.0865,5.742,3.25,3.5,2.5,13.488,6.251,3.74,3.422,,,2.0734,,164.117,204.963,214.992,,94.3,-8.4,-133.06,,86.337,-22.6,-21.1,14.6394,1.26,3705.81,1462.37,957.56,4210.25,408.44,1261.16
2011-11-04,0.111982,0.3211,0.023365,0.032648,0.7902,8950,3.115,42.91,30.665,1.2654,13,11.705,6.87,9.1875,6.03,4.49,1.9696,2.9398,2.582,,0.0875,5.736,3.24,3.5,2.8125,13.488,6.17,3.74,3.406,,,2.0327,,154.978,198.007,192.096,,-163.59,30.8,12.06,,68.572,39.2,20.85,8.3237,0.26,3783.628,1477.51,957.31,4271.72,410.57,1253.23
2011-11-07,0.11167,0.3195,0.023283,0.032616,0.7882,8956,3.1355,,30.732,1.2685,13,11.725,6.8825,9.155,6.065,4.51,1.9718,2.9416,2.583,,0.0875,5.734,,3.53,,13.488,6.178,3.74,3.41,,,2.0371,203.162,138.565,186.754,190.274,,-110.31,,2.17,,39.835,,3.5,,0.91,3778.24,,956.02,,410.52,1261.12
2011-11-08,0.112171,0.3201,0.023307,0.032626,0.7902,8920,3.1272,43.025,30.695,1.2653,12.99,11.6425,7.1225,9.1325,6.0625,4.57,1.9988,2.9931,2.642,,0.0875,5.728,3.24,3.5,2.6875,13.488,6.165,3.72,3.455,,,2.0769,,138.668,189.726,185.889,,23.52,128.3,-73.55,,-15.399,97.5,-43.35,3.0923,-1.86,3805.648,1480.46,983.44,4314.67,408.6,1275.92
2011-11-09,0.112549,0.3191,0.023052,0.032531,0.776,8890,3.1096,43.027,30.673,1.2889,12.78,11,7.095,9.04,6.065,4.54,2.0761,2.9877,2.522,,0.085,5.73,3.24,3.52,2.5,13.488,6.162,3.72,3.455,,,1.9615,199.033,138.345,189.761,185.256,,6.66,198.9,55.95,,93.559,70.6,-36.94,6.6055,7.16,3857.363,1489.64,967.84,4346.2,405.19,1229.1
2011-11-10,0.110926,0.3182,0.023034,0.032473,0.7747,8983,3.1475,43.28,30.792,1.2908,13.225,11.4825,7.3075,9.0875,6.065,4.15,1.9106,2.7473,2.847,,0.0855,5.728,3.24,3.51,2.9375,13.486,6.168,3.71,3.439,,,2.0564,222.665,150.815,199.975,202.026,,134.22,198.2,32.75,,-122.919,-0.7,-43.7,3.8932,6.97,3783.881,1472.65,968.3,4285.06,401.03,1239.69
2011-11-11,0.111794,0.3196,0.023145,0.032478,0.7817,8967,3.143,43.285,30.82,1.2799,13.235,11.745,7.17,9.095,6.0325,4.24,1.7107,2.8018,2.58,,0.087,5.406,3.24,3.5,2.9375,13.282,6.17,3.71,3.434,,,2.0564,212.335,146.844,198.827,196.736,,-36.78,197,-22.89,,5.066,-1.2,-48.24,2.4019,1.63,3778.885,1468.75,970.97,4312.96,396.3,1263.86
2011-11-14,0.111297,0.3184,0.023023,0.032499,0.776,8965,3.1355,43.253,30.76,1.2887,13.04,11.5,7.26,8.6,6.065,4.31,1.8673,2.7898,2.652,,0.0875,5.37917,3.24,3.5,2.75,13.5,6.152,3.71,3.421,,,2.0556,,144.387,193.914,192.143,,-78.02,217.8,-8.86,,30.727,20.8,51.22,11.5849,0.38,3833.04,1478.87,984.28,4356.87,391.74,1251.78
2011-11-15,0.111174,0.3167,0.023007,0.032446,0.774,8995,3.1498,43.387,30.837,1.2918,12.915,11.5575,6.8025,8.645,6.065,4.28,1.9546,2.7922,2.685,,0.0865,5.374,3.24,3.51,2.875,13.488,6.216,3.71,3.415,,,2.0451,208.46,146.613,196.51,195.678,,11.09,215.2,182.95,,0.481,-2.6,54.58,13.2429,0.04,3813.842,1477.22,984.97,4363.73,387.87,1257.81
2011-11-16,0.111093,0.317,0.023028,0.032425,0.7715,8998,3.1525,43.415,30.81,1.2962,13.19,11.7825,7.035,8.5775,6.065,4.27,1.9608,2.7863,2.669,,0.09,5.374,3.24,3.5,2.875,13.488,6.236,3.71,3.412,,,2,,147.979,197.264,199.188,,-32.15,205.7,-33.18,,-69.005,-9.5,-79.6,19.4887,-3.13,3814.09,1476.84,997.11,4341.62,390.89,1236.91
2011-11-17,0.109951,0.3161,0.023015,0.032337,0.7708,9000,3.1589,43.385,30.87,1.2974,13.18,11.8125,6.95,8.6625,6.065,4.38,2.0134,2.6569,2.857,,0.1015,5.376,3.24,3.5,2.9375,13.488,6.249,3.71,3.388,,,1.9602,222.647,148.641,199.446,204.786,,-79.4,196,21.79,,260.002,-9.7,-28.83,9.9655,-1.69,3792.253,1465.47,993.38,4334.66,385.86,1216.13
2011-11-18,0.110436,0.3164,0.02301,0.032258,0.7694,9020,3.1655,43.382,30.99,1.2996,13.24,11.65,6.9575,8.82,6.0325,4.25,1.8093,2.5448,3.054,,0.099,5.386,3.24,3.45,3.125,13.461,6.293,3.71,3.384,,,2.0104,,,,211.573,,-93.9,161.7,3.46,,-44.712,-34.3,-60.29,-9.5429,-1.41,3754.5,1454.4,984.16,4302.43,379.62,1215.65
2011-11-21,0.109784,0.3133,0.023002,0.032016,0.7668,9053,3.1845,43.306,31.13,1.304,13.175,11.6375,6.935,8.785,6.065,4,1.8403,2.632,3.019,,0.1015,5.368,3.24,3.45,3.1875,13.461,6.304,3.72,3.393,,,1.955,,156.39,,213.784,,-17.73,125.2,-19.02,,-59.938,-36.5,-51.21,4.2092,-1.05,3679.829,1434.08,965.07,4299.47,379.14,1192.98
2011-11-22,0.10923,0.3149,0.023065,0.032062,0.768,9045,3.1775,43.23,31.175,1.3018,13.5575,12.1225,6.925,8.875,6.065,4.06,1.8477,2.6089,3.221,,0.1,5.358,3.24,3.45,3.3125,13.461,6.39,3.74,3.404,,,1.917,,159.2,,216.67,,57.83,92.8,16.64,,46.042,-32.4,-29.94,4.5939,2.07,3735.532,1437.99,977.36,4289.75,381.76,1188.04
2011-11-23,0.108696,0.3133,0.022931,0.031857,0.763,9040,3.1785,43.465,31.29,1.3106,15.2375,11.6425,6.9075,8.885,6.065,4.04,1.7477,2.5765,3.334,,0.1025,5.37,3.24,3.45,3.4375,13.461,6.527,3.76,3.405,,,1.8835,,165.208,,227.861,,-88.89,40.5,1.54,,-37.517,-52.3,-40.53,-0.7796,-2.27,3687.008,1433.17,976.87,4271.59,388.57,1161.79
2011-11-24,0.108814,0.3141,0.02291,0.031965,0.7644,9035,3.186,43.655,31.277,1.3082,16.0975,11.66,7.2475,8.9375,6.065,4,1.6187,2.5187,3.398,,0.104,5.356,3.24,3.4,3.6875,13.461,6.678,3.75,3.417,,,1.8835,,167.101,213.053,233.409,,76.17,49.4,-24.56,,-21.899,8.9,-13.64,255.877,-2.45,3696.032,1447.99,980.5,4237.65,381.78,
2011-11-25,0.108519,0.3127,0.02273,0.031847,0.7615,9055,3.1971,43.94,31.377,1.3133,15.885,11.665,7.405,9.0475,6.0325,3.94,1.7274,2.5344,3.54,,0.114,5.36,3.24,3.4,3.6875,13.461,6.818,3.75,3.421,,,1.9635,,165.83,214.025,232.789,,-58.6,33.4,-90.37,,57.462,-16,-33.69,-10.746,-2.14,3637.192,1431.55,967.18,4261.59,383.35,1158.67
2011-11-28,0.10977,0.3141,0.022878,0.031913,0.7681,9150,,43.78,31.29,1.302,15.8875,11.705,7.3925,9.1325,6.0325,4.02,1.729,2.6699,3.431,,0.1075,5.354,,3.43,3.6875,13.488,6.805,3.75,3.438,,,1.9739,236.27,151.374,200.195,210.807,,-246.85,,-8.69,,-61.03,,-24.56,-6.5488,-2.21,3647.049,,984.18,4227.88,383.31,1192.55
2011-11-29,0.108814,0.3156,0.022999,0.031969,0.7707,9155,3.1825,43.537,31.287,1.2977,15.1575,11.4225,7.4075,9.115,6.065,4.05,1.8599,2.6705,3.228,,0.105,5.352,3.24,3.38,3.5625,13.461,6.767,3.75,3.405,,,1.9913,234.372,151.077,199.756,210.734,,-174.62,69.1,-73.08,,27.321,35.7,16.91,-27.9385,-0.12,3687.769,1444.72,988.06,4211.04,382.9,1195.19
2011-11-30,0.110132,0.3149,0.022983,0.032373,0.7804,9138,3.1795,,31.167,1.2816,15.14,11.215,6.725,8.8725,6.0625,4.09,1.757,2.6179,3.225,,0.1055,5.362,3.23,3.25,,13.461,6.646,3.74,3.382,,,2.068,236.821,147.396,196.388,206.091,,-85.76,223.2,15.79,476.6,26.262,154.1,25.43,,0.77,3715.08,1472.1,995.33,,380.69,1246.96
2011-12-01,0.10989,0.32,0.023127,0.032436,0.7801,9090,3.14,43.283,30.902,1.2819,15.15,10.9775,6.725,8.715,6.065,4.16,1.955,2.7825,2.654,,0.0975,5.362,3.23,3.27,3,13.461,6.29,3.72,3.307,,,2.0873,219.891,141.762,189.939,196.989,,-26.67,102.2,64.91,,69.104,102.2,54.73,46.5556,-0.9,3781.099,1485.26,1019.15,4290.59,380.1,1244.58
2011-12-02,0.110804,0.3198,0.023167,0.032441,0.7778,9055,3.1275,43.27,30.795,1.2857,15.12,10.9925,7.0275,8.5825,6.065,4.15,2.0452,2.774,2.672,,0.097,5.358,3.23,3.27,3,13.5,6.147,3.7,3.291,,,2.0331,216.724,138.945,186.865,189.845,,38.76,176.2,-186.51,,-0.043,74,64.61,13.8577,-0.82,3779.836,1489.02,1029.37,4290.92,383.88,1244.28
2011-12-05,0.110804,0.3194,0.023129,0.032499,0.7801,9055,3.1335,43.272,30.78,1.2818,15.0025,10.66,6.685,8.4875,6.0325,4.08,1.9595,2.7824,2.771,,0.0975,5.364,3.23,3.3,3,13.488,6.08,3.7,,,,2.0436,210.66,135.633,185.538,185.589,,119.8,206.6,,,31.945,30.4,,2.3302,-1.88,3780.793,1489.95,,4291.72,391.19,1257.08
2011-12-06,0.110712,0.3189,0.023015,0.03242,0.7789,9050,3.1355,43.46,30.607,1.2839,14.7375,10.48,6.66,8.46,6.065,4.09,2.054,2.7104,2.993,,0.095,5.368,3.23,3.27,3,13.488,5.99,3.71,3.26,,,2.0891,207.944,136.077,185.996,186.705,,79.49,212.8,5.79,,32.65,6.2,100.01,7.5802,0.89,3752.674,1480.92,1030.77,4282.77,390.2,1258.47
2011-12-07,0.110315,0.3193,0.0231,0.03251,0.7794,9075,3.1248,43.277,30.78,1.2831,14.8475,10.31,6.755,8.37,6.065,4.05,2.054,2.7825,3.095,,0.0895,5.336,3.23,3.27,3.0625,13.488,6.086,3.7,3.253,,,2.0296,207.553,133.696,180.685,184.304,,47.42,207.4,164.52,,173.661,-5.4,42.07,11.4659,1.27,3793.235,1482.99,1046.73,4315.17,387.21,1261.01
2011-12-08,0.10983,0.3175,0.023019,0.032462,0.7714,9060,3.1315,43.275,30.762,1.2962,14.805,10.1325,6.69,8.3775,6.065,3.97,2.1878,2.7991,3.194,,0.092,5.348,3.23,3.27,3.25,13.488,6.126,3.7,3.175,,,1.9704,207.863,138.313,182.657,190.317,,712.87,219,392.87,,21.858,11.6,61.62,14.1655,-2.48,3781.761,1472.92,1043.24,4312.89,381.63,1234.35
2011-12-09,0.110254,0.3179,0.022999,0.032352,0.7733,9080,3.149,43.63,30.94,1.2929,15.055,10.145,6.7375,8.395,6.065,3.98,2.0691,2.8429,3.168,,0.0905,5.344,3.23,3.27,3.3125,13.486,6.187,3.71,3.205,,,2.0611,,141.245,188.304,192.522,,22.1,187.7,219.41,,-27.582,-31.3,-19.48,29.6985,-1.22,3759.609,1460.13,1034,4292.5,377.16,1255.19
2011-12-12,0.109499,0.3148,0.022782,0.032062,0.769,9050,3.159,43.61,31.07,1.3004,14.44,10.31,6.64,8.33,6.0275,4,2.1442,2.7735,3.216,,0.09,5.34,3.23,3.28,3.3125,13.488,6.19,3.71,,,,2.0121,,142.742,189.477,196,,11.01,175.8,,,-20.525,-11.9,,4.7057,-0.43,3792.149,1467.1,,4276.34,375.3,1236.47
2011-12-13,0.109314,0.3145,0.022758,0.032018,0.7658,9070,3.1815,43.885,31.175,1.3057,14.8525,10.65,6.63,8.54,6.065,4.09,2.0749,2.8159,3.293,,0.0885,5.32,3.23,3.27,3.4375,13.488,6.16,3.71,3.221,,,1.9651,,143.125,191.347,194.985,,46.1,178.8,-194.74,,-87.455,3,-46.49,-0.1859,-0.55,3763.579,1465.39,1030.61,4282.62,371.75,1225.73
2011-12-14,0.110132,0.3121,0.022599,0.031893,0.7635,9086,3.1855,44.14,31.25,1.3098,14.8825,10.4525,6.6975,8.4725,6.065,4.13,2.1776,2.8042,3.263,,0.08875,5.326,3.23,3.27,3.375,13.488,6.242,3.71,3.203,,,1.9027,,145.67,185.34,193.142,,-24.22,164.2,-57.4,,-9.788,-14.6,-24.63,-1.5579,-0.18,3751.604,1463.12,1023.48,4285.93,367.55,1211.82
2011-12-15,0.109987,0.314,0.022699,0.031807,0.7647,9090,3.1866,44.115,31.44,1.3076,15.625,10.775,6.6675,8.55,6.065,4.15,2.0875,2.7874,2.871,,0.0875,5.322,3.23,3.27,3.25,13.488,6.273,3.71,3.196,,,1.9079,,147.361,188.363,203.358,,-28.59,147.3,-10.17,,-73.731,-16.9,-67.78,28.2569,2.05,3701.54,1464.11,1024.16,4282.67,364.48,1215.75
2011-12-16,0.110102,0.3146,0.022825,0.031969,0.7654,9035,3.178,43.83,31.33,1.3056,15.585,10.3625,6.6425,8.53,6.0625,4.18,2.1083,2.6891,2.654,,0.0855,5.324,3.23,3.27,3.0625,12.988,6.169,3.72,3.198,,,1.8474,,,184,199.211,,-15.35,124.1,-53.63,,33.691,-23.2,-20.74,5.7821,4,3768.354,1466.22,1034.06,4304.94,366.03,1219.66
2011-12-19,0.10923,0.314,0.022791,0.031918,0.7645,9065,3.1836,43.99,31.302,1.3084,15.425,10.4,6.935,8.535,6.03,4.15,2.0391,2.7553,2.721,,0.089,5.312,3.22,3.27,3.0625,13.5,6.169,3.73,3.196,,,1.8096,,,184.44,,,-242.76,126.6,-7.14,,28.667,2.5,-17.7,13.235,2.76,3770.287,1477.78,1033.55,4318.12,367.4,1205.35
2011-12-20,0.10977,0.3144,0.022875,0.032,0.7707,9080,3.1815,43.872,31.313,1.2975,15.2625,10.27,6.95,8.55,6.0675,4.1,2.0623,2.8041,2.55,,0.0875,5.302,3.22,3.27,3.125,13.486,6.139,3.73,3.205,,,1.9233,,,186.24,,,33.05,93.2,-13.14,,11.244,-33.4,-19.47,359.543,0.06,3752.338,1465.17,1033.29,4342.18,365.67,1241.31
2011-12-21,0.109589,0.3156,0.022886,0.031969,0.7713,9070,3.161,43.645,31.225,1.2957,15.195,10.1725,6.9225,8.45,6.065,4.26,2.1594,2.858,2.513,,0.0845,5.3,3.22,3.26,2.625,13.386,6.074,3.73,3.218,,,1.9668,,,181,194.921,,9.85,151.1,-31.64,,43.898,57.9,27.26,18.9173,-33.76,3794.267,1484.98,1043.75,4368.88,367.72,1243.72
2011-12-22,0.109135,0.3163,0.022915,0.032007,0.7733,9065,3.1665,43.63,31.29,1.2934,14.9675,10.175,7.0025,8.56,6.065,4.17,2.2444,2.8193,2.549,,0.0865,5.308,3.22,3.27,2.75,13.386,6.034,3.72,3.231,,,1.9476,,,181.6,194.18,,30.53,165.6,140.61,,10.713,14.5,-6,14.2461,1.88,3795.443,1491.46,1042.52,4370.46,360.37,1254
2011-12-23,0.109984,0.317,0.023004,0.031949,0.7736,9055,3.1575,43.48,31.305,1.2924,14.985,9.91,6.4625,8.5625,6.065,4.11,2.2259,2.8587,2.652,,0.087,5.308,3.22,3.27,2.875,13.386,6.037,3.72,3.235,,,2.0244,,,180,193.505,,66.28,175.3,103.1,,20.181,9.7,231.3,6.0441,1.08,3797.151,1496.15,1037.37,4372.24,356.21,1265.33
2011-12-26,0.109923,0.3177,0.022944,0.031969,0.7739,9055,,43.585,31.36,1.292,14.94,9.935,7.0325,8.54,6.03,4.18,2.2065,2.8535,2.556,,0.086,,,3.27,2.875,13.386,,,3.223,,,2.0244,,,180,193.492,,,,5.58,,,,-3.8,7.7673,-2.61,,,1032.51,4387.06,352.68,
2011-12-27,0.110266,0.3151,0.02286,0.031807,0.7718,9075,3.1674,43.825,31.457,1.2956,14.86,9.5775,6.795,8.7025,6.065,4.18,2.236,2.8355,2.151,,0.086,5.3,3.22,3.27,2.8125,13.386,6.04,3.71,3.224,,,2.0052,,,180,193.492,,,185.4,174.58,,11.8,10.1,4.58,-12.4752,-12.31,3789.425,1500.91,1028.38,4361.43,347.8,1265.43
2011-12-28,0.109172,0.3159,0.022732,0.031671,0.7704,9073,3.1655,43.975,31.55,1.2985,14.91,9.6175,7.065,8.6725,6.0625,4.18,2.181,2.8211,1.638,,0.0865,5.29,3.22,3.27,2.1875,13.386,6.012,3.7,3.222,,,1.9162,,,180,,,13.23,196.9,-4.45,,3.019,11.5,1.07,6.7462,-2.29,3769.214,1504.11,1028.19,4336.63,350.66,1249.64
2011-12-29,0.108873,0.3146,0.022822,0.031504,0.7696,9075,3.1775,43.845,31.227,1.2995,14.7725,9.7775,7.2275,8.705,6.065,4.2,2.2823,2.8552,2.359,,0.087,5.29,3.22,3.27,2.25,13.386,5.974,3.7,3.315,,,1.8988,,,182,,,-9.96,233.4,66.51,,31.218,36.5,10.64,22.1396,0.25,3808.772,1506.69,1023.91,4371.96,350.51,1263.02
2011-12-30,0.109904,0.3158,0.022805,0.031696,0.7713,9067,3.1682,,31.557,1.2966,14.9575,9.46,7.0325,8.67,6.03,4.15,2.3863,2.8564,2.349,,0.084,5.272,3.22,3.27,,13.386,5.965,3.7,3.287,,,1.8762,,,182,,,10.94,253.8,4.42,,45.668,20.4,16.65,,1.04,3821.992,1530.73,1025.32,,351.55,1257.61
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-573.26,,,,,,,,,,,
2012-01-02,0.110315,0.3155,0.022784,0.031706,0.7707,9080,3.1722,43.92,31.51,1.2971,14.785,9.54,7.31,8.57,6.0325,4.16,2.3726,2.8699,2.444,,0.087,5.2604,,3.26,2.8125,,6.045,,,,,1.8762,,,,,,-1.1,,,,1.163,,,3.5343,,3809.14,,,4397.08,,
2012-01-03,0.109409,0.3185,0.022865,0.031959,0.779,9135,3.15,43.76,31.45,1.2836,14.56,9.355,6.8825,8.3825,6.065,4.16,2.2886,2.8868,2.431,,0.0835,5.266,3.22,3.26,2.5,13.386,6.024,3.685,,,,1.9474,,,,,,-14.26,47.1,,,87.17,47.1,,3.1272,-0.61,3857.882,1513.54,,4422.22,350,1277.06
2012-01-04,0.108992,0.3187,0.022857,0.031726,0.7769,9137,3.135,43.745,31.47,1.2874,14.01,9.035,6.65,8.265,6.065,4,2.3719,2.8685,2.807,,0.0815,5.20278,3.22,3.26,2.6875,13.386,6.042,3.685,3.275,,,1.9771,,,,,,-21.82,82.9,-53.37,,87.111,35.8,43.48,21.3457,0.22,3907.421,1504.22,1036.21,4487.77,348.84,1277.3
2012-01-05,0.109709,0.3178,0.022678,0.031596,0.7742,9193,3.152,43.982,31.632,1.2917,13.365,8.7175,7.2325,8.19,6.065,3.95,2.5179,2.7749,2.984,,0.079,5.2496,3.22,3.26,3.1875,13.386,6.143,3.685,3.231,,,1.9946,207.482,146.746,185.022,191.614,,-14.25,119.4,28.2,,62.174,36.5,-21.7,24.7833,-0.37,3906.264,1514.43,1036.8,4518.91,340.94,1281.06
2012-01-06,0.108725,0.3182,0.022612,0.031541,0.7728,9095,3.1517,44.137,31.605,1.2943,13.3825,8.81,7.0325,8.16,6.065,3.96,2.5323,2.743,3.201,,0.081,5.22857,3.22,3.2,3.25,13.386,6.182,3.685,3.224,,,1.9578,207.256,147.259,186.731,191.399,,21.99,115.3,6.56,,-35.205,-4.1,-18,14.0554,-2.01,3869.415,1514.13,1036.26,4483.36,336.73,1277.81
2012-01-09,0.108637,0.3171,0.022642,0.031486,0.7721,9150,3.1535,44.105,31.772,1.2954,13.465,8.68,7.2425,8.1975,6.0325,3.86,2.934,2.7228,3.133,,0.0805,5.248,3.22,3.2,3.5625,13.386,6.194,3.675,3.188,,,1.9578,213.085,147.884,187.893,193.741,,-154.69,153.1,6.76,,3.587,37.8,21.33,20.9026,-78.75,3889.072,1521.73,1044.84,4541.6,339.32,1280.7
2012-01-10,0.108903,0.3191,0.0228,0.031623,0.776,9155,3.1415,43.517,31.655,1.2888,12.87,8.485,6.15,7.635,6.065,4.01,2.571,2.7902,3.184,,0.08125,5.234,3.22,3.2,3.3125,13.358,6.176,3.66,3.176,,,1.9683,216.496,148.403,,194.732,,-92.92,153.6,188.04,,61.442,0.5,-56.81,25.2958,-1.72,3938.842,1521.99,1053.04,4561.08,344.68,1292.08
