Date,USDJPY.Curncy,JPYI3M.Curncy,JPYI12M.Curncy,JPYI5Y.Curncy,JPYI10Y.Curncy,JPYI30Y.Curncy,JPY3M.Curncy,JPY12M.Curncy,JPY5Y.Curncy,JPY10Y.Curncy,JPY30Y.Curncy,JYSOC.Curncy,JYSO1.Curncy,JYSO5.Curncy,JYSO10.Curncy,JYSO30.Curncy,I01803M.Index,I01801Y.Index,I01805Y.Index,I01810Y.Index,I01830Y.Index,USOSFRC.Curncy,USOSFR1.Curncy,USOSFR5.Curncy,USOSFR10.Curncy,USOSFR30.Curncy,I02503M.Index,I02501Y.Index,I02505Y.Index,I02510Y.Index,I02530Y.Index,USDCHF.Curncy,CHFI3M.Curncy,CHFI12M.Curncy,CHFI5Y.Curncy,CHFI10Y.Curncy,CHF3M.Curncy,CHF12M.Curncy,CHF5Y.Curncy,CHF10Y.Curncy,SFSNTC.Curncy,SFSNT1.Curncy,SFSNT5.Curncy,SFSNT10.Curncy,I08203M.Index,I08201Y.Index,I08205Y.Index,I08210Y.Index,USDCNH.Curncy,USDCNY.Curncy,CNHI3M.Curncy,CNHI12M.Curncy,CNHI5Y.Curncy,CNHI10Y.Curncy,CNH3M.Curncy,CNH12M.Curncy,CNH5Y.Curncy,CNH10Y.Curncy,CCSWNIC.Curncy,CCSWNI1.Curncy,CCSWNI5.Curncy,CCSWNI10.Curncy,I29903M.Index,I29901Y.Index,I29905Y.Index,I29910Y.Index,AUDUSD.Curncy,AUDI3M.Curncy,AUDI12M.Curncy,AUDI5Y.Curncy,AUDI10Y.Curncy,AUD3M.Curncy,AUD12M.Curncy,AUD5Y.Curncy,AUD10Y.Curncy,ADSOC.Curncy,ADSO1.Curncy,ADSO5.Curncy,ADSO10.Curncy,I00103M.Index,I00101Y.Index,I00105Y.Index,I00110Y.Index,USDSGD.Curncy,SGDI3M.BGN.Curncy,SGDI12M.BGN.Curncy,SGDI5Y.BGN.Curncy,SGDI10Y.BGN.Curncy,SGD3M.BGN.Curncy,SGD12M.BGN.Curncy,SGD5Y.BGN.Curncy,SGD10Y.BGN.Curncy,SIBF3M.Index,SDSW1.CMPN.Curncy,SDSW5.CMPN.Curncy,SDSW10.CMPN.Curncy,SDSOAC.BGN.Curncy,SDSOA1.BGN.Curncy,SDSOA5.BGN.Curncy,SDSOA10.BGN.Curncy,SDBSC.CMPN.Curncy,SDBS1.CMPN.Curncy,SDBS5.CMPN.Curncy,SDBS10.CMPN.Curncy,SDSF63M.BGN.Curncy,SDSF61Y.BGN.Curncy,SDSF65Y.BGN.Curncy,SDSF610Y.BGN.Curncy,I10703M.Index,I10701Y.Index,I10705Y.Index,I10710Y.Index,EURUSD.Curncy,EURI3M.Curncy,EURI12M.Curncy,EURI5Y.Curncy,EURI10Y.Curncy,EUR3M.Curncy,EUR12M.Curncy,EUR5Y.Curncy,EUR10Y.Curncy,EUR003M.Index,EUSA1.Curncy,EUSA5.Curncy,EUSA10.Curncy,I01603M.Index,I01601Y.Index,I01605Y.Index,I01610Y.Index,GBPUSD.Curncy,GBPI3M.Curncy,GBPI12M.Curncy,GBPI5Y.Curncy,GBPI10Y.Curncy,GBP3M.Curncy,GBP12M.Curncy,GBP5Y.Curncy,GBP10Y.Curncy,BPSWSC.Curncy,BPSWS1.Curncy,BPSWS5.Curncy,BPSWS10.Curncy,I02203M.Index,I02201Y.Index,I02205Y.Index,I02210Y.Index,NZDUSD.Curncy,NZDI3M.Curncy,NZDI12M.Curncy,NZDI5Y.Curncy,NZDI10Y.Curncy,NZD3M.Curncy,NZD12M.Curncy,NZD5Y.Curncy,NZD10Y.Curncy,I09403M.Index,NDSW1.Curncy,NDSW5.Curncy,NDSW10.Curncy,I04903M.Index,I04901Y.Index,I04905Y.Index,I04910Y.Index,USDCAD.Curncy,CADI3M.Curncy,CADI12M.Curncy,CADI5Y.Curncy,CADI10Y.Curncy,CAD3M.Curncy,CAD12M.Curncy,CAD5Y.Curncy,CAD10Y.Curncy,CDSOC.Curncy,CDSO1.Curncy,CDSO5.Curncy,CDSO10.Curncy,I00703M.Index,I00701Y.Index,I00705Y.Index,I00710Y.Index
2010-12-06,82.66,-0.0971,-0.1792,,,,-8.27,-52.6,-755.25,-1885,,0.09,0.095,0.28375,0.885,1.66875,0.133,0.15,0.425,1.197,2.32,0.2197,0.2331,1.455,2.75458,3.69015,0.138,0.257,1.572,3.131,5.105,0.9817,-0.0893,-0.0319,,,-9.64,-47.88,-515.09,-1549.2,-0.09,0.0015,0.85,1.66,0.169,0.525,0.9,1.633,6.6365,6.6485,,,,,60,-545,,,2.81,2.94,3.75,4.07,2.497,2.807,3.65,3.964,0.9899,4.9066,5.258,,,-110.95,-451.5,-1781,-2536.52,4.774,4.9545,5.441,,4.578,4.816,5.243,5.568,1.3052,0.3123,0.4853,,,0.15,4.5,,,0.4389,0.65,1.828,2.84,,,,,,-4.5,-24,-26.5,,,,,0.361,0.423,1.352,2.599,1.3308,0.5632,0.7699,,,-8.63,-42.65,-76,363.4,1.028,1.349,2.38125,3.203,0.447,0.653,1.828,2.95,1.5715,0.5956,0.8316,,,-11.19,-58.5,-323.85,-243.06,0.505,0.575,1.92325,3.13125,0.545,0.616,2.189,3.691,0.7617,3.2351,3.6004,,,-54.51,-231.4,-1195,-1991.7,3.187,3.425,4.73,5.485,3.065,3.532,5.02,5.925,1.0057,1.1236,1.446,,,20.25,99.14,401,365.1,1.037,1.24,2.265,,1.014,1.339,2.363,3.283
2010-12-07,83.49,-0.0759,-0.1609,,,,-7.89,-54.05,-815.25,-1955,,0.09125,0.0965,0.29375,0.90875,1.70375,0.132,0.152,0.484,1.244,2.39,0.2202,0.2471,1.6385,2.95654,3.81965,0.147,0.279,1.786,3.349,5.226,0.9877,-0.0537,-0.0257,,,-8.78,-50.51,-595.91,-1704.3,-0.0875,0.0175,0.85,1.675,0.169,0.525,0.906,1.662,6.639,6.648,,,,,-85,-590,,,2.73,2.95,3.77,4.05,2.498,2.832,3.607,3.89,0.9829,4.9271,5.2785,,,-110.7,-447.4,-1729,-2490.28,4.7865,4.985,5.462,,4.559,4.791,5.249,5.607,1.3107,0.308,0.5039,,,0.05,2.5,,,0.4389,0.658,1.895,2.98,,,,,,-4.5,-24,-25.75,,,,,0.333,0.401,1.391,2.681,1.3261,0.5363,0.7527,,,-7.75,-36.3,2.23,494.2,1.029,1.3585,2.46975,3.31,0.423,0.656,1.923,3.051,1.5759,0.5817,0.8366,,,-10.77,-54.83,-220.5,-62.57,0.511,0.5945,1.97925,3.169,0.545,0.642,2.237,3.757,0.7571,3.2437,3.6267,,,-54.37,-230.36,-1116,-1861.9,3.196,3.444,4.75,5.498,3.045,3.508,5.008,5.912,1.0124,1.1226,1.4776,,,20.45,100,362.6,303.35,1.0305,1.2665,2.359,,1.018,1.371,2.467,3.382
2010-12-08,84.04,-0.0718,-0.1512,,,,-7.85,-56.55,-880.25,-2064.5,,0.0925,0.10375,0.3725,1.01125,1.7975,0.134,0.166,0.56,1.3,2.414,0.2197,0.2771,1.768,3.06404,3.88107,0.147,0.295,1.877,3.415,5.244,0.9861,-0.0709,-0.0214,,,-9.19,-53.37,-656.3,-1793.7,-0.085,0.0225,0.915,1.735,0.169,0.527,0.941,1.719,6.649,6.663,,,,,110,-570,,,2.78,3.07,3.85,4.18,2.479,2.782,3.608,3.903,0.9796,4.9565,5.2551,,,-111,-443.4,-1659,-2452.78,4.7775,4.9905,5.498,,4.597,4.846,5.37,5.794,1.3141,0.3157,0.541,,,0.3,4,,,0.4389,0.68,2.025,3.1,,,,,,-3,-23,-23.5,,,,,0.353,0.402,1.493,2.826,1.3262,0.5264,0.7771,,,-7.43,-35.53,26.02,630.2,1.029,1.388,2.53675,3.317,0.408,0.673,2.056,3.115,1.5804,0.5706,0.8586,,,-10.35,-54,-212.8,81,0.512,0.62,2.09,3.25175,0.547,0.689,2.347,3.844,0.7475,3.2255,3.5805,,,-53.85,-220.7,-1065,-1675.06,3.186,3.396,4.718,5.48,3.085,3.51,5.045,5.986,1.0112,1.1116,1.5018,,,20.15,99.25,321,166.3,1.0345,1.298,2.417,,1.027,1.387,2.548,3.419
2010-12-09,83.76,-0.0778,-0.1755,,,,-8.04,-56.2,-851.75,-1990,,0.0925,0.1135,0.3825,1.0325,1.85,0.137,0.168,0.57,1.29,2.387,0.2162,0.2741,1.77,2.98059,3.78954,0.142,0.3,1.941,3.4,5.195,0.9834,-0.1322,-0.0334,,,-10.79,-51.88,-630.67,-1700,-0.075,0.0325,0.92,1.73,0.171,0.527,0.966,1.727,6.6525,6.6565,,,,,-140,-620,,,,3.16,3.91,4.23,2.5,2.78,3.623,3.934,0.9837,4.8489,5.3436,,,-110.33,-452.74,-1705,-2496.55,4.79,5.046,5.5645,,4.653,4.939,5.453,5.812,1.3105,0.3171,0.5174,,,0.35,3,,,0.4389,0.683,2.07,3.14,,,,,,-3,-22,-23.5,,,,,0.361,0.418,1.54,2.884,1.3239,0.4955,0.7707,,,-6.46,-37.45,34.74,584.6,1.029,1.395,2.533,3.27375,0.403,0.682,2.043,3.04,1.5771,0.5718,0.8582,,,-10.61,-57.15,-194.25,-6.64,0.517,0.615,2.0495,3.18075,0.546,0.658,2.311,3.782,0.7487,3.2448,3.5667,,,-53.8,-221.85,-1087,-1846.08,3.206,3.406,4.76,5.54,3.075,3.474,5.045,6.044,1.0106,1.1011,1.4767,,,19.95,99.75,330.1,278.05,1.0295,1.2775,2.416,,1.015,1.335,2.535,3.406
2010-12-10,83.95,-0.0966,-0.1908,,,,-8.35,-59.45,-880.5,-2037.5,,0.09125,0.105625,0.3825,1.0075,1.77625,0.137,0.164,0.529,1.233,2.376,0.2162,0.2796,1.875,3.11273,3.85565,0.128,0.3,2.046,3.525,5.193,0.9811,-0.1109,-0.0242,,,-10.11,-53,-663.09,-1763.7,-0.085,0.0405,0.925,1.735,0.171,0.527,0.971,1.733,6.648,6.6496,,,,,-155,-690,,,2.93,3.16,3.9,4.23,2.488,2.847,3.649,3.972,0.9853,4.9099,5.3459,,,-110.52,-451.6,-1692.55,-2421.78,4.79,5.04,5.6215,,4.652,4.931,5.425,5.757,1.3071,0.3073,0.5358,,,0.05,3,,,0.4389,0.6575,2.025,3.058,,,,,,-3,-22,-23.5,,,,,0.301,0.399,1.514,2.871,1.3226,0.4827,0.7699,,,-5.98,-34.4,96.48,701.13,1.028,1.414,2.58488,3.327,0.404,0.708,2.067,3.046,1.5802,0.5767,0.8793,,,-10.7,-56.85,-170.95,69.95,0.516,0.638,2.1025,3.21525,0.548,0.688,2.341,3.806,0.7483,3.2225,3.558,,,-53.4,-219.67,-1048.78,-1389.63,3.181,3.387,4.73,5.51,3.04,3.457,5.011,5.983,1.0091,1.1118,1.509,,,20.05,99.5,315.63,227.63,1.0355,1.312,2.4875,,1.005,1.369,2.611,3.462
2010-12-13,83.39,-0.1012,-0.1722,,,,-8.39,-54.73,-845.75,-1998,,0.0925,0.10875,0.415,1.055,1.805,0.137,0.173,0.572,1.286,2.366,0.2142,0.2726,1.776,3.05625,3.85548,0.13,0.295,1.961,3.493,5.174,0.9678,-0.1069,-0.0123,,,-9.88,-47.9,-607.22,-1640,-0.075,0.0375,0.96,1.785,0.171,0.527,1.002,1.743,6.6545,6.666,,,,,,,,,2.87,3.09,3.85,4.16,2.467,2.846,3.654,3.943,0.9962,4.9284,5.3567,,,-112.24,-460.8,-1778,-2454.18,4.7875,5.0605,5.66,,4.699,4.988,5.538,5.847,1.3032,0.3089,0.5146,,,0.1,3.75,,,0.4389,0.685,2.125,3.165,,,,,,-3,-23.5,-25,,,,,0.357,0.426,1.542,2.887,1.3391,0.4765,0.7483,,,-5.85,-36.4,50.36,658.37,1.026,1.40175,2.552,3.3045,0.38,0.691,2.086,3.069,1.5862,0.5914,0.8743,,,-11.2,-61.53,-258.35,-1.31,0.518,0.62,2.1,3.21875,0.55,0.72,2.401,3.842,0.7511,3.2244,3.55,,,-53.59,-222.25,-1083,-1435.71,3.206,3.386,4.7475,5.5275,3.085,3.462,5.053,6.028,1.0074,1.0893,1.4839,,,19.5,100.44,324.8,197.97,1.0305,1.284,2.418,,1.013,1.388,2.554,3.391
2010-12-14,83.66,-0.0742,-0.1742,,,,-7.86,-56.68,-899.25,,,0.09375,0.11,0.42,1.0525,1.79,0.14,0.175,0.607,1.333,2.347,0.2202,0.2781,1.969,3.25553,4.00005,0.142,0.31,2.141,3.699,5.293,0.9596,-0.1816,-0.0491,,,-11.59,-52.89,-631.85,-1630,-0.085,0.0325,1.06,1.895,0.171,0.525,1.094,1.893,6.6505,6.656,,,,,,-735,,,2.87,3.14,3.84,4.16,2.507,2.81,3.645,3.943,0.999,4.9389,5.376,,,-112.79,-462,-1717,-2363.59,4.7905,5.064,5.6665,,4.68,4.956,5.497,5.787,1.3026,0.3045,0.53,,,-0.05,3.5,,,0.4389,0.67,2.063,3.095,,,,,,-3,-23.5,-25,,,,,0.361,0.427,1.552,2.864,1.3378,0.4336,0.7078,,,-4.4,-28.35,94.71,715.1,1.026,1.4135,2.658,3.426,0.381,0.694,2.149,3.121,1.5775,0.5773,0.8968,,,-10.62,-61.73,-177.4,118.52,0.524,0.647,2.20475,3.29775,0.549,0.759,2.469,3.9,0.7517,3.2372,3.5684,,,-53.88,-223.35,-1043,-1720.1,3.186,3.399,4.77,5.55,3.085,3.463,5.07,6.06,1.0062,1.1087,1.5089,,,19.99,100.88,281.91,127.5,1.0335,1.314,2.5265,,1.016,1.413,2.643,3.506
2010-12-15,84.24,-0.1061,-0.1619,,,,-8.59,-60.65,-929.75,-2148.5,,0.09375,0.115,0.4375,1.0725,1.78125,0.145,0.172,0.557,1.336,2.365,0.2207,0.2891,2.04,3.3363,4.0944,0.142,0.32,2.153,3.718,5.342,0.9682,-0.2922,-0.0724,,,-14.37,-60.93,-633.03,-1705,-0.08,0.0605,1.085,1.92,0.171,0.525,1.134,1.922,6.654,6.6545,,,,,-145,-750,,,2.87,3.13,3.86,4.16,2.511,2.834,3.625,3.905,0.987,4.9772,5.354,,,-112.3,-452.3,-1651,-2249.56,4.7895,5.0645,5.617,,4.675,4.946,5.518,5.808,1.3178,0.32,0.5783,,,0.45,4,,,0.4389,0.67,2.115,3.15,,,,,,-5.5,-25.5,-25,,,,,0.353,0.428,1.546,2.877,1.3214,0.4019,0.7171,,,-3.3,-22.58,180.79,820,1.025,1.4125,2.6555,3.405,0.396,0.692,2.131,3.126,1.5544,0.5683,0.8859,,,-10.1,-51.84,-134.5,213.98,0.52,0.647,2.21575,3.32275,0.552,0.747,2.498,3.909,0.7397,3.246,3.5827,,,-53.68,-215.9,-1012,-1658.13,3.176,3.4,4.7875,5.5925,3.065,3.466,5.133,6.13,1.005,1.084,1.5277,,,19.35,97.63,249,37.85,1.0395,1.33,2.517,,1.014,1.418,2.617,3.485
2010-12-16,83.91,-0.1095,-0.1697,,,,-8.87,-57.15,-931.25,-2227.5,,0.095,0.11,0.41875,1.055,1.77,0.136,0.17,0.529,1.267,2.305,0.2202,0.2871,1.9345,3.22216,4.0159,0.132,0.306,2.097,3.645,5.337,0.9645,-0.2048,-0.0432,,,-12.39,-53.38,-617.59,-1720,-0.07,0.0725,1.135,1.95,0.17,0.524,1.172,1.932,6.652,6.6635,,,,,-145,-770,,,2.87,3.14,3.87,4.2,2.511,2.897,3.599,3.892,0.9901,4.8576,5.3522,,,-111.23,-454.98,-1688,-2323.44,4.783,5.0555,5.635,,4.736,4.984,5.529,5.811,1.314,0.3019,0.5382,,,-0.2,2.75,,,0.4389,0.6675,2.105,3.125,,,,,,-5.5,-25.5,-28,,,,,0.325,0.403,1.554,2.843,1.3244,0.3998,0.7276,,,-3.21,-29.6,134.14,923.8,1.024,1.4095,2.6295,3.394,0.405,0.707,2.167,3.164,1.5632,0.5694,0.9401,,,-10.37,-66.92,-201.86,168.91,0.531,0.6695,2.221,3.31575,0.55,0.75,2.514,3.917,0.7403,3.2838,3.5692,,,-53.88,-218.38,-1033,-1633.98,3.186,3.403,4.905,5.61,3.065,3.467,5.139,6.139,1.0061,1.0763,1.5137,,,19.23,101.44,234,-18.6,1.0405,1.3075,2.43,,1.014,1.415,2.549,3.425
2010-12-17,83.98,-0.1291,-0.1915,,,,-9.2,-56.8,-915.25,-2167.5,,0.09375,0.103125,0.3625,0.96,1.68,0.132,0.16,0.483,1.232,2.262,0.2192,0.2791,1.861,3.11844,3.89574,0.113,0.3,2.024,3.54,5.204,0.9686,-0.2681,-0.0854,,,-13.84,-55.15,-595.33,-1675,-0.075,0.0525,1.09,1.88,0.17,0.52,1.137,1.859,6.653,6.659,,,,,-135,-730,,,2.87,3.11,3.82,4.16,2.522,2.723,3.612,3.906,0.9882,4.9181,5.3277,,,-111,-454.5,-1698,-2392.69,4.785,5.04,5.6065,,4.707,4.962,5.498,5.737,1.3139,0.3003,0.5008,,,-0.25,2,,,0.4389,0.6525,2.03,3.06,,,,,,-5.5,-26.5,-28,,,,,0.325,0.427,1.525,2.811,1.3188,0.4253,0.7255,,,-4,-32.75,57.74,705,1.023,1.406,2.6045,3.3425,0.389,0.705,2.126,3.126,1.5533,0.5787,0.9333,,,-10.49,-69.25,-235.13,58.02,0.527,0.666,2.1735,3.25375,0.559,0.727,2.455,3.838,0.7362,3.276,3.573,,,-53.45,-219.89,-1051,-1431.71,3.186,3.40125,4.7975,5.5975,3.065,3.463,5.124,6.144,1.014,1.0883,1.4919,,,19.95,101.81,241.5,62.55,1.0435,1.2865,2.338,,1.002,1.4,2.45,3.343
2010-12-20,83.77,-0.1841,-0.1817,,,,-10.19,-56.35,-899.5,-2090,,0.09125,0.1,0.335,0.94625,1.6625,0.134,0.163,0.482,1.204,2.269,0.2202,0.2771,1.8305,3.10309,3.87823,0.113,0.298,2.028,3.538,5.193,0.9649,-0.2556,-0.1031,,,-13.46,-57.25,-590.07,-1631.5,-0.075,0.0325,1.035,1.815,0.17,0.52,1.08,1.801,6.6655,6.6792,,,,,-135,-730,,,2.87,3.02,3.75,4.11,2.532,2.932,3.593,3.898,0.9935,4.9078,5.3395,,,-111.41,-457.36,-1719,-2414.82,4.7845,5.0475,5.635,,4.719,4.945,5.457,5.667,1.3168,0.2916,0.4978,,,-0.5,1.25,,,0.44028,0.6375,1.983,3.013,,,,,,-5.5,-27,-30,,,,,0.389,0.428,1.488,2.746,1.3131,0.4187,0.7292,,,-3.8,-32.28,55.58,676.98,1.022,1.4175,2.58838,3.339,0.395,0.714,2.041,3.063,1.5513,0.5847,0.9427,,,-10.64,-69.5,-270.6,29.36,0.532,0.672,2.1795,3.22975,0.564,0.709,2.403,3.753,0.7421,3.2829,3.5564,,,-54,-219.53,-1057.08,-1723.76,3.176,3.3825,4.735,5.518,3.065,3.454,5.072,6.084,1.0168,1.0985,1.5068,,,19.88,103,252.95,125.4,1.0435,1.2865,2.3485,,1.019,1.395,2.432,3.319
2010-12-21,83.75,-0.13,-0.1607,,,,-9.08,-54.35,-886.5,-2145.5,,0.0925,0.1025,0.3525,0.95375,1.6575,0.143,0.165,0.503,1.19,2.251,0.2257,0.2776,1.816,3.07087,,0.137,0.296,2.025,3.529,5.189,0.9581,-0.1869,-0.0961,,,-11.72,-55.33,-567.39,-1710.5,-0.08,0.0125,1.015,1.78,0.17,0.519,1.079,1.763,6.6605,6.6585,,,,,-135,-750,,,2.87,3.06,3.78,4.13,2.52,2.961,3.596,3.883,0.9979,4.9084,5.3649,,,-111.92,-462.43,-1730,-2458.38,4.783,5.044,5.6345,,4.744,4.979,5.494,5.73,1.312,0.29,0.4924,,,-0.55,1.5,,,0.44028,0.623,1.96,2.97,,,,,,-5.5,-27.5,-30.5,,,,,0.402,0.431,1.489,2.735,1.31,0.468,0.7562,,,-5.41,-36.98,55.43,717.62,1.022,1.41,2.563,3.306,0.325,0.721,2.06,3.084,1.547,0.5918,0.9358,,,-10.92,-69.75,-286.95,13.35,0.527,0.66,2.1755,3.23275,0.566,0.737,2.438,3.778,0.7442,3.276,3.535,,,-54.02,-221.38,-1069.18,-1712.73,3.176,3.3825,4.7375,5.53,3.075,3.459,5.108,6.124,1.0171,1.0896,1.507,,,19.72,103.94,263.45,137.9,1.0445,1.2825,2.342,,1.02,1.388,2.439,3.298
2010-12-22,83.57,-0.1041,-0.162,,,,-8.68,-54,-923,-2147.5,,0.0925,0.1025,0.3375,0.91,1.59875,0.142,0.161,0.487,1.178,2.207,0.2232,0.2811,1.879,3.11369,3.89664,0.137,0.297,2.079,3.556,5.207,0.952,-0.2863,-0.1561,,,-14.01,-61.5,-597.18,-1714.5,-0.095,-0.0175,0.98,1.705,0.172,0.519,1.042,1.699,6.6515,6.6545,,,,,-145,-730,,,2.87,3.08,3.79,4.13,2.575,3.094,3.568,3.882,0.999,4.9031,5.3211,,,-111.95,-464.02,-1724,-2453.24,4.784,5.061,5.7045,,4.763,5.012,5.535,5.754,1.3068,0.2869,0.5041,,,-0.65,2.5,,,0.44028,0.5875,1.96,2.975,,,,,,-5.5,-28.5,-30.75,,,,,0.402,0.431,1.496,2.748,1.31,0.4465,0.7023,,,-4.7,-29.62,125.47,736.04,1.021,1.3745,2.51625,3.2845,0.293,0.66,1.985,3.052,1.5386,0.5903,0.9068,,,-10.8,-65.65,-240.64,49.54,0.526,0.646,2.1715,3.2215,0.565,0.741,2.459,3.773,0.7402,3.2791,3.5327,,,-53.7,-217.46,-1040.93,-1601.59,3.186,3.377,4.7175,5.51525,3.085,3.46,5.103,6.138,1.0132,1.0942,1.4996,,,19.75,102.75,265,130.9,1.041,1.291,2.4035,,1.072,1.405,2.481,3.321
2010-12-23,82.91,-0.1137,-0.1528,,,,-8.68,-54.3,-934.5,-2157.5,,0.0925,0.1025,0.3375,0.91,1.59875,0.142,0.137,0.496,1.185,2.206,0.2222,0.2861,1.94,3.15157,3.81997,0.142,0.299,2.128,3.602,5.222,0.9587,-0.3337,-0.1542,,,-15.38,-63.3,-631.85,-1754.5,-0.08,-0.0075,0.985,1.74,0.172,0.519,1.055,1.726,6.6475,6.6446,,,,,-145,-750,,,2.87,3.1,3.8,4.15,2.603,3.138,3.583,3.879,1.0042,4.8917,5.3795,,,-112.7,-464.22,-1732.1,-2567.38,4.7875,5.09,5.7585,,4.733,5.012,5.584,5.801,1.3056,0.2863,0.5282,,,-0.6,2.5,,,0.44029,0.605,1.9675,3.015,,,,,,-5.5,-28.5,-30.75,,,,,0.406,0.432,1.528,2.771,1.3114,0.4274,0.6672,,,-4.2,-22.17,161.84,758.53,1.015,1.371,2.54363,3.326,0.311,0.644,1.991,3.079,1.5428,0.5838,0.9133,,,-10.7,-62.8,-212.7,136.39,0.531,0.661,2.196,3.21675,0.563,0.739,2.456,3.767,0.7472,3.2668,3.5365,,,-54.08,-218.29,-1025.68,-1605.59,3.196,3.3795,4.725,5.53,3.065,3.439,5.077,6.137,1.0093,1.0951,1.5172,,,19.85,103.5,249.85,133.8,1.046,1.325,2.432,,1.072,1.391,2.512,3.335
2010-12-24,82.88,-0.1248,-0.1536,,,,-8.85,-54.28,-902,-2150.5,,0.0935,0.1015,0.335,0.8925,1.6,0.14,0.162,0.496,1.191,2.208,0.2202,0.2881,1.924,3.15106,3.9133,0.143,0.302,2.136,3.607,5.219,0.9623,-0.2907,-0.1439,,,-14.26,-62.25,-614.88,-1763,-0.08,0.0025,0.985,1.735,0.172,0.519,1.061,1.722,6.6525,6.6265,,,,,-120,-750,,,2.87,3.14,3.8,4.13,2.602,3.247,3.581,3.878,1.0045,4.9071,5.3765,,,-112.64,-464.24,-1776,-2467.11,4.795,5.095,5.7345,,5.108,5.108,5.58,5.807,1.2989,0.2858,0.4819,,,-0.6,-3,,,0.44029,0.603,1.975,3.025,,,,,,-5.5,-28.5,-29.5,,,,,0.337,0.437,1.554,2.799,1.3122,0.427,0.6536,,,-4.15,-20.55,128.23,697.38,1.014,1.3575,2.545,3.3255,0.347,0.645,1.992,3.086,1.5444,0.5808,0.9077,,,-10.59,-61.51,-246.64,95.1,0.52,0.654,2.2025,3.2475,0.565,0.747,2.465,3.778,0.7492,3.2757,3.5203,,,-54.4,-217.98,-1045.05,-1698.5,3.196,3.3755,4.725,5.53,3.085,3.437,5.072,6.134,1.0083,1.0678,1.5406,,,19.15,103.89,244.4,120.4,1.0525,1.3265,2.429,,1.05,1.407,2.504,3.318
2010-12-27,82.81,-0.1158,-0.1484,,,,-8.63,-52.65,-910,-2156,,0.09,0.10125,0.33625,0.9175,1.6025,0.14,0.134,0.476,1.202,2.216,0.2252,0.2831,1.907,3.09255,3.87221,0.131,0.321,2.12,3.558,5.142,0.9603,-0.2929,-0.1206,,,-14.29,-58.5,-606.85,-1744.5,-0.08,0.0025,1.025,1.775,0.172,0.519,1.087,1.735,6.637,6.6296,,,,,,,,,,3.22,3.91,4.21,2.77,3.31,3.595,3.92,1.0046,4.9076,5.3827,,,-112.66,-466.35,-1795,-2501.6,4.797,5.097,5.7405,,5.152,5.152,5.579,5.811,1.2992,0.2805,0.4724,,,-0.8,-2.5,,,0.43918,0.63,2.015,3.063,,,,,,-5.5,-30.5,-31.5,,,,,0.361,0.445,1.609,2.866,1.3165,0.4276,0.6628,,,-4.15,-23.83,118.92,654.64,1.014,1.3605,2.57425,3.345,0.315,0.642,2.036,3.138,1.5421,0.589,0.9082,,,-10.75,-63.83,-229.16,28.42,0.525,0.661,2.2025,3.2475,0.713,0.735,2.464,3.774,0.7503,3.2466,3.5318,,,-53.95,-220.4,-1042.28,-1404.49,3.196,,,,3.385,3.438,5.074,6.134,1.0068,1.0986,1.5449,,,19.67,105.67,256.55,151.3,1.053,1.327,2.42605,,1.082,1.421,2.506,3.318
2010-12-28,82.38,-0.1151,-0.1421,,,,-8.69,-53.8,-968.5,-2146,,0.08875,0.0975,0.3275,0.8975,1.57125,0.141,0.143,0.473,1.204,2.195,0.2227,0.2901,2.0245,3.24104,3.99553,0.147,0.315,2.219,3.657,5.235,0.9521,-0.2791,-0.121,,,-13.84,-60.15,-674.56,-1749.5,-0.085,0.0025,0.995,1.725,0.172,0.519,1.065,1.715,6.6305,6.6278,,,,,,-725,,,2.87,3.21,3.91,4.21,2.756,3.339,3.632,3.975,1.01,4.9061,5.4037,,,-113.26,-468.89,-1758,-2425,4.7985,5.118,5.8015,,5.16,5.16,5.579,5.806,1.2998,0.2851,0.4847,,,-0.7,-2.5,,,0.43918,0.605,1.985,3.035,,,,,,-5.5,-30.5,-31.5,,,,,0.402,0.446,1.608,2.862,1.3115,0.4173,0.6456,,,-3.75,-18.54,181.04,671.28,1.014,1.3295,2.5635,3.368,0.323,0.625,1.984,3.082,1.5368,0.5901,0.9121,,,-10.75,-61.08,-151.75,244.6,0.525,0.655,2.2025,3.2475,0.734,0.757,2.471,3.779,0.7556,3.249,3.5757,,,-54.35,-222.84,-1008.18,-1756.24,3.205,3.377,4.725,5.53,3.025,3.441,5.074,6.134,1.001,1.0759,1.5436,,,19,102.89,194.35,-3.9,1.0435,1.3275,2.436,,1.082,1.422,2.506,3.318
