Date,SPX.Index,STI.Index,FBMKLCI.Index,JCI.Index,SET.Index,PCOMP.Index
2022-09-21,3789.93,3261.79,1447.18,7188.314,1633.45,6341.69
2022-09-22,3757.99,3263.07,1439.16,7218.906,1645.29,6301.71
2022-09-23,3693.23,3227.1,1424.98,7178.583,1631.71,6259.54
2022-09-26,3655.04,3181.97,1413.04,7127.503,1621.25,
2022-09-27,3647.29,3165.5,1410.87,7112.449,1610.58,6020.07
2022-09-28,3719.04,3116.31,1401.89,7077.031,1599.23,5879.68
2022-09-29,3640.47,3115.08,1397.5,7036.198,1592.37,5934.25
2022-09-30,3585.62,3130.24,1394.63,7040.798,1589.51,5741.07
2022-10-03,3678.43,3107.09,1397.62,7009.718,1558.05,5783.15
2022-10-04,3790.93,3138.9,1409.36,7072.256,1578,5987.72
2022-10-05,3783.28,3153.23,1420.55,7075.385,1580.27,5988.59
2022-10-06,3744.52,3151.56,1420.43,7076.623,1589.18,5934.27
2022-10-07,3639.66,3145.81,1406,7026.783,1579.66,5932.19
2022-10-10,3612.39,3107.47,,6994.395,1570.57,5832.58
2022-10-11,3588.84,3105,1386.82,6939.145,1562.68,5847.37
2022-10-12,3577.03,3083.19,1380.57,6909.209,1560.78,5853.63
2022-10-13,3669.91,3040.45,1373.36,6880.625,,5895.64
2022-10-14,3583.07,3039.61,1382.47,6814.53,,5904.75
2022-10-17,3677.95,3015.75,1386.27,6831.115,1571.4,5970.33
2022-10-18,3719.98,3025.88,1400.36,6834.494,1590.36,6128.64
2022-10-19,3695.16,3022.8,1415.1,6860.416,1588.72,6148.31
2022-10-20,3665.78,3022.7,1437.72,6980.652,1592.73,6055.99
2022-10-21,3752.75,2969.95,1446.42,7017.771,1591.32,5983.56
2022-10-24,3797.34,,,7053.044,,6028.79
2022-10-25,3859.11,2984.15,1444.41,7048.38,1600.66,6073.41
2022-10-26,3830.6,3008.38,1454.98,7043.939,1596.46,6121.53
2022-10-27,3807.3,3015.24,1454.09,7091.761,1602.33,6230.58
2022-10-28,3901.06,3059.19,1447.31,7056.04,1606.07,6153.43
2022-10-31,3871.98,3093.11,1460.38,7098.89,1608.76,
2022-11-01,3856.1,3130.5,1445.92,7052.303,1625.73,
2022-11-02,3759.69,3141.13,1451.61,7015.69,1625.02,6206.24
2022-11-03,3719.89,3102.51,1420.38,7034.573,1625.62,6156.11
2022-11-04,3770.55,3130.11,1438.28,7045.527,1626.32,6185.53
2022-11-07,3806.8,3141.31,1442.12,7102.396,1623.57,6295.58
2022-11-08,3828.11,3145.83,1441.35,7050.126,1632.61,6289.1
2022-11-09,3748.57,3165.5,1446.19,7070.084,1622.45,6241.68
2022-11-10,3956.37,3173.18,1449.74,6966.837,1619.23,6167.57
2022-11-11,3992.93,3228.33,1468.21,7089.206,1637.29,6286.77
2022-11-14,3957.25,3260.8,1464,7019.392,1623.38,6354.76
2022-11-15,3991.73,3275.28,1450.54,7035.5,1629.38,6418.94
2022-11-16,3958.79,3266.17,1448.38,7014.384,1619.98,6392.09
2022-11-17,3946.56,3286.04,1449.32,7044.986,1614.95,6403.74
2022-11-18,3965.34,3272.23,,7082.181,1617.38,6437.38
2022-11-21,3949.94,3250.62,1447.96,7063.247,1618.86,6403.24
2022-11-22,4003.58,3259.56,1441.29,7030.588,1615.33,6429.65
2022-11-23,4027.26,3255.99,1443.5,7054.123,1624.4,6510.32
2022-11-24,,3252.88,1501.88,7080.515,1624.96,6530.51
2022-11-25,4026.12,3244.55,1486.54,7053.15,1620.84,6606.94
2022-11-28,3963.94,3240.06,,7017.358,1616.91,6681.47
2022-11-29,3957.63,3276.36,1476.96,7012.069,1624.39,6780.78
2022-11-30,4080.11,3290.49,1488.8,7081.313,1635.36,
2022-12-01,4076.57,3292.73,1491.51,7020.803,1648.44,6734.99
2022-12-02,4071.7,3259.14,1481.8,7019.639,1641.63,6489.65
2022-12-05,3998.84,3267.54,1471.56,6987.328,,6442.13
2022-12-06,3941.26,3252.37,1471.55,6892.57,1632.97,6674.38
2022-12-07,3933.92,3225.45,1466.88,6818.752,1622.28,6525.16
2022-12-08,3963.51,3236.08,1465.93,6804.227,1620.49,
2022-12-09,3934.38,3245.97,1477.19,6715.118,1623.13,6580.12
2022-12-12,3990.56,3239.66,1474.38,6734.452,,6585.2
2022-12-13,4019.65,3271.28,1470.12,6810.316,1625.91,6582.38
2022-12-14,3995.32,3278.57,1483.17,6801.749,1633.36,6615.07
2022-12-15,3895.75,3273.75,1467.13,6751.86,1620.28,6566.8
2022-12-16,3852.36,3240.81,1478.54,6812.193,1619.01,6496.5
2022-12-19,3817.66,3256.61,1477.09,6779.698,1618.2,6414.27
2022-12-20,3821.62,3253.97,1467.32,6768.316,1604.44,6458.12
2022-12-21,3878.44,3256.19,1462.55,6820.663,1609.94,6520.8
2022-12-22,3822.39,3269.53,1468.35,6824.432,1616.67,6576.94
2022-12-23,3844.82,3257.7,1474.68,6800.673,1617.55,6541.03
2022-12-26,,,,6835.808,1626.8,
2022-12-27,3829.25,3266.38,1474.69,6923.027,1643.16,6564.9
2022-12-28,3783.22,3266.97,1480.11,6850.52,1647.28,6566.54
2022-12-29,3849.28,3249.24,1491.63,6860.077,1661.2,6566.39
2022-12-30,3839.5,3251.32,1495.49,6850.619,1668.66,
2023-01-02,,,,6850.984,,
2023-01-03,3824.14,3245.8,1473.99,6888.758,1678.97,6586.01
2023-01-04,3852.97,3242.46,1469.55,6813.239,1673.25,6718.5
2023-01-05,3808.1,3292.66,1480.93,6653.841,1663.86,6761.33
2023-01-06,3895.08,3276.72,1480.55,6684.558,1673.86,6667.97
2023-01-09,3892.09,3305.67,1493.42,6688.265,1691.12,6790.24
2023-01-10,3919.25,3262.91,1485.13,6622.499,1691.41,6756.69
2023-01-11,3969.61,3271.51,1487.87,6584.453,1685.75,6709.34
2023-01-12,3983.17,3267.78,1488.66,6629.934,1687.45,6833.53
2023-01-13,3999.09,3293.75,1495.03,6641.83,1681.73,6951.54
2023-01-16,,3283.6,1493.56,6688.057,1684.86,7045.48
2023-01-17,3990.97,3280.51,1499.38,6767.34,1681.04,7014.04
2023-01-18,3928.86,3289.55,1495.5,6765.786,1685.44,7094.86
2023-01-19,3898.85,3276.18,1496.22,6819.907,1688.48,7062.01
2023-01-20,3972.61,3293.71,1500.33,6874.931,1677.25,7056.62
2023-01-23,4019.81,,,,1684.04,7069.68
2023-01-24,4016.95,,,6860.854,1682.94,7041.5
2023-01-25,4016.22,3352.77,1499.45,6829.93,1682.11,7081.36
2023-01-26,4060.43,3377.19,1498.39,6864.818,1671.34,7042.7
2023-01-27,4070.56,3394.21,1497.55,6898.981,1681.3,7052.16
2023-01-30,4017.77,3378.29,1499.39,6872.481,1681.22,6970.97
2023-01-31,4076.6,3365.67,1485.5,6839.342,1671.46,6793.25
2023-02-01,4119.21,3377.65,,6862.258,1685.75,7035.76
2023-02-02,4179.76,3363.68,1489.8,6890.572,1682.58,6986.19
2023-02-03,4136.48,3384.29,1490.47,6911.732,1688.36,7027.38
2023-02-06,4111.08,3385.93,,6873.791,1682.11,6936.61
2023-02-07,4164,3380.84,1476.38,6935.301,1680.49,6881.26
2023-02-08,4117.86,3388.52,1470.75,6940.124,1670.34,6923.08
2023-02-09,4081.5,3359.48,1464.64,6897.365,1669.17,6842.79
2023-02-10,4090.46,3360.69,1474.59,6880.329,1664.57,6876.79
2023-02-13,4137.29,3324.7,1475.17,6900.14,1664.89,6838.76
2023-02-14,4136.13,3318.2,1483.97,6941.855,1652.76,6791.24
2023-02-15,4147.6,3280.82,1488.19,6914.538,1647.39,6822.09
2023-02-16,4090.41,3311.23,1484.26,6895.664,1658.29,6815.91
2023-02-17,4079.09,3328.37,1476.9,6895.714,1651.67,6779.02
2023-02-20,,3308.75,1473.46,6894.717,1657.69,6744.12
2023-02-21,3997.34,3306.86,1474.01,6873.405,1668.63,6800.96
2023-02-22,3991.05,3300.04,1464,6809.968,1659.48,6699.23
2023-02-23,4012.32,3264.93,1457.65,6839.454,1652.47,6685.9
2023-02-24,3970.04,3282.3,1456.8,6856.576,1634.02,
2023-02-27,3982.24,3263.24,1455.5,6854.777,1627.35,6599.34
2023-02-28,3970.15,3262.63,1454.19,6843.239,1622.35,6556.2
2023-03-01,3951.39,3255.08,1450.2,6844.936,1619.98,6607.13
2023-03-02,3981.35,3234.9,1455.49,6857.415,1612.64,6622.45
2023-03-03,4045.64,3232.02,1453.55,6813.636,1606.88,6655.37
2023-03-06,4048.42,3239.31,1452.68,6807.001,,6671.12
2023-03-07,3986.37,3245.27,1458.67,6766.758,1618.51,6705.12
2023-03-08,3992.01,3226.86,1454.66,6776.37,1612.6,6711.49
2023-03-09,3918.32,3214.51,1449.53,6799.795,1614.22,6609.27
2023-03-10,3861.59,3177.43,1433.08,6765.302,1599.65,6589.88
2023-03-13,3855.76,3132.37,1421.83,6786.955,1573.07,6544.45
2023-03-14,3919.29,3129.75,1393.83,6641.814,1523.89,6393.33
2023-03-15,3891.93,3172.92,1403.93,6628.137,1565,6466.1
2023-03-16,3960.28,3155.54,1391.6,6565.728,1554.65,6404.91
2023-03-17,3916.64,3183.28,1411.73,6678.237,1563.67,6469.72
2023-03-20,3951.57,3139.76,1401.81,6612.49,1555.45,6451.02
2023-03-21,4002.87,3173.93,1406.55,6691.611,1577.18,6530.75
2023-03-22,3936.97,3220.98,1412.04,,1585.08,6546.27
2023-03-23,3948.72,3219,1410.98,,1593.65,6536.36
2023-03-24,3970.99,3212.64,1399.7,6762.254,1591.85,6602.17
2023-03-27,3977.53,3239.03,1396.6,6708.933,1593.37,6595.03
2023-03-28,3971.27,3255.54,1409.09,6760.328,1606.91,6603.15
2023-03-29,4027.81,3262.54,1420.35,6839.436,1610.52,6630.97
2023-03-30,4050.83,3257.18,1424.61,6808.951,1605.42,6644.75
2023-03-31,4109.31,3258.9,1422.59,6805.277,1609.17,6499.68
2023-04-03,4124.51,3281.08,1433.39,6827.175,1600.37,6529.99
2023-04-04,4100.6,3311.12,1429.61,6833.178,1594.05,6472.04
2023-04-05,4090.38,3318.87,1429.55,6819.675,1571.13,6488.51
2023-04-06,4105.02,3300.48,1424.89,6792.765,,
2023-04-07,,,1427.04,,1577.07,
2023-04-10,4109.11,3294.43,1428.13,6771.235,1593.13,
2023-04-11,4108.94,3297.83,1435.89,6811.314,1597.1,6479.63
2023-04-12,4091.95,3286.12,1434.74,6798.964,1592.67,6469.42
2023-04-13,4146.22,3294.54,1434.22,6785.598,,6448.87
2023-04-14,4137.64,3302.66,1435.13,6818.574,,6481.91
2023-04-17,4151.32,3319.26,1434.9,6787.582,1600.41,6505.62
2023-04-18,4154.87,3309.56,1432.36,6821.807,1593.85,6464.72
2023-04-19,4154.52,3324.05,1425.07,,1580.73,6446.35
2023-04-20,4129.79,3313.41,1422.11,,1565.1,6520.44
2023-04-21,4133.52,3321.82,,,1558.36,
2023-04-24,4137.04,3324.55,,,1557.87,6598.38
2023-04-25,4071.63,3296.56,1425.19,,1540.2,6593.39
2023-04-26,4055.99,3293.91,1414.25,6910.147,1543.95,6540.24
2023-04-27,4135.35,3282.03,1418.05,6945.477,1531.23,6583.68
2023-04-28,4169.48,3270.51,1415.95,6915.716,1529.12,6625.08
2023-05-01,4167.87,,,,,
2023-05-02,4119.58,3281.99,1426.11,6863.302,1528.43,6672.69
2023-05-03,4090.75,3262.01,1425.99,6812.722,1533.3,6606.69
2023-05-04,4061.22,3269.18,,6844.027,,6684.35
2023-05-05,4136.25,3266.63,1431.04,6787.631,,6685.66
2023-05-08,4138.12,3257.66,1433.74,6769.631,1562.25,6600.74
2023-05-09,4119.17,3242.95,1432.63,6779.98,1564.66,6622.61
2023-05-10,4137.64,3242.29,1425.68,6811.905,1569.56,6658.59
2023-05-11,4130.62,3229.55,1425.18,6755.938,1567.4,6675.46
2023-05-12,4124.08,3208.55,1422.92,6707.763,1561.35,6578.15
2023-05-15,4136.28,3214.72,1417.37,6711.74,1541.38,6523.15
2023-05-16,4109.9,3214.04,1423.5,6676.564,1539.84,6588.9
2023-05-17,4158.77,3173.84,1424.34,6663.114,1522.74,6635.11
2023-05-18,4198.05,3182.55,1428.04,,1526.69,6628.64
2023-05-19,4191.98,3202.59,1428.54,6700.561,1514.89,6664.55
2023-05-22,4192.63,3211.09,1419,6729.647,1529.24,6620.83
2023-05-23,4145.58,3218.08,1411.54,6736.684,1534.84,6603.56
2023-05-24,4115.24,3214.21,1409.62,6745.804,1536.51,6615.95
2023-05-25,4151.28,3207.72,1402.48,6704.231,1535.42,6560.22
2023-05-26,4205.45,3207.39,1402.98,6687.001,1530.84,6530.2
2023-05-29,,3195.22,1404.93,6681.102,1540.97,6593.16
2023-05-30,4205.52,3187.56,1396.91,6636.423,1534.81,6510.67
2023-05-31,4179.83,3158.8,1387.12,6633.261,1533.54,6477.36
2023-06-01,4221.02,3166.3,1383.01,,1521.4,6430.58
2023-06-02,4282.37,,1381.26,,1531.2,6512.01
2023-06-05,4273.79,3189.01,,6633.437,,6521.64
2023-06-06,4283.85,3190.11,1383.17,6618.923,1528.54,6479.93
2023-06-07,4267.52,3179.58,1378.65,6619.755,1533.21,6564.7
2023-06-08,4293.93,3186.61,1374.64,6666.33,1559.5,6539.36
2023-06-09,4298.86,3186.97,1376.08,6694.024,1555.11,6507.15
2023-06-12,4338.93,3196.07,1386.77,6722.373,1551.41,
2023-06-13,4369.01,3189.4,1380.61,6719.014,1562.4,6507.26
2023-06-14,4372.59,3218.14,1385.42,6699.717,1561.15,6434.06
2023-06-15,4425.84,3242.85,1381.73,6713.795,1557.71,6461.42
2023-06-16,4409.59,3260.03,1388.61,6698.547,1559.39,6508.34
2023-06-19,,3241.17,1387.33,6686.059,1556.92,6450.34
2023-06-20,4388.71,3220.23,1388.33,6660.455,1537.59,6448.9
2023-06-21,4365.69,3223.66,1393.45,6702.625,1522.12,6424.21
2023-06-22,4381.89,3222.43,1394.67,6652.261,1509.31,6404.91
2023-06-23,4348.33,3191.6,1390.89,6639.733,1505.52,6393.55
2023-06-26,4328.82,3189.68,1389.88,6664.668,1485.32,6523.09
2023-06-27,4378.41,3205.35,1386.74,6661.879,1478.1,6502.85
2023-06-28,4376.86,3207.28,1388.37,,1466.93,
2023-06-29,4396.44,,,,1479.57,6511.49
2023-06-30,4450.38,3205.91,1376.68,,1503.1,6468.07
2023-07-03,4455.59,3207.1,1395.89,6696.716,1506.84,6508.21
2023-07-04,,3203.77,1392.49,6681.754,1515.31,6514.47
2023-07-05,4446.82,3185.38,1389.9,6718.977,1508.87,6512.39
2023-07-06,4411.59,3150.43,1385.95,6757.331,1490.46,6474.26
2023-07-07,4398.95,3139.47,1377.67,6716.459,1490.51,6379.03
2023-07-10,4409.53,3149.32,1383.06,6731.038,1496.89,6379.72
2023-07-11,4439.26,3163.84,1391.46,6796.924,1496.96,6398.64
2023-07-12,4472.16,3175.36,1398.06,6808.209,1491.14,6466.85
2023-07-13,4510.04,3238.46,1396.23,6810.213,1494.02,6578.49
2023-07-14,4505.42,3248.63,1412.09,6869.572,1517.92,6624.79
2023-07-17,4522.79,3254.43,1406.1,6867.144,1528.77,6550.76
2023-07-18,4554.98,3254.26,1403.03,6830.203,1535.3,6528.8
2023-07-19,4565.72,3275.24,,,1536.64,6541.91
2023-07-20,4534.87,3274.38,1406.69,6864.189,1521.18,6613.5
2023-07-21,4536.34,3278.3,1413.52,6880.802,1529.25,6647.56
2023-07-24,4554.64,3265.14,1424.69,6899.396,1523.81,6631.25
2023-07-25,4567.46,3286.16,1436.79,6917.711,1526.3,6661.11
2023-07-26,4566.75,3304.96,1449.29,6948.279,1524.59,6679.13
2023-07-27,4537.41,3337.42,1451.27,6896.663,1543.27,6677.92
2023-07-28,4582.23,3371.17,1450.35,6900.23,,6625.26
2023-07-31,4588.96,3373.98,1459.43,6931.359,1556.06,6591.47
2023-08-01,4576.73,3373.79,1451.24,6886.496,,6593.8
2023-08-02,4513.39,3325.02,1444.56,6854.51,1550.28,6483.28
2023-08-03,4501.89,3304.06,1441.85,6898.077,1529.01,6576.76
2023-08-04,4478.03,3292.39,1445.21,6852.842,1530.46,6450.84
2023-08-07,4518.44,3309.87,1445.81,6886.366,1532.51,6507.78
2023-08-08,4499.38,3313.79,1451,6868.813,1518.44,6472.97
2023-08-09,4467.71,,1462.03,6875.112,1528.3,6530.45
2023-08-10,4468.83,3322.93,1458.93,6893.276,1533.41,6449.66
2023-08-11,4464.05,3294.28,1457.16,6879.979,1535.16,6405.91
2023-08-14,4489.72,3247.7,1457,6910.172,,6329.19
2023-08-15,4437.86,3232.74,1460.28,6915.101,1520.73,6335.91
2023-08-16,4404.33,3213.58,1463.51,6900.538,1519.56,6410.09
2023-08-17,4370.36,3196.75,1447.98,,1528.81,6364.97
2023-08-18,4369.71,3173.93,1446.09,6859.912,1519.12,6290.27
2023-08-21,4399.77,3154.03,1450.57,6866.033,1525.85,
2023-08-22,4387.55,3159.88,1451.53,6916.45,1545.6,6212.39
2023-08-23,4436.01,3174.18,1440.11,6921.41,1549.01,6179.63
2023-08-24,4376.31,3180.72,1444.67,6899.392,1557.41,6225.78
2023-08-25,4405.71,3189.88,1444.41,6895.443,1560.2,6160.61
2023-08-28,4433.31,3213.68,1444.06,6921.727,1562.97,
2023-08-29,4497.63,3223.09,1454.44,6957.835,1568.81,6225
2023-08-30,4514.87,3220.22,1451.94,6966.656,1576.67,6295.29
2023-08-31,4507.66,3233.3,,6953.26,1565.94,6175.25
2023-09-01,4515.77,,1463.43,6977.654,1561.51,6181.06
2023-09-04,,3238.97,1462.72,6996.75,1548.68,6214.68
2023-09-05,4496.83,3226.83,1454.83,6991.708,1547.86,6225
2023-09-06,4465.48,3222.88,1460.62,6995.953,1548.78,6241.69
2023-09-07,4451.14,3226.59,1460.07,6954.808,1550.36,6183.07
2023-09-08,4457.49,3207.75,1454.95,6924.78,1547.17,6222.94
2023-09-11,4487.46,3218.28,1455.04,6963.393,1540.94,6233.74
2023-09-12,4461.9,3214.46,1453.39,6933.969,1545.5,6230.2
2023-09-13,4467.44,3218.93,1453.54,6935.476,1535.31,6149.18
2023-09-14,4505.1,3249.51,1449.58,6959.333,1545.14,6208.4
2023-09-15,4450.32,3280.69,1459.03,6982.791,1542.03,6126.34
2023-09-18,4453.53,3263.39,1457.99,6936.083,1527.57,6124.57
2023-09-19,4443.95,3240.75,1457.66,6980.321,1522.96,6047.97
2023-09-20,4402.2,3242,1451.56,7011.681,1507.9,6041.04
2023-09-21,4330,3202.81,1448.21,6991.466,1514.26,6094.71
2023-09-22,4320.06,3204.82,1450.23,7016.844,1522.59,6142.79
2023-09-25,4337.44,3215.4,1443.45,6998.381,1507.36,6172.84
2023-09-26,4273.53,3215.07,1445.55,6923.8,1494.02,6263.94
2023-09-27,4274.51,3200.03,1440.11,6937.828,1497.15,6374.68
2023-09-28,4299.7,3206.99,,,1482.14,6385.52
2023-09-29,4288.05,3217.41,1424.17,6939.892,1471.43,6321.24
2023-10-02,4288.39,3208.86,1418.76,6961.459,1469.46,6304.53
2023-10-03,4229.45,3192.35,1420.01,6940.887,1447.3,6305.99
2023-10-04,4263.75,3147.39,1415.84,6886.576,1451.25,6298.2
2023-10-05,4258.19,3155.1,1415.6,6874.826,1452.55,6178.6
2023-10-06,4308.5,3174.39,1416.88,6888.518,1438.45,6259.95
2023-10-09,4335.66,3166.51,1417.26,6891.455,1431.72,6252.16
2023-10-10,4358.24,3199.07,1435.17,6922.188,1434.45,6264.07
2023-10-11,4376.95,3192.87,1436.49,6931.753,1455.99,6253.96
2023-10-12,4349.61,3218.69,1443.82,6935.151,1450.75,6263.06
2023-10-13,4327.78,3185.79,1444.14,6926.78,,6266.34
2023-10-16,4373.63,3163.89,1438.96,6896.292,1427.11,6198.83
2023-10-17,4373.2,3171.83,1444.13,6939.615,1433.4,6280.9
2023-10-18,4314.6,3136.62,1446.54,6927.906,1437.85,6268.27
2023-10-19,4278,3099.6,1442.66,6846.427,1423.04,6219.16
2023-10-20,4224.16,3076.69,1441.04,6849.168,1399.35,6142.9
2023-10-23,4217.04,3053.36,1438.12,6741.964,,6088.44
2023-10-24,4247.68,3083.88,1435.65,6806.762,1391.03,6039.72
2023-10-25,4186.77,3078.78,1442.51,6834.388,1401.7,6054.5
2023-10-26,4137.23,3071.31,1440.6,6714.519,1371.22,6018.49
2023-10-27,4117.37,3061.85,1441.9,6758.793,1388.23,5961.99
2023-10-30,4166.82,3064.29,1439.2,6735.892,1395.85,
2023-10-31,4193.8,3067.74,1442.14,6752.211,1381.83,5973.78
2023-11-01,4237.86,3076.77,1435.33,6642.418,1379.96,
2023-11-02,4317.78,3082.49,1439.77,6751.386,1403.99,
2023-11-03,4358.34,3143.66,1449.93,6788.85,1419.76,5989.27
2023-11-06,4365.98,3180.53,1464.67,6878.836,1417.21,6078.03
2023-11-07,4378.38,3173.81,1463.37,6843.79,1408.3,6131.32
2023-11-08,4382.78,3129.72,1457.6,6804.106,1411.77,6155.03
2023-11-09,4347.35,3135.32,1452.27,6838.233,1404.97,6188.22
2023-11-10,4415.24,3106.68,1445.18,6809.263,1389.57,6161.89
2023-11-13,4411.55,,,6838.312,1387.13,6116.14
2023-11-14,4495.7,3104.66,1451.72,6862.055,1386.04,6110.88
2023-11-15,4502.88,3132.12,1466.84,6958.205,1415.17,6171.13
2023-11-16,4508.24,3133.05,1464.68,6958.008,1415.34,6191.48
2023-11-17,4514.02,3124.67,1460.67,6977.668,1415.78,6211.89
2023-11-20,4547.38,3111.58,1456.92,6994.888,1419.44,6183.63
2023-11-21,4538.19,3096.34,1463.4,6961.79,1423.61,6208.83
2023-11-22,4556.62,3114.92,1455.89,6906.953,1414.15,6253.18
2023-11-23,,3111.75,1453.29,7004.344,1406.61,6246.2
2023-11-24,4559.34,3094.81,1453.92,7009.631,1397.43,6269.5
2023-11-27,4550.43,3086.42,1448.15,7013.406,1393.42,
2023-11-28,4554.89,3065.94,1448.02,7041.073,1401.42,6309.57
2023-11-29,4550.58,3084.7,1446.07,7036.087,1387.69,6265.14
2023-11-30,4567.8,3072.99,1452.74,7080.741,1380.18,6223.73
2023-12-01,4594.63,3090.31,1456.38,7059.906,1380.31,6245.18
2023-12-04,4569.78,3084.08,1451.02,7093.6,1383.54,6284.37
2023-12-05,4567.18,3077.16,1449.46,7100.855,,6308.95
2023-12-06,4549.34,3087.24,1445.82,7087.395,1389.55,6305.85
2023-12-07,4585.59,3074.26,1442.85,7134.623,1378.73,6234.77
2023-12-08,4604.37,3110.73,1441.97,7159.598,1380.99,
2023-12-11,4622.44,3090.2,1446.39,7088.785,,6228.29
2023-12-12,4643.7,3102.31,1447.12,7125.307,1373.92,6292.39
2023-12-13,4707.09,3104.26,1448.04,7075.341,1357.97,6255.74
2023-12-14,4719.55,3122.95,1456.26,7176.016,1378.94,6410.48
2023-12-15,4719.19,3116.51,1462.45,7190.988,1391.03,6478.44
2023-12-18,4740.56,3113.23,1465.28,7119.525,1393.41,6475.5
2023-12-19,4768.37,3116.62,1465.67,7187.846,1394.9,6521.27
2023-12-20,4698.35,3108.03,1464.56,7219.667,1400.37,6520.75
2023-12-21,4746.75,3112.5,1455.58,7209.619,1404.84,6469.23
2023-12-22,4754.63,3140.32,1454.38,7237.519,1405.09,6501
2023-12-25,,,,,1408.83,
2023-12-26,4774.75,3139.98,1450.78,,1413.45,
2023-12-27,4781.58,3170.76,1454.22,7245.916,1410.43,6462.8
2023-12-28,4783.35,3214.4,1457.41,7303.888,1415.85,6519.11
2023-12-29,4769.83,3240.27,1454.66,7272.797,,6450.04
2024-01-02,4742.83,3229.95,1453.1,7323.588,1433.38,6554.04
2024-01-03,4704.81,3199.44,1462.37,7279.091,1429.62,6498.88
2024-01-04,4688.68,3174.01,1477.26,7359.763,1434.59,6602.52
2024-01-05,4697.24,3184.3,1487.61,7350.619,1427.96,6629.64
2024-01-08,4763.54,3187.02,1495.7,7283.575,1418.45,6609.22
2024-01-09,4756.5,3197.96,1498.83,7200.203,1414.93,6618.52
2024-01-10,4783.45,3179.96,1486.86,7227.297,1413.52,6546.11
2024-01-11,4780.24,3201.41,1483,7219.964,1408.24,6613.73
2024-01-12,4783.83,3191.72,1487.34,7241.138,1413.53,6643.18
2024-01-15,,3199.42,1501.11,7224.001,1407.02,6680.45
2024-01-16,4765.98,3184.99,1493.87,7242.787,1401.72,6637
2024-01-17,4739.21,3142.22,1491.21,7200.635,1380.65,6572.51
2024-01-18,4780.94,3139.78,1479.18,7252.967,1377.93,6510.87
2024-01-19,4839.81,3152.29,1486.37,7227.402,1382.51,6503.54
2024-01-22,4850.43,3149.12,1491.19,7247.928,1369.92,6583.47
2024-01-23,4864.6,3135.25,1496.11,7256.229,1356.54,6621.88
2024-01-24,4868.55,3153.33,1504.1,7227.823,1381.19,6679.96
2024-01-25,4894.16,3147.64,,7178.042,1376.09,6673.5
2024-01-26,4890.97,3159.53,1506.28,7137.088,1368.15,6686.09
2024-01-29,4927.93,3140.31,1515.39,7157.175,1376.28,6630.68
2024-01-30,4924.97,3150.04,1512.75,7192.216,1373.14,6622.01
2024-01-31,4845.65,3153.01,1512.98,7207.941,1364.52,6646.44
2024-02-01,4906.19,3143.06,,7201.696,1367.96,6623.01
2024-02-02,4958.61,3179.77,1516.58,7238.785,1384.08,6707.25
2024-02-05,4942.81,3134.29,1511.34,7198.615,1383.93,6728.22
2024-02-06,4954.23,3125.68,1512.98,7247.408,1396.96,6755.26
2024-02-07,4995.06,3156.15,1513.11,7235.152,1400.02,6830.04
2024-02-08,4997.91,3142.91,1512.36,,1388.6,6850.16
2024-02-09,5026.61,3138.3,1512.28,,1388.37,
2024-02-12,5021.84,,,7297.669,1389.3,6807.82
2024-02-13,4953.17,3141.87,1531.37,7209.741,1391.73,6827.92
2024-02-14,5000.62,3139.07,1529.33,,1385.11,6854.53
2024-02-15,5029.73,3176.69,1528.38,7303.281,1387.27,6882.15
2024-02-16,5005.57,3221.94,1533.55,7335.545,1386.27,6873.23
2024-02-19,,3225.91,1538.61,7296.702,1387.33,6798.61
2024-02-20,4975.51,3244.06,1555.59,7352.601,1381.07,6854.66
2024-02-21,4981.8,3217.11,1552.4,7349.021,1393.61,6897.36
2024-02-22,5087.03,3222.94,1545.49,7339.636,1402.47,6903.15
2024-02-23,5088.8,3184.91,1549.11,7295.095,1398.14,6913.21
2024-02-26,5069.53,3171.12,1547.6,7283.823,,6891.49
2024-02-27,5078.18,3157.32,1558.8,7285.317,1393.7,6860.67
2024-02-28,5069.76,3138.93,1545.59,7328.636,1382.05,6876.52
2024-02-29,5096.27,3141.85,1551.44,7316.111,1370.67,6944.71
2024-03-01,5137.08,3135.76,1538.02,7311.907,1367.42,6919.59
2024-03-04,5130.95,3122.21,1539.27,7276.749,1362.59,6951.67
2024-03-05,5078.65,3107.1,1536.98,7247.46,1359.26,6905.46
2024-03-06,5104.76,3136.14,1531.51,7329.801,1370.55,6878.54
2024-03-07,5157.36,3133.78,1535.83,7373.964,1372.16,6837.34
2024-03-08,5123.69,3147.09,1539.86,7381.907,1386.42,6942.21
2024-03-11,5117.94,3138.42,1544.71,,1380.23,6872.24
2024-03-12,5175.27,3141.47,1554.56,,1379.63,6879.59
2024-03-13,5165.31,3160.72,1538.13,7421.207,1384.51,6965.51
2024-03-14,5150.48,3186.4,1543.75,7433.315,1394.93,6967.96
2024-03-15,5117.09,3172.96,1552.83,7328.054,1386.04,6822.32
2024-03-18,5149.42,3171.93,1553.64,7302.449,1385.94,6853.29
2024-03-19,5178.51,3173.55,1544.96,7336.746,1382.46,6848.43
2024-03-20,5224.62,3177.48,1535.79,7331.128,1373.18,6856.77
2024-03-21,5241.53,3220.37,1541.41,7338.353,1387.62,6963.22
