Date,DBS.SP.Equity,OCBC.SP.Equity,UOB.SP.Equity
2013-12-20,1.258,1.402,1.386
2013-12-23,1.2648,1.416,1.3981
2013-12-24,1.264,1.4202,1.4008
2013-12-26,1.2693,1.423,1.4068
2013-12-27,1.2783,1.4286,1.4182
2013-12-30,1.276,1.4314,1.4162
2013-12-31,1.2262,1.4762,1.383
2014-01-02,1.2262,1.4733,1.3817
2014-01-03,1.2176,1.4501,1.3609
2014-01-06,1.2204,1.4284,1.3576
2014-01-07,1.2219,1.4111,1.3492
2014-01-08,1.2455,1.4125,1.3739
2014-01-09,1.2434,1.4096,1.3772
2014-01-10,1.2455,1.4111,1.3693
2014-01-13,1.2369,1.4082,1.3667
2014-01-14,1.2355,1.4038,1.3518
2014-01-15,1.2434,1.4082,1.3485
2014-01-16,1.247,1.4067,1.3413
2014-01-17,1.2477,1.4053,1.3342
2014-01-20,1.2484,1.4009,1.327
2014-01-21,1.2455,1.3995,1.3251
2014-01-22,1.2297,1.3966,1.3264
2014-01-23,1.2075,1.385,1.3218
2014-01-24,1.1953,1.3749,1.3146
2014-01-27,1.1882,1.3662,1.3088
2014-01-28,1.1939,1.3705,1.3225
2014-01-29,1.1846,1.3546,1.3146
2014-01-30,1.181,1.3459,1.3023
2014-02-03,1.186,1.3271,1.2879
2014-02-04,1.1688,1.3155,1.2697
2014-02-05,1.1595,1.317,1.2678
2014-02-06,1.1688,1.3401,1.2769
2014-02-07,1.1724,1.3459,1.2945
2014-02-10,1.1745,1.3561,1.2912
2014-02-11,1.1745,1.3604,1.2938
2014-02-12,1.1767,1.3575,1.2945
2014-02-13,1.1853,1.3503,1.301
2014-02-14,1.1817,1.3575,1.2958
2014-02-17,1.1896,1.3691,1.329
2014-02-18,1.1867,1.3821,1.3303
2014-02-19,1.1874,1.3893,1.3413
2014-02-20,1.1917,1.3865,1.3479
2014-02-21,1.1968,1.3966,1.3609
2014-02-24,1.1939,1.398,1.357
2014-02-25,1.1968,1.3937,1.3602
2014-02-26,1.1796,1.3821,1.3511
2014-02-27,1.176,1.3865,1.3479
2014-02-28,1.1846,1.3836,1.3433
2014-03-03,1.1752,1.3676,1.3316
2014-03-04,1.1709,1.3691,1.3531
2014-03-05,1.1623,1.3647,1.3368
2014-03-06,1.1702,1.3807,1.3479
2014-03-07,1.1638,1.3749,1.3361
2014-03-10,1.1545,1.3662,1.3361
2014-03-11,1.1509,1.3676,1.3322
2014-03-12,1.1365,1.3604,1.3049
2014-03-13,1.1329,1.3532,1.3088
2014-03-14,1.1279,1.3488,1.2958
2014-03-17,1.1408,1.3532,1.3023
2014-03-18,1.1358,1.3474,1.3068
2014-03-19,1.1294,1.3459,1.3146
2014-03-20,1.1229,1.3372,1.312
2014-03-21,1.1351,1.3503,1.3413
2014-03-24,1.1523,1.3604,1.3589
2014-03-25,1.1502,1.3633,1.3518
2014-03-26,1.1609,1.3836,1.3804
2014-03-27,1.1537,1.3922,1.3863
2014-03-28,1.153,1.3763,1.3902
2014-03-31,1.1171,,1.3612
2014-04-01,1.1309,1.3323,1.3669
2014-04-02,1.1337,1.3379,1.3669
2014-04-03,1.1406,1.3462,1.3732
2014-04-04,1.1434,1.3532,1.3644
2014-04-07,1.1379,1.349,1.3549
2014-04-08,1.1385,1.349,1.3744
2014-04-09,1.1399,1.3532,1.3725
2014-04-10,1.1475,1.349,1.3769
2014-04-11,1.142,1.3406,1.3769
2014-04-14,1.1489,1.3434,1.3845
2014-04-15,1.1565,1.3406,1.3977
2014-04-16,1.1634,1.3434,1.3895
2014-04-17,1.1676,1.3448,1.3876
2014-04-21,1.1648,1.3379,1.3851
2014-04-22,1.1676,1.3448,1.4115
2014-04-23,1.1607,1.3406,1.3989
2014-04-24,1.1676,1.3434,1.4209
2014-04-25,1.1607,1.3406,1.4121
2014-04-28,1.1551,1.3169,1.392
2014-04-29,1.1634,1.3197,1.3317
2014-04-30,1.1703,1.3448,1.3681
2014-05-02,1.1862,1.3546,1.3518
2014-05-05,1.1862,1.3546,1.3486
2014-05-06,1.1835,1.3518,1.3587
2014-05-07,1.1759,1.3574,1.3581
2014-05-08,1.1779,1.3588,1.3832
2014-05-09,1.18,1.3588,1.4115
2014-05-12,1.1503,1.3504,1.3832
2014-05-14,1.1613,1.3504,1.4021
2014-05-15,1.1648,1.349,1.4272
2014-05-16,1.1641,1.3434,1.4153
2014-05-19,1.1641,1.3518,1.4178
2014-05-20,1.1634,1.349,1.4228
2014-05-21,1.1745,1.3518,1.4115
2014-05-22,1.1717,1.3504,1.4065
2014-05-23,1.1738,1.3504,1.4052
2014-05-26,1.1731,1.349,1.4147
2014-05-27,1.1655,1.3462,1.3901
2014-05-28,1.1648,1.342,1.3864
2014-05-29,1.1731,1.3476,1.4178
2014-05-30,1.1676,1.3588,1.4191
2014-06-02,1.1689,1.356,1.4272
2014-06-03,1.1731,1.3518,1.4222
2014-06-04,1.1738,1.3588,1.4008
2014-06-05,1.1759,1.356,1.4065
2014-06-06,1.18,1.3601,1.4297
2014-06-09,1.1793,1.3574,1.426
2014-06-10,1.1779,1.3629,1.4209
2014-06-11,1.1765,1.3643,1.4178
2014-06-12,1.1786,1.3615,1.4147
2014-06-13,1.1835,1.3601,1.414
2014-06-16,1.1814,1.3615,1.4209
2014-06-17,1.1772,1.349,1.4159
2014-06-18,1.1786,1.3518,1.4121
2014-06-19,1.18,1.3476,1.409
2014-06-20,1.1683,1.3379,1.4084
2014-06-23,1.1669,1.3392,1.4096
2014-06-24,1.1641,1.3392,1.4153
2014-06-25,1.1579,1.3379,1.4165
2014-06-26,1.1648,1.3379,1.4216
2014-06-27,1.1613,1.3351,1.4203
2014-06-30,1.1438,1.2389,1.3915
2014-07-01,1.1479,1.2259,1.3909
2014-07-02,1.1534,1.2298,1.4002
2014-07-03,1.1622,1.2311,1.4261
2014-07-04,1.1663,1.2285,1.4447
2014-07-07,1.1718,1.2272,1.4583
2014-07-08,1.1657,1.2259,1.4521
2014-07-09,1.1616,1.2246,1.4335
2014-07-10,1.1588,1.2195,1.4335
2014-07-11,1.1725,1.2195,1.4848
2014-07-14,1.1732,1.2298,1.4793
2014-07-15,1.1725,1.2402,1.4731
2014-07-16,1.1745,1.2428,1.4842
2014-07-17,1.1834,1.2415,1.4552
2014-07-18,1.1902,1.2428,1.4613
2014-07-21,1.1937,1.2415,1.4681
2014-07-22,1.2025,1.2428,1.4663
2014-07-23,1.223,1.2519,1.4854
2014-07-24,1.2312,1.261,1.4762
2014-07-25,1.2305,1.2636,1.4632
2014-07-29,1.2312,1.2662,1.4817
2014-07-30,1.2346,1.2856,1.4861
2014-07-31,1.2442,1.2947,1.4929
2014-08-01,1.2503,1.2869,1.4323
2014-08-04,1.2374,1.2791,1.4175
2014-08-05,1.251,1.2921,1.4088
2014-08-06,1.2544,1.3103,1.3965
2014-08-07,1.2387,1.3193,1.3989
2014-08-08,1.2162,1.3103,1.402
2014-08-11,1.2264,1.3271,1.3983
2014-08-12,1.2319,1.3155,1.4057
2014-08-13,1.2141,1.3219,1.4144
2014-08-14,1.21,1.3219,1.4212
2014-08-15,1.2087,1.3232,1.4113
2014-08-18,1.2107,1.3232,1.407
2014-08-19,1.2073,1.3375,1.4026
2014-08-20,1.2121,1.3466,1.4132
2014-08-21,1.2162,1.3544,1.4125
2014-08-22,1.2244,1.3505,1.4132
2014-08-25,1.2257,1.3334,1.4274
2014-08-26,1.2176,1.3387,1.4267
2014-08-27,1.2264,1.336,1.4366
2014-08-28,1.2264,1.3227,1.4348
2014-08-29,1.2237,1.3347,1.4169
2014-09-01,1.2257,1.3133,1.4206
2014-09-02,1.2244,1.3013,1.4255
2014-09-03,1.2333,1.308,1.4274
2014-09-04,1.2415,1.2893,1.4187
2014-09-05,1.2401,1.3027,1.4045
2014-09-08,1.2456,1.2973,1.4119
2014-09-09,1.2537,1.3027,1.415
2014-09-10,1.2462,1.3027,1.4132
2014-09-11,1.2551,1.2973,1.4212
2014-09-12,1.2647,1.304,1.4237
2014-09-15,1.2483,1.2907,1.4088
2014-09-16,1.2367,1.2826,1.3909
2014-09-17,1.2456,1.2973,1.3928
2014-09-18,1.2435,1.3067,1.3891
2014-09-19,1.238,1.3173,1.3946
2014-09-22,1.2408,1.2973,1.3959
2014-09-23,1.2551,1.2973,1.4051
2014-09-24,1.2599,1.3013,1.4045
2014-09-25,1.2558,1.2947,1.4014
2014-09-26,1.2647,1.2987,1.3977
2014-09-29,1.2647,1.3013,1.394
2014-09-30,1.2455,1.2856,1.3569
2014-10-01,1.2449,1.2856,1.3581
2014-10-02,1.234,1.2817,1.349
2014-10-03,1.2476,1.2856,1.3593
2014-10-07,1.2442,1.283,1.3521
2014-10-08,1.2334,1.2817,1.3472
2014-10-09,1.2422,1.2988,1.3624
2014-10-10,1.2327,1.2856,1.3442
2014-10-13,1.2165,1.279,1.34
2014-10-14,1.2144,1.2671,1.3297
2014-10-15,1.2198,1.2711,1.3333
2014-10-16,1.2002,1.2566,1.3163
2014-10-17,1.2104,1.2606,1.3236
2014-10-20,1.2171,1.2632,1.3236
2014-10-21,1.2327,1.2698,1.3406
2014-10-23,1.2388,1.2935,1.3478
2014-10-24,1.2361,1.2949,1.3351
2014-10-27,1.2408,1.2909,1.3194
2014-10-28,1.2381,1.283,1.3097
2014-10-29,1.2462,1.279,1.3345
2014-10-30,1.2395,1.279,1.3606
2014-10-31,1.2496,1.3054,1.3933
2014-11-03,1.2726,1.3133,1.4108
2014-11-04,1.2814,1.3213,1.4042
2014-11-05,1.2983,1.3292,1.4175
2014-11-06,1.2976,1.3305,1.4236
2014-11-07,1.3078,1.3371,1.4114
2014-11-10,1.3287,1.3463,1.4205
2014-11-11,1.3138,1.3331,1.3987
2014-11-12,1.3023,1.3384,1.3872
2014-11-13,1.3186,1.3463,1.4054
2014-11-14,1.3328,1.3516,1.4108
2014-11-17,1.305,1.345,1.3933
2014-11-18,1.3165,1.3543,1.4066
2014-11-19,1.3334,1.3859,1.4157
2014-11-20,1.3226,1.3661,1.4163
2014-11-21,1.3443,1.382,1.4357
2014-11-24,1.3382,1.3714,1.4326
2014-11-25,1.3409,1.3661,1.4538
2014-11-26,1.3355,1.3833,1.4478
2014-11-27,1.3321,1.3846,1.4435
2014-11-28,1.3409,1.3833,1.4538
2014-12-01,1.3233,1.349,1.4448
2014-12-02,1.3199,1.3714,1.4448
2014-12-03,1.3125,1.3529,1.452
2014-12-04,1.3172,1.349,1.4538
2014-12-05,1.3307,1.3635,1.4726
2014-12-08,1.3186,1.3463,1.4738
2014-12-09,1.3429,1.3741,1.4775
2014-12-10,1.3524,1.3767,1.495
2014-12-11,1.3389,1.3833,1.4872
2014-12-12,1.3591,1.3807,1.475
2014-12-15,1.3375,1.3767,1.4593
2014-12-16,1.2963,1.3331,1.4084
2014-12-17,1.2902,1.3305,1.4163
2014-12-18,1.3206,1.3331,1.4205
2014-12-19,1.3476,1.3543,1.4387
2014-12-22,1.3578,1.3741,1.4648
2014-12-23,1.3578,1.3741,1.4829
2014-12-24,1.3659,1.3793,1.4757
2014-12-26,1.376,1.3807,1.4829
2014-12-29,1.3902,1.3859,1.489
2014-12-30,1.3923,1.3859,1.486
2014-12-31,1.3565,1.403,1.4352
2015-01-02,1.3499,1.4084,1.4341
2015-01-05,1.3196,1.3883,1.4019
2015-01-06,1.3058,1.3628,1.3644
2015-01-07,1.3038,1.3655,1.3715
2015-01-08,1.3223,1.4084,1.4054
2015-01-09,1.3256,1.3977,1.368
2015-01-12,1.319,1.399,1.3738
2015-01-13,1.3203,1.4004,1.3668
2015-01-14,1.3157,1.3789,1.3592
2015-01-15,1.3164,1.3883,1.3691
2015-01-16,1.3045,1.3749,1.3481
2015-01-19,1.2973,1.3668,1.3446
2015-01-20,1.3117,1.3843,1.3586
2015-01-21,1.317,1.3869,1.3662
2015-01-22,1.317,1.395,1.375
2015-01-23,1.3275,1.403,1.3849
2015-01-26,1.3124,1.4044,1.3627
2015-01-27,1.319,1.4004,1.3615
2015-01-28,1.3183,1.4084,1.3691
2015-01-29,1.3144,1.4044,1.3674
2015-01-30,1.3032,1.395,1.3563
2015-02-02,1.2986,1.4097,1.375
2015-02-03,1.2867,1.4111,1.3551
2015-02-04,1.2907,1.4191,1.3691
2015-02-05,1.2788,1.4071,1.3691
2015-02-06,1.2762,1.4164,1.3767
2015-02-09,1.2808,1.4232,1.3761
2015-02-10,1.2841,1.4218,1.3738
2015-02-11,1.2847,1.4218,1.3761
2015-02-12,1.2742,1.4124,1.3691
2015-02-13,1.2696,1.3936,1.3791
2015-02-16,1.2749,1.3977,1.3598
2015-02-17,1.2768,1.399,1.3428
2015-02-18,1.2808,1.4097,1.344
2015-02-23,1.294,1.4164,1.3399
2015-02-24,1.3019,1.4232,1.3434
2015-02-25,1.3052,1.4258,1.3486
2015-02-26,1.2966,1.4205,1.3451
2015-02-27,1.2887,1.4057,1.3498
2015-03-02,1.2696,1.3936,1.3492
2015-03-03,1.2683,1.4017,1.3574
2015-03-04,1.2821,1.4004,1.3516
2015-03-05,1.2828,1.3936,1.3469
2015-03-06,1.2953,1.3963,1.3457
2015-03-09,1.2992,1.395,1.3393
2015-03-10,1.2986,1.4004,1.334
2015-03-11,1.29,1.3923,1.3247
2015-03-12,1.2854,1.3896,1.3194
2015-03-13,1.288,1.3829,1.3171
2015-03-16,1.2959,1.3816,1.3282
2015-03-17,1.3012,1.3762,1.3211
2015-03-18,1.3104,1.3722,1.3223
2015-03-19,1.3144,1.3896,1.3252
2015-03-20,1.321,1.4017,1.3399
2015-03-23,1.3308,1.403,1.3457
2015-03-24,1.3289,1.4138,1.3334
2015-03-25,1.3282,1.4178,1.3416
2015-03-26,1.3401,1.4218,1.3457
2015-03-27,1.3381,1.4285,1.3609
2015-03-30,1.342,1.4285,1.3592
2015-03-31,1.2878,1.3387,1.2862
2015-04-01,1.2897,1.3399,1.289
2015-04-02,1.2948,1.345,1.2907
2015-04-06,1.2935,1.3425,1.2985
2015-04-07,1.2853,1.3488,1.3102
2015-04-08,1.2948,1.3526,1.3125
2015-04-09,1.2916,1.3501,1.3063
2015-04-10,1.2967,1.3475,1.2951
2015-04-13,1.2903,1.3551,1.3041
2015-04-14,1.3119,1.3678,1.3242
2015-04-15,1.3251,1.3754,1.3382
2015-04-16,1.3283,1.3805,1.3432
2015-04-17,1.3403,1.3792,1.3483
2015-04-20,1.3296,1.3716,1.3444
2015-04-21,1.3144,1.3703,1.3511
2015-04-22,1.3207,1.3602,1.3516
2015-04-23,1.3239,1.3716,1.3639
2015-04-24,1.3334,1.3665,1.3813
2015-04-27,1.3213,1.3703,1.4008
2015-04-28,1.3277,1.3703,1.3958
2015-04-29,1.3315,1.3779,1.3656
2015-04-30,1.334,1.3526,1.3695
2015-05-04,1.3169,1.3437,1.3757
2015-05-05,1.3093,1.3387,1.3628
2015-05-06,1.3188,1.3298,1.3606
2015-05-07,1.3188,1.3171,1.3511
2015-05-08,1.3315,1.3235,1.3511
2015-05-11,1.3365,1.3311,1.3645
2015-05-12,1.3194,1.3159,1.3471
2015-05-13,1.3239,1.3146,1.3505
2015-05-14,1.3321,1.3171,1.3449
2015-05-15,1.3277,1.3247,1.3522
2015-05-18,1.3315,1.3285,1.3533
2015-05-19,1.3315,1.3197,1.3561
2015-05-20,1.3213,1.3171,1.3544
2015-05-21,1.3213,1.3146,1.3511
2015-05-22,1.3175,1.3133,1.346
2015-05-25,1.3188,1.3184,1.3427
2015-05-26,1.3144,1.3171,1.3444
2015-05-27,1.2941,1.3083,1.3225
2015-05-28,1.2866,1.2981,1.3214
2015-05-29,1.284,1.2918,1.294
2015-06-02,1.2556,1.2665,1.2638
2015-06-03,1.272,1.2715,1.2705
2015-06-04,1.2891,1.2665,1.275
2015-06-05,1.2783,1.269,1.2745
2015-06-08,1.2701,1.2627,1.2717
2015-06-09,1.2916,1.2601,1.2817
2015-06-10,1.3239,1.2741,1.2946
2015-06-11,1.3409,1.2804,1.2985
2015-06-12,1.327,1.288,1.3002
2015-06-15,1.3125,1.2703,1.2817
2015-06-16,1.2992,1.2652,1.275
2015-06-17,1.3144,1.2829,1.2856
2015-06-18,1.3017,1.2703,1.2862
2015-06-19,1.3081,1.2753,1.2806
2015-06-22,1.3207,1.2829,1.2879
2015-06-23,1.3226,1.2956,1.3013
2015-06-24,1.3156,1.307,1.308
2015-06-25,1.3188,1.3171,1.3091
2015-06-26,1.2979,1.2943,1.2923
2015-06-29,1.284,1.2791,1.2806
2015-06-30,1.3256,1.2655,1.3029
2015-07-01,1.3134,1.2643,1.3052
2015-07-02,1.3134,1.2618,1.3159
2015-07-03,1.3397,1.2718,1.3215
2015-07-06,1.3403,1.273,1.3153
2015-07-07,1.3442,1.2755,1.3204
2015-07-08,1.323,1.2618,1.295
2015-07-09,1.3141,1.2556,1.2888
2015-07-10,1.3224,1.2568,1.2854
2015-07-13,1.3423,1.2655,1.2967
2015-07-14,1.3487,1.2655,1.2967
2015-07-15,1.3583,1.268,1.3114
2015-07-16,1.3698,1.2842,1.3153
2015-07-20,1.3692,1.2929,1.321
2015-07-21,1.373,1.2879,1.3221
2015-07-22,1.366,1.2867,1.3204
2015-07-23,1.3698,1.2954,1.3227
2015-07-24,1.3711,1.2979,1.3221
2015-07-27,1.3506,1.283,1.3097
2015-07-28,1.3448,1.2767,1.2972
2015-07-29,1.3455,1.2854,1.2961
2015-07-30,1.3269,1.2767,1.295
2015-07-31,1.2929,1.2792,1.2538
2015-08-03,1.2955,1.278,1.2402
2015-08-04,1.3038,1.2743,1.2227
2015-08-05,1.2961,1.268,1.2182
2015-08-06,1.3019,1.268,1.2171
2015-08-11,1.2641,1.2531,1.1781
2015-08-12,1.1943,1.181,1.1284
2015-08-13,1.2186,1.2034,1.1493
2015-08-14,1.234,1.2133,1.1623
2015-08-17,1.2032,1.1934,1.1227
2015-08-18,1.2064,1.181,1.1244
2015-08-19,1.1987,1.1748,1.1193
2015-08-20,1.184,1.1549,1.1103
2015-08-21,1.1718,1.1313,1.0793
2015-08-24,1.1308,1.0816,1.0476
2015-08-25,1.1468,1.1139,1.0872
2015-08-26,1.1308,1.1052,1.0934
2015-08-27,1.159,1.14,1.1154
2015-08-28,1.1539,1.1313,1.1154
2015-08-31,1.1379,1.1102,1.0945
2015-09-01,1.1193,1.0965,1.0843
2015-09-02,1.1283,1.1014,1.0877
2015-09-03,1.1372,1.1139,1.103
2015-09-04,1.1212,1.1014,1.0815
2015-09-07,1.1174,1.0977,1.0815
2015-09-08,1.134,1.1176,1.09
2015-09-09,1.1507,1.1363,1.1182
2015-09-10,1.1353,1.1213,1.0996
2015-09-14,1.1289,1.1176,1.1001
2015-09-15,1.1206,1.1089,1.09
2015-09-16,1.1167,1.1151,1.0911
2015-09-17,1.1161,1.1325,1.1013
2015-09-18,1.1103,1.1189,1.0934
2015-09-21,1.1046,1.1201,1.0821
2015-09-22,1.1026,1.1288,1.0753
2015-09-23,1.0828,1.1077,1.0713
2015-09-25,1.0744,1.1077,1.0623
2015-09-28,1.0623,1.0853,1.0488
2015-09-29,1.0488,1.0865,1.0476
2015-09-30,1.0296,1.0661,1.0605
2015-10-01,1.0334,1.0674,1.0633
2015-10-02,1.0246,1.0637,1.045
2015-10-05,1.0487,1.0856,1.0622
2015-10-06,1.0747,1.0989,1.0776
2015-10-07,1.1103,1.1304,1.1159
2015-10-08,1.1065,1.1244,1.1165
2015-10-09,1.1236,1.1389,1.1371
2015-10-12,1.1287,1.1413,1.1473
2015-10-13,1.1122,1.1256,1.1376
2015-10-14,1.1071,1.1171,1.1325
2015-10-15,1.1211,1.1304,1.1473
2015-10-16,1.1357,1.1426,1.1468
2015-10-19,1.1376,1.1401,1.1451
2015-10-20,1.1275,1.1341,1.1473
2015-10-21,1.137,1.1353,1.1491
2015-10-22,1.1306,1.1377,1.1565
2015-10-23,1.1433,1.1486,1.1662
2015-10-26,1.144,1.1438,1.1736
2015-10-27,1.1255,1.1256,1.1588
2015-10-28,1.1084,1.1159,1.1433
2015-10-29,1.1008,1.1013,1.1456
2015-10-30,1.097,1.0953,1.1622
2015-11-02,1.0957,1.0856,1.1554
2015-11-03,1.1179,1.1086,1.1622
2015-11-04,1.1351,1.1134,1.1736
2015-11-05,1.1122,1.105,1.1788
2015-11-06,1.1052,1.1001,1.1696
2015-11-09,1.109,1.105,1.1725
2015-11-11,1.1065,1.0977,1.1725
2015-11-12,1.0951,1.0916,1.1594
2015-11-13,1.0887,1.0819,1.1519
2015-11-16,1.0887,1.0819,1.1325
2015-11-17,1.0849,1.0795,1.1371
2015-11-18,1.0677,1.0698,1.1228
2015-11-19,1.0798,1.0856,1.1445
2015-11-20,1.0735,1.0831,1.1445
2015-11-23,1.0658,1.0698,1.1302
2015-11-24,1.0741,1.0746,1.1371
2015-11-25,1.062,1.0674,1.1205
2015-11-26,1.0582,1.0577,1.1005
2015-11-27,1.0544,1.0528,1.0993
2015-11-30,1.0481,1.0516,1.1085
2015-12-01,1.0512,1.0516,1.1119
2015-12-02,1.0557,1.0601,1.1233
2015-12-03,1.0557,1.0601,1.1096
2015-12-04,1.0531,1.0601,1.1148
2015-12-07,1.0614,1.0698,1.1222
2015-12-08,1.055,1.0613,1.1125
2015-12-09,1.0487,1.0528,1.1079
2015-12-10,1.0455,1.048,1.1005
2015-12-11,1.0423,1.0455,1.0953
2015-12-14,1.0366,1.0358,1.0953
2015-12-15,1.0366,1.0382,1.0913
2015-12-16,1.0487,1.0492,1.0908
2015-12-17,1.0538,1.0589,1.0925
2015-12-18,1.0373,1.0528,1.0919
2015-12-21,1.0373,1.0613,1.0999
2015-12-22,1.0385,1.0577,1.0999
2015-12-23,1.0506,1.0637,1.1085
2015-12-24,1.0569,1.0734,1.109
2015-12-28,1.0576,1.0698,1.1113
2015-12-29,1.062,1.071,1.1199
2015-12-30,1.062,1.0734,1.1176
2015-12-31,1.0396,1.0794,1.099
2016-01-04,1.014,1.0597,1.0698
2016-01-05,1.0115,1.061,1.0648
2016-01-06,1.0028,1.0524,1.0564
2016-01-07,0.9779,1.0266,1.03
2016-01-08,0.9791,1.0303,1.0317
2016-01-11,0.958,1.0168,1.0239
2016-01-12,0.9573,1.0095,1.0121
2016-01-13,0.9524,1.0107,1.011
2016-01-14,0.9243,0.9849,0.9992
2016-01-15,0.9119,0.9751,0.9863
2016-01-18,0.8863,0.9543,0.9583
2016-01-19,0.9019,0.9714,0.9818
2016-01-20,0.8776,0.9395,0.9544
2016-01-21,0.8577,0.9285,0.9566
2016-01-22,0.8639,0.9469,0.9874
2016-01-25,0.8814,0.953,1.0087
2016-01-26,0.8571,0.9432,0.979
2016-01-27,0.8508,0.9346,0.9774
2016-01-28,0.8434,0.9359,0.9846
2016-01-29,0.8758,0.9714,1.0138
2016-02-01,0.8583,0.9481,0.9959
2016-02-02,0.8415,0.9359,0.9746
2016-02-03,0.8265,0.9187,0.9807
2016-02-04,0.8328,0.9261,0.9779
2016-02-05,0.8471,0.9432,1.0015
2016-02-10,0.8334,0.9273,0.9841
2016-02-11,0.8184,0.9138,0.9807
2016-02-12,0.811,0.915,0.9841
2016-02-15,0.8353,0.9371,1.0003
2016-02-16,0.8521,0.953,0.9981
2016-02-17,0.8471,0.9543,0.9639
2016-02-18,0.8652,0.9714,0.9667
2016-02-19,0.8521,0.9788,0.9661
2016-02-22,0.8483,0.9751,0.9605
2016-02-23,0.8527,0.9911,0.9712
2016-02-24,0.8346,0.9837,0.9533
2016-02-25,0.8315,0.9616,0.9421
2016-02-26,0.8465,0.9837,0.9555
2016-02-29,0.8459,0.9898,0.9611
2016-03-01,0.862,0.9935,0.9633
2016-03-02,0.887,1.0193,0.9891
2016-03-03,0.9162,1.0548,1.0205
2016-03-04,0.9567,1.0781,1.0368
2016-03-07,0.958,1.0696,1.03
2016-03-08,0.9418,1.0597,1.0183
2016-03-09,0.9486,1.0708,1.0312
2016-03-10,0.9436,1.0671,1.0362
2016-03-11,0.9493,1.0794,1.0452
2016-03-14,0.958,1.0978,1.053
2016-03-15,0.9573,1.0904,1.0513
2016-03-16,0.9573,1.0978,1.0547
2016-03-17,0.9804,1.1149,1.0777
2016-03-18,0.9978,1.137,1.081
2016-03-21,0.981,1.1162,1.0659
2016-03-22,0.9686,1.1235,1.0592
2016-03-23,0.9698,1.1223,1.0581
2016-03-24,0.9555,1.0929,1.0452
2016-03-28,0.9449,1.0831,1.0401
2016-03-29,0.9455,1.0818,1.0368
2016-03-30,0.9648,1.0978,1.0676
2016-03-31,0.9201,1.0576,1.0357
2016-04-01,0.91,1.0552,1.0297
2016-04-04,0.9076,1.0576,1.0335
2016-04-05,0.9004,1.0445,1.0198
2016-04-06,0.8992,1.0433,1.027
2016-04-07,0.9028,1.054,1.0292
2016-04-08,0.8974,1.0504,1.0171
2016-04-11,0.901,1.0612,1.0187
2016-04-12,0.9022,1.06,1.0264
2016-04-13,0.9255,1.0911,1.0555
2016-04-14,0.9375,1.1079,1.078
2016-04-15,0.9423,1.1115,1.0775
2016-04-18,0.9381,1.1103,1.0698
2016-04-19,0.9495,1.1234,1.0901
2016-04-20,0.9519,1.1234,1.0895
2016-04-21,0.9495,1.1306,1.0862
2016-04-22,0.9459,1.1234,1.0786
2016-04-25,0.9393,1.1103,1.0714
2016-04-26,0.9381,1.0839,1.0643
2016-04-27,0.9333,1.0756,1.0363
2016-04-28,0.9237,1.0648,1.0346
2016-04-29,0.9142,1.0492,1.0209
2016-05-03,0.9184,1.0289,1.0099
2016-05-04,0.9184,1.0205,1.0039
2016-05-05,0.898,1.0098,0.9935
2016-05-06,0.8896,0.9966,0.9765
2016-05-09,0.892,1.0086,0.9814
2016-05-10,0.8854,0.993,0.9732
2016-05-11,0.8777,0.9966,0.9638
2016-05-12,0.8896,0.9966,0.9682
2016-05-13,0.8932,0.9978,0.9754
2016-05-16,0.8932,0.9918,0.9655
2016-05-17,0.9034,1.0122,0.9858
2016-05-18,0.9016,1.011,0.9863
2016-05-19,0.898,1.0074,0.9743
2016-05-20,0.9052,1.011,0.9847
2016-05-23,0.91,1.0145,0.9902
2016-05-24,0.907,1.005,0.983
2016-05-25,0.916,1.0133,0.9896
2016-05-26,0.9166,1.0169,0.9907
2016-05-27,0.9297,1.0241,0.9995
2016-05-30,0.9303,1.0229,0.9995
2016-05-31,0.9273,1.0313,1.0001
2016-06-01,0.9273,1.0253,1.0034
2016-06-02,0.9267,1.0289,1.0034
2016-06-03,0.9273,1.0373,1.0045
2016-06-06,0.9393,1.048,1.0248
2016-06-07,0.9447,1.0552,1.0335
2016-06-08,0.9531,1.0576,1.0418
2016-06-09,0.9513,1.0457,1.0286
2016-06-10,0.9507,1.0373,1.0215
2016-06-13,0.9369,1.0122,1.0045
2016-06-14,0.9357,1.0086,0.994
2016-06-15,0.9423,1.011,0.9957
2016-06-16,0.9339,0.999,0.9852
2016-06-17,0.9333,1.0002,0.9836
2016-06-20,0.9543,1.0241,1.0034
2016-06-21,0.959,1.0229,1.0012
2016-06-22,0.9566,1.0205,0.9979
2016-06-23,0.9537,1.0265,1.0028
2016-06-24,0.9279,1.0026,0.9798
2016-06-27,0.913,0.9978,0.9666
2016-06-28,0.9154,1.0038,0.971
2016-06-29,0.9291,1.0157,0.9858
2016-06-30,0.9384,1.0161,1.0145
2016-07-01,0.9348,1.0231,1.02
2016-07-04,0.9396,1.0254,1.0211
2016-07-05,0.9378,1.029,1.0178
2016-07-07,0.9336,1.0278,1.0013
2016-07-08,0.9348,1.0219,0.9996
2016-07-11,0.9402,1.0278,1.0117
2016-07-12,0.9437,1.036,1.0211
2016-07-13,0.9521,1.0395,1.0266
2016-07-14,0.9497,1.036,1.0255
2016-07-15,0.9598,1.0442,1.0321
2016-07-18,0.964,1.0523,1.0426
