Date,MXWD.Index,ES1.Index,BCOM.Index,CO1.Comdty,HG1.Comdty,VIX.Index,USOSFRF.Curncy,USOSFR1.Curncy,USGG2YR.Index,USGG5YR.Index,USGG10YR.Index,USGG30YR.Index,GDBR10.Index,GJGB10.Index,GCNY10YR.Index,DXY.Index,EURUSD.Curncy,USDJPY.Curncy,SOFRRATE.Index,GCNY2YR.Index,EUSA2.BGN.Curncy,GJGB2.Index,CCSWO2.BGN.Curncy,STI.Index,MXWO.Index,MXEF.Index
2000-07-20,333.19,1516.25,101.9356,28.27,84.35,18.94,,,6.316,6.134,6.002,5.809,5.268,,,108.62,0.9331,107.67,,,5.42,,,2173.41,1391.49,442.34
2000-07-21,330.09,1489.5,100.8852,27.52,86.3,18.94,,,6.324,6.13,5.998,5.789,5.258,1.712,,108.44,0.9369,108.92,,,5.397,0.44,,2161.02,1377.75,442.43
2000-07-24,327.88,1481.5,99.4907,26.92,86.4,19.92,,,6.342,6.167,6.034,5.815,5.257,1.722,,108.63,0.9337,108.78,,,5.418,0.44,,2133.67,1369.57,433.9
2000-07-25,328.84,1484.5,99.1324,26.94,86.6,19.39,,,6.333,6.155,6.028,5.807,5.218,1.766,,108.31,0.9385,109.12,,,5.42,0.44,,2135.23,1374.14,432.35
2000-07-26,326.56,1469,99.2002,26.83,85.7,19.67,,,6.333,6.147,6.027,5.807,5.165,1.753,,107.97,0.9428,109.19,,,5.3965,0.43,,2106.92,1364.08,432.01
2000-07-27,324.07,1463.75,99.7807,27.15,86.75,19.6,,,6.263,6.125,6,5.771,5.173,1.716,,108.92,0.9317,109.16,,,5.43,0.41,,2086.33,1353.73,428.65
2000-07-28,318.25,1432,99.8776,27.36,86.85,20.84,,,6.28,6.143,6.034,5.785,5.198,1.689,,109.74,0.923,109.59,,,5.45,0.4,,2062.93,1329.38,421.13
2000-07-31,320.16,1439,99.0044,26.93,87.45,20.74,,,6.288,6.146,6.031,5.782,5.206,1.683,,109.61,0.9266,109.43,,,5.44,0.4,,2077.3,1337.65,422.08
2000-08-01,321.56,1447.5,99.6364,27.14,87.35,20.55,,,6.237,6.093,5.984,5.727,5.157,1.687,,110.6,0.9147,109.33,,,5.4075,0.41,,2097.81,1343.45,424.13
2000-08-02,321.05,1452.5,100.7664,27.59,87,20,,,6.22,6.082,5.976,5.759,5.175,1.683,,110.48,0.9136,108.99,,,5.421,0.41,,2093.38,1341.13,424.45
2000-08-03,319.92,1461.5,100.7538,28.31,86.9,19.99,,,6.212,6.07,5.952,5.737,5.188,1.686,,110.98,0.9061,108.33,,,5.421,0.41,,2070.02,1336.49,422.51
2000-08-04,322,1471.75,101.6325,29.37,87.3,18.62,,,6.135,6.013,5.901,5.708,5.187,1.683,,110.85,0.9083,108.65,,,5.42,0.405,,2078.55,1345.52,423.5
2000-08-07,324.48,1486.25,100.5354,28.52,87.1,19.03,,,6.177,6.061,5.956,5.752,5.166,1.693,,110.85,0.9071,109.1,,,5.349,0.405,,2082.8,1357.17,419.86
2000-08-08,324.26,1491.75,101.0251,28.9,86.15,18.79,,,6.16,6.019,5.92,5.731,5.193,1.699,,111.32,0.9022,108.62,,,5.375,0.425,,2079.57,1356.3,419.55
2000-08-09,324.43,1481,101.8786,29.87,87.35,19.18,,,6.159,6.023,5.916,5.725,5.171,1.725,,111.44,0.9006,107.82,,,5.393,0.48,,,1356.35,423.08
2000-08-10,323.91,1474.25,102.8316,30.88,86.45,19.19,,,6.159,5.992,5.763,5.681,5.147,1.744,,110.9,0.9083,108.66,,,5.3825,0.505,,2117.53,1353.64,425.41
2000-08-11,324.81,1478.5,102.9829,30.57,85.95,18.55,,,6.244,6.059,5.79,5.706,5.135,1.72,,111.21,0.9026,108.53,,,5.46,0.485,,2126.11,1357.52,425.76
2000-08-14,327.53,1498,103.2509,31.48,86.7,17.88,,,6.227,6.059,5.771,5.69,5.156,1.725,,111.08,0.9056,109.43,,,5.473,0.5,,2157.72,1369.14,428.14
2000-08-15,327.95,1494.75,102.8862,32.18,87.05,17.98,,,6.27,6.096,5.802,5.709,5.199,1.755,,110.51,0.9135,109.02,,,5.505,0.51,,2174.79,1370.86,428.73
2000-08-16,328.22,1491.5,103.6102,32.53,86.65,18.02,,,6.287,6.134,5.838,5.742,5.205,1.769,,110.27,0.9161,108.54,,,5.517,0.525,,2212.87,1371.31,432.7
2000-08-17,328.98,1503.5,103.8571,30.16,86.9,17.48,,,6.287,6.122,5.81,5.712,5.207,1.76,,110.23,0.9162,108.53,,,5.525,0.505,,2227.26,1374.48,433.71
2000-08-18,327.96,1500.75,104.2183,30.44,86.5,17.05,,,6.252,6.083,5.773,5.69,5.208,1.78,,111.01,0.9064,108.41,,,5.535,0.495,,2215.14,1370.69,429.85
2000-08-21,327.95,1506.75,105.2951,30.6,85.4,17.35,,,6.278,6.087,5.781,5.708,5.258,1.794,,111.46,0.9017,108.7,,,5.59,0.505,,2228.22,1370.97,428.3
2000-08-22,328.08,1507.5,104.1362,29.93,85.75,17.47,,,6.26,6.071,5.775,5.712,5.244,1.81,,111.79,0.8964,108.32,,,5.575,0.525,,2249.57,1371.26,429.81
2000-08-23,328.74,1510.25,104.9454,30.69,85.65,17.38,,,6.208,6.007,5.727,5.671,5.218,1.848,,111.42,0.9017,106.96,,,5.519,0.555,,2223.18,1374.6,427.56
2000-08-24,329.66,1515.25,104.818,30.35,86.2,17.04,,,6.188,5.999,5.719,5.657,5.216,1.832,,111.23,0.9021,106.85,,,5.53,0.555,,2202.5,1378.79,426.98
2000-08-25,330.71,1513.5,105.4018,30.39,86.25,16.53,,,6.197,6.005,5.729,5.669,5.23,1.873,,111.35,0.9021,106.86,,,5.5375,0.585,,2204.13,1383.45,426.79
2000-08-28,331.72,1518.75,106.507,,86,16.54,,,6.222,6.043,5.777,5.723,5.248,1.883,,111.5,0.9002,106.53,,,5.58,0.595,,2195.67,1388.21,425.3
2000-08-29,330.68,1518.25,107.0126,31.36,87.9,16.89,,,6.256,6.069,5.808,5.747,5.3,1.898,,112.2,0.8921,106.05,,,5.5475,0.605,,2183.52,1383.41,426.31
2000-08-30,328.63,1503.5,107.924,31.98,88.5,17.69,,,6.231,6.061,5.8,5.733,5.299,1.882,,112.14,0.894,106.44,,,5.535,0.6,,2187.59,1374.85,423.66
2000-08-31,329.76,1521.25,108.1696,31.72,88.5,16.84,,,6.163,5.973,5.725,5.668,5.298,1.887,,112.6,0.8878,106.67,,,5.52,0.64,,2164.92,1379.87,423.56
2000-09-01,333.22,1523.25,108.4174,31.85,88.9,17.53,,,6.078,5.9,5.679,5.661,5.187,1.957,,111.42,0.8997,106,,,5.43,0.665,,2175.9,1395.15,423.72
2000-09-04,334.13,1526.75,,32.84,,,,,6.082,5.9,5.683,5.665,5.194,1.935,,111.59,0.8978,105.87,,,5.44,0.65,,2210.53,1398.42,427.74
2000-09-05,330.02,1512.25,109.5395,32.98,90.6,19.82,,,6.078,5.907,5.689,5.667,5.209,1.962,,112.32,0.8903,105.84,,,5.47,0.655,,2193.84,1380.38,426.93
2000-09-06,326.31,1494,110.1072,34.28,90.15,20.79,,,6.103,5.933,5.724,5.707,5.232,1.976,,114.17,0.8702,105.89,,,5.53,0.665,,2177.09,1364.4,424.64
2000-09-07,326.4,1506.5,110.62,34.55,90.6,19.42,,,6.128,5.956,5.752,5.715,5.245,1.941,,113.65,0.8713,105.17,,,5.51,0.65,,2155.8,1365.52,420.77
2000-09-08,323.68,1496.5,109.3436,32.78,91.2,18.46,,,6.094,5.932,5.739,5.7,5.277,1.858,,114.34,0.8672,106.12,,,5.4965,0.61,,2151.52,1353.77,419.29
2000-09-11,321.53,1491.75,110.9523,33.62,91.3,18.4,,,6.119,5.965,5.766,5.725,5.274,1.842,,115.53,0.8577,106.12,,,5.523,0.595,,2138.34,1345.15,414.47
2000-09-12,319.42,1482,110.2859,32.48,92.85,18.59,,,6.119,5.961,5.772,5.751,5.283,1.847,,115.17,0.864,106.83,,,5.48,0.58,,2111.32,1336.41,411.15
2000-09-13,319.29,1485.5,109.4418,31.53,92.75,18.32,,,6.076,5.915,5.724,5.731,5.278,1.866,,115.34,0.8594,107.09,,,5.449,0.585,,2110.76,1335.75,411.81
2000-09-14,319.37,1481.25,109.664,31.94,92.55,18.26,,,6.093,5.934,5.785,5.815,5.27,1.889,,115.21,0.8644,107.58,,,5.418,0.6,,2099.24,1336.42,410.13
2000-09-15,316.88,1483.5,110.3449,33.98,92,18.52,,,6.067,5.91,5.84,5.9,5.297,,,116.1,0.8543,107.12,,,5.387,,,2081.54,1326.19,405.85
2000-09-18,312.12,1467.25,111.1721,34.46,91.85,20.25,,,6.024,5.902,5.871,5.952,5.341,1.866,,116.03,0.8537,106.9,,,5.39,0.59,,2044.7,1307.98,390.6
2000-09-19,313.91,1478.5,110.6165,33.63,92.15,19.54,,,6.067,5.917,5.852,5.908,5.318,1.854,,116.11,0.8509,106.99,,,5.349,0.58,,2042.84,1316.4,387.91
2000-09-20,312.29,1469,110.3186,33.74,90.15,19.93,,,6.092,5.951,5.897,5.961,5.319,1.871,,116.28,0.8493,106.53,,,5.34,0.585,,2025.74,1308.38,392.51
2000-09-21,310.88,1469.5,109.7653,32.73,92.55,20.18,,,6.023,5.874,5.823,5.893,5.275,1.912,,115.27,0.8599,106.63,,,5.325,0.595,,2003.73,1303.03,387.78
2000-09-22,311.92,1468.5,108.5449,31.25,91.95,20.74,,,6.083,5.926,5.848,5.913,5.238,1.869,,113.82,0.8766,107.92,,,5.32,0.57,,1952.92,1309.53,377.62
2000-09-25,311.96,1461,108.2395,30.24,92.7,21.41,,,6.092,5.922,5.837,5.895,5.272,1.878,,113.89,0.8745,107.77,,,5.38,0.58,,1994.08,1308.01,386.62
2000-09-26,310.05,1443,108.1991,30.42,91.65,21.88,,,6.048,5.872,5.802,5.854,5.247,1.906,,113.13,0.8828,107.59,,,5.35,0.605,,2005.14,1299.7,385.84
2000-09-27,309.55,1447,108.4825,30.54,91.25,21.67,,,6.048,5.872,5.821,5.9,5.289,1.889,,113.11,0.8834,107.32,,,5.3765,0.6,,1986.98,1297.53,385.77
2000-09-28,312.92,1476,106.4608,29.26,91.9,19.47,,,6,5.863,5.812,5.882,5.264,1.882,,113.31,0.8791,107.63,,,5.365,0.61,,1982.41,1312.46,385.67
2000-09-29,311.31,1453.75,106.975,29.84,92.05,20.57,,,5.979,5.851,5.802,5.885,5.23,1.847,,113.25,0.8828,108.14,,,5.3475,0.61,,2021.75,1305.24,386.03
2000-10-02,311.54,1456.25,108.3767,31.08,89.9,21.23,,,5.97,5.835,5.823,5.923,5.237,1.842,,113.79,0.8773,108.83,,,5.302,0.6,,1997.71,1307.24,380.94
2000-10-03,310.57,1441.5,108.4194,31.05,90.25,21.85,,,5.995,5.877,5.867,5.94,5.242,1.837,,114.22,0.8757,108.87,,,5.31375,0.585,,2009.25,1302.84,381.39
2000-10-04,310.83,1450.25,107.6212,30.52,89.9,21.54,,,6.012,5.907,5.886,5.937,5.251,1.825,,114.17,0.8746,109.28,,,5.33,0.585,,2005.85,1304.13,380.76
2000-10-05,311.27,1456,106.5862,29.89,91.1,21.03,,,6.004,5.88,5.852,5.892,5.27,1.808,,114.74,0.8691,109.11,,,5.365,0.575,,2027.64,1305.72,382.64
2000-10-06,307.63,1426.75,106.2992,30.1,90.6,22.71,,,5.969,5.898,5.812,5.837,5.252,1.814,,114.85,0.8684,108.81,,,5.345,0.575,,1998.64,1289.48,383.29
2000-10-09,304.41,1416.5,107.4106,30.76,89.65,24.02,,,5.995,5.862,5.823,5.846,5.22,,,114.81,0.8687,108.85,,,5.34125,,,1924.92,1276.51,376.5
2000-10-10,302.72,1391,109.3022,31.85,90.55,24.86,,,5.935,5.812,5.772,5.806,5.222,1.834,,114.36,0.8716,107.75,,,5.34,0.57,,1953.85,1269.42,374.48
2000-10-11,297.33,1378.75,110.2331,31.79,90.2,26.57,,,5.935,5.8,5.774,5.823,5.184,1.82,,114.49,0.8683,107.77,,,5.31,0.56,,1891.61,1247.31,365.17
2000-10-12,292.33,1344.5,112.7173,34.59,88.2,30.51,,,5.824,5.685,5.709,5.811,5.173,1.849,,114.97,0.863,107.7,,,5.27,0.555,,1912.95,1226.48,358.27
2000-10-13,297.06,1385.5,110.6136,32.52,89.25,27.6,,,5.857,5.718,5.724,5.804,5.197,1.843,,115.86,0.856,107.83,,,5.295,0.53,,1939.02,1247.98,355.18
2000-10-16,296.73,1391.5,108.6883,31.9,89.4,26.79,,,5.882,5.741,5.732,5.807,5.21,1.86,,116.34,0.8498,108.05,,,5.33,0.52,,1947.31,1245.87,358.6
2000-10-17,292.46,1359.8,108.6119,31.13,88.3,27.84,,,5.831,5.675,5.673,5.767,5.219,1.835,,115.89,0.8543,108.02,,,5.325,0.52,,1880.29,1228.02,353.03
2000-10-18,289.69,1352.8,107.8793,31.1,87.2,28.72,,,5.83,5.659,5.667,5.77,5.198,1.799,,117.33,0.8389,107.7,,,5.337,0.52,,1893.53,1216.99,346.36
2000-10-19,296.05,1401,106.5162,30.74,87.3,25.09,,,5.839,5.67,5.655,5.75,5.202,1.82,,116.94,0.8436,108.45,,,5.35625,0.51,,1941.76,1244.27,350.91
2000-10-20,298.24,1411,107.0807,31.62,86.2,24.24,,,5.829,5.669,5.632,5.727,5.198,1.839,,117.16,0.8421,108.85,,,5.365,0.515,,1977.05,1252.56,358.51
2000-10-23,298.7,1417.25,107.777,32.09,86.75,24.69,,,5.811,5.634,5.584,5.682,5.204,1.854,,117.54,0.8354,108.24,,,5.41,0.525,,1963.92,1255.08,355.93
2000-10-24,300.96,1403,107.0684,31.59,86.55,24.28,,,5.828,5.656,5.615,5.705,5.206,1.86,,117.42,0.8359,107.75,,,5.3915,0.53,,1967.11,1264.39,359.64
2000-10-25,295.51,1374,105.5776,31.36,85.25,26.65,,,5.906,5.733,5.684,5.746,5.249,1.84,,118.58,0.8272,108.22,,,5.401,0.525,,1982.99,1240.83,356.64
2000-10-26,294.83,1371.25,105.1405,31.96,83.15,28.62,,,5.913,5.755,5.69,5.735,5.232,1.84,,118.4,0.8303,108.34,,,5.39,0.515,,,1238.11,355.09
2000-10-27,298.44,1401,103.8635,30.95,84.4,26.47,,,5.93,5.785,5.713,5.741,5.209,1.844,,117.39,0.8393,108.65,,,5.3365,0.51,,2021.76,1253.72,357.06
2000-10-30,300.08,1411.2,103.538,31.14,84.45,25.46,,,5.956,5.815,5.732,5.758,5.217,1.819,,117.25,0.8411,108.98,,,5.38775,0.5,,2016.34,1261.5,354.29
2000-10-31,304.9,1440.25,103.8204,30.76,84.85,23.63,,,5.914,5.807,5.751,5.788,5.215,1.813,,116.65,0.8489,108.84,,,5.39875,0.5,,2036.52,1282.14,357.85
2000-11-01,306.5,1432,104.4093,31.31,83.6,24.28,,,5.872,5.78,5.742,5.78,5.197,1.835,,115.56,0.8612,108.17,,,5.371,0.51,,2084.14,1288.21,363.26
2000-11-02,307.82,1435,104.4918,30.78,83.8,23.92,,,5.855,5.771,5.738,5.785,5.209,1.82,,115.61,0.8584,108.22,,,5.36,0.495,,2085.21,1293.27,367.46
2000-11-03,308.47,1436.25,105.3275,30.85,83.85,23.67,,,5.932,5.856,5.827,5.859,5.212,,,114.97,0.8666,107.08,,,5.3475,,,2096.32,1295.78,369.45
2000-11-06,309.46,1446.5,105.2937,31.29,82.75,24.52,,,5.966,5.887,5.855,5.885,5.227,1.816,,115.59,0.8625,107.44,,,5.36,0.49,,2037.47,1300.05,370.15
2000-11-07,309.33,1444,106.4737,31.68,83.05,24.91,,,5.974,5.898,5.866,5.894,5.238,1.82,,115.61,0.86,107.07,,,5.36,0.495,,2048.48,1299.05,372.38
2000-11-08,306.01,1413.25,107.1346,31.32,83.6,25.66,,,5.957,5.814,5.855,5.873,5.248,1.817,,116.17,0.8555,107.25,,,5.359,0.51,,2042.08,1284.65,370.66
2000-11-09,303.62,1403.25,107.7149,32.16,84.05,27.2,,,5.949,5.781,5.825,5.867,5.227,1.805,,115.34,0.8666,107.44,,,5.35,0.51,,2027.98,1274.76,367.11
2000-11-10,298.5,1372.5,107.4926,32.02,83.85,28.53,,,5.89,5.734,5.783,5.869,5.218,1.809,,115.79,0.8596,107.87,,,5.306,0.515,,2017.28,1252.45,365.18
2000-11-13,294.15,1358.75,108.0899,32.94,82.1,29.06,,,5.881,5.708,5.766,5.838,5.184,1.781,,115.7,0.8571,107.69,,,5.27,0.505,,1969.44,1235.31,353.95
2000-11-14,299.67,1394.5,109.4153,32.69,82.75,26.81,,,5.907,5.716,5.755,5.819,5.186,1.787,,116.22,0.8576,108.17,,,5.283,0.515,,2005.88,1258.67,359.67
2000-11-15,300.95,1397.5,110.9368,33.9,82.7,26.15,,,5.89,5.69,5.711,5.766,5.197,1.785,,116.39,0.8575,108.78,,,5.28,0.51,,1988.01,1264.26,360.15
2000-11-16,297.21,1379.25,109.4411,32.77,82,25.05,,,5.856,5.639,5.669,5.741,5.18,1.78,,116.93,0.8532,108.94,,,5.25,0.505,,2016.09,1248.52,355.9
2000-11-17,296.08,1370.5,110.9498,33.08,82.45,24.81,,,5.873,5.675,5.704,5.776,5.185,1.775,,117.31,0.8478,108.77,,,5.257,0.5,,1985.74,1243.87,353.97
2000-11-20,290.79,1347,111.6874,33.07,82.5,27.43,,,5.864,5.65,5.677,5.754,5.172,1.745,,117.35,0.8514,109.88,,,5.262,0.485,,1965.29,1221.84,346.49
2000-11-21,290.84,1355.75,112.0437,33.1,82.8,26.62,,,5.856,5.631,5.652,5.728,5.185,1.709,,117.95,0.844,110.07,,,5.29,0.485,,1958.84,1222.02,346.74
2000-11-22,285.22,1323,112.6458,33.24,82.1,27.71,,,5.839,5.602,5.624,5.656,5.135,1.717,,117.85,0.8457,110.15,,,5.276,0.49,,1953.86,1198.67,338.76
2000-11-23,285.56,1329,,33.28,,,,,5.817,5.576,5.612,5.675,5.134,,,118.09,0.8393,110.22,,,5.26875,,,1987.25,1200.92,334.76
2000-11-24,288.86,1346.5,,33.12,,26,,,5.865,5.613,5.624,5.667,5.12,1.68,,118.48,0.838,111.28,,,5.266,0.485,,2031.15,1214.76,338.9
2000-11-27,291.95,1358.75,112.808,33.06,84.2,26.93,,,5.856,5.613,5.624,5.696,5.119,1.69,,117.1,0.8529,110.57,,,5.26,0.495,,2028.88,1227.6,343.23
2000-11-28,289.45,1338.5,110.8533,32.19,85.2,27.64,,,5.795,5.554,5.582,5.675,5.077,1.71,,116.63,0.8559,110.17,,,5.23,0.5,,2020.7,1217.8,336.64
2000-11-29,289.48,1335.25,110.9126,32.68,85.2,27.49,,,5.647,5.471,5.524,5.641,5.072,1.677,,116.61,0.8578,111.24,,,5.2,0.485,,2018.39,1218.67,332.62
2000-11-30,285.68,1321.5,111.5902,31.88,84.1,29.65,,,5.613,5.427,5.468,5.608,5,1.622,,115.24,0.8729,110.38,,,5.11,0.48,,2010.8,1203.05,326.36
2000-12-01,287.5,1320.5,110.3136,30.17,85.95,27.48,,,5.604,5.445,5.503,5.635,4.998,1.636,,114.73,0.8799,111.29,,,5.10875,0.49,,2002.03,1210.53,329.31
2000-12-04,288.72,1330.5,112.1747,29.34,86.05,27.78,,,5.604,5.467,5.551,5.693,4.943,1.646,,113.71,0.8857,111.12,,,5.06875,0.545,,1978.74,1216.2,328.09
2000-12-05,296.39,1374.25,110.4997,27.79,86.9,24.99,,,5.469,5.336,5.418,5.586,4.944,1.606,,114.47,0.8799,111.16,,,5.02,0.545,,1995.86,1248.26,338.08
2000-12-06,293.96,1354,114.118,28.01,87.7,25.07,,,5.426,5.257,5.326,5.525,4.93,1.63,,113.31,0.892,110.19,,,4.94,0.555,,2019.94,1236.41,343.64
2000-12-07,292.62,1336.75,113.1953,27.47,87.85,25.34,,,5.434,5.257,5.309,5.508,4.945,1.57,,113.44,0.8885,110.53,,,4.93,0.53,,2000.87,1230.66,342.54
2000-12-08,296.19,1337.75,113.0858,26.56,88.75,22.41,,,5.442,5.256,5.299,5.502,4.958,1.596,,114.05,0.8888,111.04,,,4.96125,0.555,,2003.15,1245.38,348.24
2000-12-11,299.43,1382.5,116.0914,27.54,88.95,23.51,,,5.526,5.331,5.362,5.546,4.967,1.642,,114.29,0.8783,110.79,,,4.98,0.62,,2051.04,1259.1,351.64
2000-12-12,298.03,1379,113.2493,27.06,88.35,24.88,,,5.518,5.317,5.346,5.53,4.986,1.647,,114.26,0.8794,111.44,,,5.004,0.61,,2038.91,1253.39,349.03
2000-12-13,296.16,1357.5,111.4166,25.14,88.05,23.63,,,5.432,5.216,5.258,5.467,4.935,1.696,,114.71,0.877,112.27,,,4.93,0.605,,2070.54,1245.03,349.46
2000-12-14,293.36,1338.5,110.0598,25.36,88.9,24.86,,,5.407,5.172,5.213,5.437,4.913,1.661,,113.38,0.8923,111.91,,,4.9,0.57,,2037.49,1233.08,346.89
2000-12-15,288.22,1326,112.056,25.89,87.25,26.55,,,5.371,5.139,5.18,5.419,4.874,1.647,,112.9,0.8966,112.58,,,4.85,0.555,,1993.95,1211.47,340.92
2000-12-18,289.48,1346.5,112.967,26.24,87.45,27.7,,,5.32,5.096,5.17,5.442,4.848,1.689,,112.86,0.896,112.24,,,4.815,0.555,,2027.41,1216.82,342.18
2000-12-19,287.28,1318,113.1808,25,87.4,27.17,,,5.345,5.113,5.188,5.473,4.883,1.652,,113.21,0.8953,112.41,,,4.855,0.54,,2018.31,1207.5,339.99
2000-12-20,280.34,1279.5,111.6346,22.97,86.3,31.74,,,5.208,4.97,5.037,5.4,4.848,1.583,,111.89,0.9093,112.77,,,4.775,0.52,,1975.33,1178.16,332.52
2000-12-21,280.42,1288,111.9795,23.61,85.6,29.66,,,5.147,4.937,5.025,5.407,4.868,1.54,,111.51,0.9166,112.27,,,4.785,0.505,,1941.33,1179.3,328.5
2000-12-22,284.73,1326.75,111.5417,23.66,86,27.55,,,5.076,4.896,5.006,5.402,4.871,1.577,,110.82,0.9232,112.88,,,4.76,0.485,,1947.18,1197.95,330.81
2000-12-25,285.63,,,,,,,,5.084,4.896,5.008,5.393,4.866,1.612,,,0.9257,112.95,,,4.7575,0.485,,,1201.88,331.14
2000-12-26,286.68,1337,112.3812,,86.35,28.73,,,5.126,4.935,5.056,5.432,4.865,1.612,,110.31,0.9303,113.57,,,4.76,0.48,,1941.6,1206.91,329.25
2000-12-27,289.47,1350.5,112.9431,24.04,84.75,28.14,,,5.177,4.988,5.104,5.452,4.863,1.597,,110.21,0.9312,114.14,,,4.73,0.47,,,1219.15,329.99
2000-12-28,290.27,1353.25,112.5688,23.71,84.95,26.57,,,5.154,5.02,5.118,5.444,4.905,1.652,,110.38,0.9296,114.33,,,4.76,0.47,,1947.01,1222.04,333.27
2000-12-29,290.11,1335,114.6134,23.87,84.3,26.85,,,5.096,4.976,5.112,5.457,4.851,1.646,,109.56,0.9427,114.41,,,4.71,0.47,,1976.65,1221.25,333.79
2001-01-01,290.1,,,,,,,,5.104,4.979,5.114,5.458,4.849,,,,0.9423,114.36,,,,,,,1221.25,333.46
2001-01-02,285.72,1299.75,111.4511,24.3,81.15,29.99,,,4.862,4.754,4.915,5.342,4.739,,,108.61,0.9517,114.36,,,4.575,,,1946.44,1201.87,333.35
2001-01-03,291.6,1359.25,111.5056,25.03,81.7,26.6,,,4.929,4.96,5.158,5.5,4.719,,,110.17,0.928,113.58,,,4.5715,,,1915.36,1227.49,335.52
2001-01-04,292.04,1348.25,113.2662,25.35,81.1,26.97,,,4.787,4.835,5.039,5.441,4.73,1.632,,108.81,0.9495,115.55,,,4.525,0.445,,1973.3,1227.17,347.23
2001-01-05,288.54,1304.5,113.8326,25.18,82.45,28.67,,,4.569,4.656,4.931,5.398,4.693,1.626,,108.42,0.957,116.53,,,4.45875,0.42,,2028.9,1211.43,348.56
2001-01-08,287.49,1309.5,114.6617,24.43,82.85,29.84,,,4.56,4.666,4.956,5.447,4.706,,,108.86,0.9467,116.16,,,4.47375,,,2005.13,1206.86,348.12
2001-01-09,286.18,1309.5,115.0856,24.59,82.5,27.99,,,4.659,4.733,5,5.429,4.75,1.557,,109.52,0.9434,116.88,,,4.565,0.405,,2027.73,1200.3,351.87
2001-01-10,286.55,1327,115.5499,25.34,82.6,26.8,,,4.775,4.832,5.104,5.499,4.785,1.571,,109.86,0.937,116.43,,,4.665,0.425,,2026.14,1202.42,349.46
2001-01-11,289.01,1334.5,114.7323,25.61,83.05,25.79,,,4.733,4.799,5.11,5.54,4.76,1.561,,109.01,0.9519,117.81,,,4.62,0.41,,1968.6,1213.19,350.26
2001-01-12,288.87,1330.25,115.0255,25.75,84.15,24.56,,,4.891,4.952,5.25,5.618,4.83,1.518,,109.27,0.9513,118.55,,,4.675,0.405,,1973.17,1211.98,353.23
2001-01-15,288.63,1331.5,,26.18,,,,,4.891,4.9461,5.242,,4.821,1.537,,110.09,0.942,118.99,,,4.685,0.41,,1992.33,1210.64,354.72
2001-01-16,289.09,1335.5,114.053,26.2,82.3,25.28,,,4.881,4.929,5.23,5.596,4.847,1.577,,110.11,0.9427,117.72,,,4.675,0.41,,1975.24,1212.34,356.39
2001-01-17,290.85,1341.75,112.7037,24.79,82.75,24.93,,,4.822,4.85,5.175,5.524,4.822,1.592,,110.67,0.9358,118.88,,,4.698,0.41,,1973.32,1219.39,360.19
2001-01-18,294.29,1356,114.0237,25.62,86.15,23.37,,,4.72,4.735,5.114,5.475,4.811,1.537,,109.94,0.943,118.14,,,4.63875,0.385,,1945.5,1233.7,365.01
2001-01-19,293.6,1348.5,115.2254,27.04,84.75,23.24,,,4.735,4.805,5.168,5.553,4.844,1.522,,110.67,0.9342,117.18,,,4.62,0.375,,1961.09,1229.6,370.48
2001-01-22,293.64,1358.5,115.4782,26.53,84.75,23.25,,,4.743,4.848,5.225,5.603,4.866,1.477,,110.14,0.9387,116.41,,,4.64,0.34,,1963.78,1229.82,370.36
2001-01-23,295.62,1366,114.366,26.67,84.85,21.57,,,4.828,4.938,5.281,5.652,4.846,1.486,,110.34,0.9358,116.73,,,4.635,0.34,,1966.14,1238.2,372.29
2001-01-24,295.19,1370.25,113.6592,26.26,83.5,22.03,,,4.844,4.948,5.305,5.659,4.877,1.497,,111.81,0.9236,117.73,,,4.695,0.355,,,1236.39,371.82
2001-01-25,294.64,1364.5,113.8642,26.46,83.7,22.64,,,4.762,4.886,5.245,5.592,4.878,1.45,,111.41,0.9244,116.79,,,4.74,0.335,,,1233.86,372.2
2001-01-26,294.12,1363.25,114.0719,26.98,84,22.57,,,4.771,4.914,5.268,5.64,4.852,1.427,,111.46,0.9244,117.18,,,4.755,0.325,,1961.28,1231.86,370.79
2001-01-29,295.1,1370,112.1677,26.6,83.25,22.61,,,4.762,4.953,5.303,5.687,4.848,1.446,,111.92,0.9172,116.76,,,4.725,0.325,,1986.16,1236.39,369.83
2001-01-30,296.87,1382,112.3656,26.89,84.1,22.57,,,4.696,4.899,5.229,5.593,4.822,1.494,,111,0.9268,115.86,,,4.655,0.36,,2006.09,1243.55,373.27
2001-01-31,297.27,1373,111.3745,26.66,84.55,22.02,,,4.572,4.768,5.114,5.501,4.797,1.498,,110.52,0.9366,116.57,,,4.60375,0.36,,2036.49,1244.22,379.02
2001-02-01,298.33,1382.5,113.4645,28.1,84.7,21.66,,,4.555,4.75,5.086,5.46,4.789,1.491,,109.93,0.9388,115.59,,,4.63375,0.37,,2024.09,1249.18,377.64
2001-02-02,293.95,1353.25,115.2944,29.19,84.15,21.95,,,4.637,4.838,5.148,5.509,4.787,1.531,,110.32,0.9364,115.75,,,4.62875,0.4,,2011.77,1229.95,376.73
2001-02-05,294.26,1362,113.2027,28.45,82.5,22.19,,,4.67,4.86,5.167,5.49,4.768,1.489,,109.95,0.9375,114.77,,,4.605,0.375,,1989.27,1232.54,370.33
