Date,STI.Index
2014-07-16,5.58
2014-07-17,5.3
2014-07-18,5.28
2014-07-21,5.18
2014-07-22,5.16
2014-07-23,5.55
2014-07-24,5.65
2014-07-25,5.65
2014-07-29,5.4
2014-07-30,5.42
2014-07-31,5.55
2014-08-01,6.18
2014-08-04,6.7
2014-08-05,6.73
2014-08-06,6.78
2014-08-07,6.66
2014-08-08,7.05
2014-08-11,7.04
2014-08-12,6.91
2014-08-13,6.67
2014-08-14,6.67
2014-08-15,6.89
2014-08-18,6.68
2014-08-19,6.63
2014-08-20,6.6
2014-08-21,6.56
2014-08-22,6.21
2014-08-25,6.21
2014-08-26,6.26
2014-08-27,6.36
2014-08-28,6.46
2014-08-29,6.46
2014-09-01,6.56
2014-09-02,6.68
2014-09-03,6.59
2014-09-04,6.49
2014-09-05,6.49
2014-09-08,6.49
2014-09-09,6.53
2014-09-10,6.25
2014-09-11,5.73
2014-09-12,5.19
2014-09-15,5.96
2014-09-16,6.93
2014-09-17,7.3
2014-09-18,6.92
2014-09-19,6.76
2014-09-22,6.8
2014-09-23,6.8
2014-09-24,6.79
2014-09-25,6.53
2014-09-26,6.53
2014-09-29,6.52
2014-09-30,6.56
2014-10-01,6.64
2014-10-02,7.3
2014-10-03,7.71
2014-10-07,7.73
2014-10-08,7.58
2014-10-09,8.26
2014-10-10,8.8
2014-10-13,8.93
2014-10-14,8.77
2014-10-15,8.5
2014-10-16,9.27
2014-10-17,9.46
2014-10-20,9.63
2014-10-21,9.89
2014-10-23,10.52
2014-10-24,10.5
2014-10-27,10.53
2014-10-28,10.23
2014-10-29,9.74
2014-10-30,9.51
2014-10-31,10.26
2014-11-03,10.36
2014-11-04,10.37
2014-11-05,10.38
2014-11-06,10.38
2014-11-07,10.38
2014-11-10,10.47
2014-11-11,10.5
2014-11-12,10.46
2014-11-13,10.55
2014-11-14,9.98
2014-11-17,10.12
2014-11-18,10.29
2014-11-19,10.24
2014-11-20,10.05
2014-11-21,9.69
2014-11-24,9.41
2014-11-25,9.33
2014-11-26,9.33
2014-11-27,8.1
2014-11-28,8.08
2014-12-01,9.27
2014-12-02,9.18
2014-12-03,8.95
2014-12-04,8.82
2014-12-05,8.94
2014-12-08,9.2
2014-12-09,9.32
2014-12-10,9.3
2014-12-11,8.65
2014-12-12,8.55
2014-12-15,8.96
2014-12-16,11.54
2014-12-17,11.61
2014-12-18,11.73
2014-12-19,12.14
2014-12-22,13
2014-12-23,12.97
2014-12-24,12.88
2014-12-26,12.87
2014-12-29,12.63
2014-12-30,12.46
2014-12-31,12.33
2015-01-02,12.2
2015-01-05,12.53
2015-01-06,13.19
2015-01-07,13.29
2015-01-08,13.98
2015-01-09,13.97
2015-01-12,13.96
2015-01-13,13.33
2015-01-14,13.32
2015-01-15,13.25
2015-01-16,13.71
2015-01-19,13.61
2015-01-20,13.59
2015-01-21,13.57
2015-01-22,13.63
2015-01-23,14.04
2015-01-26,14.11
2015-01-27,13.8
2015-01-28,11.31
2015-01-29,11.32
2015-01-30,11.67
2015-02-02,11.57
2015-02-03,10.83
2015-02-04,10.85
2015-02-05,10.87
2015-02-06,11.04
2015-02-09,11.08
2015-02-10,11.14
2015-02-11,11.16
2015-02-12,11.42
2015-02-13,10.68
2015-02-16,9.62
2015-02-17,9.66
2015-02-18,8.92
2015-02-23,9.01
2015-02-24,9.08
2015-02-25,9.06
2015-02-26,9.05
2015-02-27,9.3
2015-03-02,8.51
2015-03-03,8.6
2015-03-04,8.38
2015-03-05,8.45
2015-03-06,8.56
2015-03-09,7.84
2015-03-10,7.77
2015-03-11,7.86
2015-03-12,7.83
2015-03-13,7.87
2015-03-16,7.62
2015-03-17,7.02
2015-03-18,6.94
2015-03-19,7.26
2015-03-20,7.58
2015-03-23,7.25
2015-03-24,7.17
2015-03-25,7.03
2015-03-26,7.06
2015-03-27,6.88
2015-03-30,6.86
2015-03-31,6.9
2015-04-01,6.81
2015-04-02,6.62
2015-04-06,6.48
2015-04-07,6.42
2015-04-08,6.44
2015-04-09,6.29
2015-04-10,5.95
2015-04-13,6
2015-04-14,6.54
2015-04-15,6.6
2015-04-16,6.32
2015-04-17,6.18
2015-04-20,6.39
2015-04-21,6.34
2015-04-22,6.14
2015-04-23,6.09
2015-04-24,5.94
2015-04-27,5.89
2015-04-28,6.22
2015-04-29,6.21
2015-04-30,5.94
2015-05-04,5.6
2015-05-05,5.71
2015-05-06,5.83
2015-05-07,6.32
2015-05-08,6.44
2015-05-11,6.45
2015-05-12,6.91
2015-05-13,6.95
2015-05-14,6.96
2015-05-15,6.96
2015-05-18,6.97
2015-05-19,6.89
2015-05-20,6.99
2015-05-21,6.99
2015-05-22,6.97
2015-05-25,6.95
2015-05-26,6.11
2015-05-27,6.46
2015-05-28,6.46
2015-05-29,6.73
2015-06-02,7.8
2015-06-03,7.85
2015-06-04,7.83
2015-06-05,7.78
2015-06-08,7.67
2015-06-09,7.8
2015-06-10,8.44
2015-06-11,8.79
2015-06-12,8.83
2015-06-15,9.14
2015-06-16,9.3
2015-06-17,9.77
2015-06-18,9.76
2015-06-19,9.54
2015-06-22,9.46
2015-06-23,9.6
2015-06-24,9.61
2015-06-25,9.6
2015-06-26,9.81
2015-06-29,10.33
2015-06-30,11.05
2015-07-01,11.14
2015-07-02,11.14
2015-07-03,11.19
2015-07-06,11.13
2015-07-07,11.18
2015-07-08,11.84
2015-07-09,11.9
2015-07-10,11.85
2015-07-13,11.43
2015-07-14,11.41
2015-07-15,11.6
2015-07-16,11.62
2015-07-20,11.67
2015-07-21,11.4
2015-07-22,11.16
2015-07-23,11
2015-07-24,10.99
2015-07-27,11.21
2015-07-28,11.37
2015-07-29,11.06
2015-07-30,11.27
2015-07-31,12.02
2015-08-03,11.92
2015-08-04,11.62
2015-08-05,11.52
2015-08-06,11.56
2015-08-11,11.94
2015-08-12,14.23
2015-08-13,14.11
2015-08-14,14.27
2015-08-17,14.77
2015-08-18,14.62
2015-08-19,14.62
2015-08-20,14.67
2015-08-21,14.39
2015-08-24,18.81
2015-08-25,19.56
2015-08-26,19.08
2015-08-27,21
2015-08-28,20.87
2015-08-31,20.81
2015-09-01,20.69
2015-09-02,20.67
2015-09-03,21.17
2015-09-04,21.32
2015-09-07,21.29
2015-09-08,21.79
2015-09-09,22.49
2015-09-10,22.63
2015-09-14,22.55
2015-09-15,22.41
2015-09-16,22.77
2015-09-17,23.09
2015-09-18,23.07
2015-09-21,23.06
2015-09-22,22.85
2015-09-23,21.42
2015-09-25,21.08
2015-09-28,21.1
2015-09-29,20.81
2015-09-30,20.84
2015-10-01,20.94
2015-10-02,20.81
2015-10-05,21.66
2015-10-06,17.84
2015-10-07,18.48
2015-10-08,18.49
2015-10-09,17.7
2015-10-12,17.96
2015-10-13,18.25
2015-10-14,17.73
2015-10-15,17.92
2015-10-16,17.78
2015-10-19,17.09
2015-10-20,17.03
2015-10-21,16.78
2015-10-22,16.3
2015-10-23,15.81
2015-10-26,15.63
2015-10-27,15.61
2015-10-28,15.57
2015-10-29,16.01
2015-10-30,15.89
2015-11-02,16.13
2015-11-03,16.17
2015-11-04,16.28
2015-11-05,16.32
2015-11-06,15.62
2015-11-09,15.71
2015-11-11,15.89
2015-11-12,16.15
2015-11-13,16.57
2015-11-16,15.54
2015-11-17,14.8
2015-11-18,13.51
2015-11-19,13.95
2015-11-20,12.83
2015-11-23,12.32
2015-11-24,11.74
2015-11-25,12.14
2015-11-26,11.61
2015-11-27,11.62
2015-11-30,11.62
2015-12-01,11.81
2015-12-02,11.91
2015-12-03,11.79
2015-12-04,11.21
2015-12-07,11.41
2015-12-08,11.33
2015-12-09,11.35
2015-12-10,10.88
2015-12-11,10.91
2015-12-14,10.86
2015-12-15,10.4
2015-12-16,9.84
2015-12-17,10.18
2015-12-18,10.15
2015-12-21,10.13
2015-12-22,10.15
2015-12-23,10.09
2015-12-24,9.72
2015-12-25,9.69
2015-12-28,9.68
2015-12-29,9.27
2015-12-30,8.54
2015-12-31,8.54
2016-01-04,9.71
2016-01-05,9.41
2016-01-06,9.38
2016-01-07,12.16
2016-01-08,12.29
2016-01-11,13
2016-01-12,12.89
2016-01-13,12.78
2016-01-14,13.74
2016-01-15,13.75
2016-01-18,13.74
2016-01-19,15.05
2016-01-20,17.13
2016-01-21,17.25
2016-01-22,18.4
2016-01-25,18.43
2016-01-26,18.72
2016-01-27,18.36
2016-01-28,18.32
2016-01-29,20.33
2016-02-01,20.45
2016-02-02,20.45
2016-02-03,20.45
2016-02-04,20.38
2016-02-05,22.14
2016-02-10,22.44
2016-02-11,22.64
2016-02-12,22.67
2016-02-15,24.46
2016-02-16,24.66
2016-02-17,24.81
2016-02-18,25.35
2016-02-19,24.13
2016-02-22,23.99
2016-02-23,23.62
2016-02-24,24.26
2016-02-25,24.3
2016-02-26,24.24
2016-02-29,24.26
2016-03-01,23.86
2016-03-02,23.8
2016-03-03,22.5
2016-03-04,22.51
2016-03-07,22.25
2016-03-08,22.98
2016-03-09,22.5
2016-03-10,22.51
2016-03-11,22.52
2016-03-14,21.47
2016-03-15,21.16
2016-03-16,20.84
2016-03-17,20.52
2016-03-18,20.57
2016-03-21,19.92
2016-03-22,19.06
2016-03-23,17.97
2016-03-24,18.6
2016-03-28,17.47
2016-03-29,17.23
2016-03-30,17.37
2016-03-31,17.38
2016-04-01,17.63
2016-04-04,17.67
2016-04-05,18.17
2016-04-06,16.93
2016-04-07,16.72
2016-04-08,16.12
2016-04-11,16.07
2016-04-12,16.02
2016-04-13,17.13
2016-04-14,16.1
2016-04-15,15.33
2016-04-18,15.25
2016-04-19,14.6
2016-04-20,14.34
2016-04-21,14.33
2016-04-22,14.47
2016-04-25,15.06
2016-04-26,15.05
2016-04-27,15.21
2016-04-28,14.79
2016-04-29,14.68
2016-05-03,14.72
2016-05-04,15.21
2016-05-05,15.2
2016-05-06,15.29
2016-05-09,15.8
2016-05-10,15.97
2016-05-11,14.74
2016-05-12,14.56
2016-05-13,14.43
2016-05-16,14.28
2016-05-17,14.79
2016-05-18,14.74
2016-05-19,15.24
2016-05-20,15.5
2016-05-23,15.5
2016-05-24,15.57
2016-05-25,13.26
2016-05-26,12.98
2016-05-27,13.41
2016-05-30,13.41
2016-05-31,12.78
2016-06-01,12.78
2016-06-02,12.72
2016-06-03,12.79
2016-06-06,12.51
2016-06-07,12.67
2016-06-08,12.61
2016-06-09,12.7
2016-06-10,12.64
2016-06-13,12.95
2016-06-14,12.41
2016-06-15,12.42
2016-06-16,11.98
2016-06-17,11.4
2016-06-20,11.74
2016-06-21,11.77
2016-06-22,11.72
2016-06-23,11.66
2016-06-24,13.38
2016-06-27,12.39
2016-06-28,12.77
2016-06-29,12.69
2016-06-30,13.42
2016-07-01,13.43
2016-07-04,13.42
2016-07-05,13.39
2016-07-07,13.4
2016-07-08,13.2
2016-07-11,13.48
2016-07-12,13.65
2016-07-13,13.66
2016-07-14,13.68
2016-07-15,13.72
2016-07-18,13.57
2016-07-19,13.55
2016-07-20,13.71
2016-07-21,13.54
2016-07-22,13.28
2016-07-25,12.65
2016-07-26,12.41
2016-07-27,12.41
2016-07-28,12.38
2016-07-29,13.63
2016-08-01,13.29
2016-08-02,13.82
2016-08-03,14.2
2016-08-04,14.19
2016-08-05,12.53
2016-08-08,13.15
2016-08-10,12.91
2016-08-11,12.43
2016-08-12,11.38
2016-08-15,11.37
2016-08-16,11.12
2016-08-17,11.22
2016-08-18,11.23
2016-08-19,11.15
2016-08-22,10.69
2016-08-23,10.37
2016-08-24,10.54
2016-08-25,10.58
2016-08-26,10.53
2016-08-29,10.86
2016-08-30,10.84
2016-08-31,10.4
2016-09-01,10.4
2016-09-02,10.39
2016-09-05,11.72
2016-09-06,12.71
2016-09-07,12.67
2016-09-08,12.47
2016-09-09,11.54
2016-09-13,12.62
2016-09-14,12.12
2016-09-15,11.75
2016-09-16,11.99
2016-09-19,12.26
2016-09-20,11.39
2016-09-21,11.38
2016-09-22,11.38
2016-09-23,11.44
2016-09-26,11.46
2016-09-27,11.49
2016-09-28,11.37
2016-09-29,11.68
2016-09-30,11.82
2016-10-03,11.81
2016-10-04,11.85
2016-10-05,11.7
2016-10-06,11.68
2016-10-07,11.54
2016-10-10,11.13
2016-10-11,11.24
2016-10-12,12.11
2016-10-13,12.14
2016-10-14,12.11
2016-10-17,10.94
2016-10-18,9.9
2016-10-19,10.05
2016-10-20,10.04
2016-10-21,9.89
2016-10-24,8.41
2016-10-25,8.35
2016-10-26,8.81
2016-10-27,8.49
2016-10-28,8.15
2016-10-31,8.14
2016-11-01,8.14
2016-11-02,8.15
2016-11-03,8.05
2016-11-04,8.13
2016-11-07,8.17
2016-11-08,8.48
2016-11-09,8.43
2016-11-10,9.7
2016-11-11,9.89
2016-11-14,10.1
2016-11-15,10.2
2016-11-16,10.18
2016-11-17,10.43
2016-11-18,10.82
2016-11-21,10.96
2016-11-22,10.01
2016-11-23,10.13
2016-11-24,10.09
2016-11-25,10.21
2016-11-28,10.23
2016-11-29,10.14
2016-11-30,10.46
2016-12-01,10.56
2016-12-02,10.35
2016-12-05,10.57
2016-12-06,10.1
2016-12-07,10.11
2016-12-08,9.96
2016-12-09,9.96
2016-12-12,9.99
2016-12-13,9.91
2016-12-14,9.87
2016-12-15,10.11
2016-12-16,10.08
2016-12-19,10.38
2016-12-20,9.72
2016-12-21,8.75
2016-12-22,8.75
2016-12-23,8.25
2016-12-27,8.3
2016-12-28,8.32
2016-12-29,8.23
2016-12-30,7.92
2017-01-03,7.67
2017-01-04,7.93
2017-01-05,8.35
2017-01-06,8.36
2017-01-09,8.4
2017-01-10,8.57
2017-01-11,8.62
2017-01-12,8.37
2017-01-13,8.61
2017-01-16,8.65
2017-01-17,8.38
2017-01-18,8.5
2017-01-19,8.47
2017-01-20,8.47
2017-01-23,8.55
2017-01-24,8.63
2017-01-25,8.64
2017-01-26,8.68
2017-01-27,8.25
2017-01-31,8.54
2017-02-01,8.14
2017-02-02,8.6
2017-02-03,8.49
2017-02-06,8.13
2017-02-07,7.96
2017-02-08,8
2017-02-09,8
2017-02-10,7.94
2017-02-13,7.77
2017-02-14,8.93
2017-02-15,8.82
2017-02-16,8.34
2017-02-17,8.36
2017-02-20,8.36
2017-02-21,8.11
2017-02-22,8.4
2017-02-23,8.37
2017-02-24,8.24
2017-02-27,8.17
2017-02-28,8.3
2017-03-01,8.43
2017-03-02,8.47
2017-03-03,8.66
2017-03-06,8.6
2017-03-07,8.51
2017-03-08,8.57
2017-03-09,8.99
2017-03-10,9.01
2017-03-13,8.82
2017-03-14,8.67
2017-03-15,8.31
2017-03-16,8.57
2017-03-17,8.5
2017-03-20,8.45
2017-03-21,8.47
2017-03-22,9.37
2017-03-23,9.2
2017-03-24,9.26
2017-03-27,8.52
2017-03-28,8.86
2017-03-29,9.14
2017-03-30,9.2
2017-03-31,9.11
2017-04-03,9.14
2017-04-04,8.85
2017-04-05,8.76
2017-04-06,8.49
2017-04-07,8.43
2017-04-10,8.31
2017-04-11,8.02
2017-04-12,7.99
2017-04-13,8.03
2017-04-17,8.61
2017-04-18,8.57
2017-04-19,8.51
2017-04-20,8.19
2017-04-21,8.08
2017-04-24,7.98
2017-04-25,8.19
2017-04-26,8.2
2017-04-27,7.84
2017-04-28,7.83
2017-05-02,8.49
2017-05-03,8.75
2017-05-04,7.75
2017-05-05,7.74
2017-05-08,7.65
2017-05-09,7.46
2017-05-11,7.16
2017-05-12,7.02
2017-05-15,6.92
2017-05-16,7.82
2017-05-17,7.77
2017-05-18,7.72
2017-05-19,7.73
2017-05-22,7.74
2017-05-23,7.78
2017-05-24,7.8
2017-05-25,7.76
2017-05-26,7.86
2017-05-29,7.69
2017-05-30,7.09
2017-05-31,7.09
2017-06-01,7.26
2017-06-02,7.21
2017-06-05,7.23
2017-06-06,7.25
2017-06-07,7.1
2017-06-08,7.07
2017-06-09,7.19
2017-06-12,7.23
2017-06-13,6.51
2017-06-14,6.07
2017-06-15,6.34
2017-06-16,6.34
2017-06-19,6.47
2017-06-20,6.54
2017-06-21,6.7
2017-06-22,6.74
2017-06-23,6.68
2017-06-27,5.89
2017-06-28,5.89
2017-06-29,7.11
2017-06-30,7.74
2017-07-03,7.74
2017-07-04,7.78
2017-07-05,8.5
2017-07-06,8.76
2017-07-07,8.65
2017-07-10,8.77
2017-07-11,9.11
2017-07-12,9.15
2017-07-13,9.19
2017-07-14,10.34
2017-07-17,10.37
2017-07-18,10.38
2017-07-19,10.45
2017-07-20,10.92
2017-07-21,10.97
2017-07-24,10.95
2017-07-25,11.02
2017-07-26,11.01
2017-07-27,10.84
2017-07-28,11.13
2017-07-31,11.07
2017-08-01,10.92
2017-08-02,10.48
2017-08-03,10.49
2017-08-04,10.62
2017-08-07,10.64
2017-08-08,10.63
2017-08-10,9.94
2017-08-11,10.3
2017-08-14,10.58
2017-08-15,10.59
2017-08-16,10.18
2017-08-17,9.99
2017-08-18,10.13
2017-08-21,10.02
2017-08-22,9.77
2017-08-23,9.73
2017-08-24,9.48
2017-08-25,8.25
2017-08-28,8.22
2017-08-29,8.32
2017-08-30,8.27
2017-08-31,7.87
2017-09-04,8.66
2017-09-05,8.92
2017-09-06,8.86
2017-09-07,8.79
2017-09-08,8.57
2017-09-11,8.38
2017-09-12,8.44
2017-09-13,8.36
2017-09-14,8.27
2017-09-15,8.3
2017-09-18,8.89
2017-09-19,8.97
2017-09-20,8.98
2017-09-21,8.94
2017-09-22,8.17
2017-09-25,7.63
2017-09-26,7.57
2017-09-27,7.86
2017-09-28,7.85
2017-09-29,7.73
2017-10-02,8.69
2017-10-03,8.68
2017-10-04,8.71
2017-10-05,8.96
2017-10-06,9.29
2017-10-09,9.26
2017-10-10,9.09
2017-10-11,9.03
2017-10-12,9.19
2017-10-13,8.11
2017-10-16,7.94
2017-10-17,7.68
2017-10-19,7.65
2017-10-20,7.65
2017-10-23,7.65
2017-10-24,7.84
2017-10-25,7.81
2017-10-26,7.73
2017-10-27,7.89
2017-10-30,7.61
2017-10-31,7.38
2017-11-01,7.35
2017-11-02,7.45
2017-11-03,7.46
2017-11-06,7.42
2017-11-07,7.69
2017-11-08,7.5
2017-11-09,7.37
2017-11-10,7.32
2017-11-13,6.51
2017-11-14,6.61
2017-11-15,7.21
2017-11-16,7.48
2017-11-17,7.86
2017-11-20,7.85
2017-11-21,8.36
2017-11-22,8.27
2017-11-23,8.16
2017-11-24,8.19
2017-11-27,8.24
2017-11-28,8.24
2017-11-29,8.26
2017-11-30,8.29
2017-12-01,8.35
2017-12-04,8.28
2017-12-05,8.27
2017-12-06,9.08
2017-12-07,8.72
2017-12-08,9.23
2017-12-11,9.69
2017-12-12,9.6
2017-12-13,9.51
2017-12-14,10.02
2017-12-15,10.18
2017-12-18,9.8
2017-12-19,9.82
2017-12-20,9.84
2017-12-21,9.89
2017-12-22,9.9
2017-12-26,9.77
2017-12-27,9.45
2017-12-28,9.1
2017-12-29,8.36
2018-01-02,8.68
2018-01-03,8.58
2018-01-04,9.1
2018-01-05,9.14
2018-01-08,9.19
2018-01-09,9.2
2018-01-10,9.22
2018-01-11,9.25
2018-01-12,9.23
2018-01-15,9.22
2018-01-16,9.18
2018-01-17,9.23
2018-01-18,8.59
2018-01-19,8.75
2018-01-22,8.37
2018-01-23,8.05
2018-01-24,8.11
2018-01-25,8.83
2018-01-26,8.24
2018-01-29,7.98
2018-01-30,8.45
2018-01-31,8.51
2018-02-01,8.44
2018-02-02,8.52
2018-02-05,9.61
2018-02-06,11.84
2018-02-07,11.96
2018-02-08,12.28
2018-02-09,12.75
2018-02-12,12.52
2018-02-13,12.45
2018-02-14,11.99
2018-02-15,12.56
2018-02-19,13.02
2018-02-20,13
2018-02-21,13.47
2018-02-22,13.66
2018-02-23,14.19
2018-02-26,14.26
2018-02-27,14.27
2018-02-28,14.38
2018-03-01,14.28
2018-03-02,14.33
2018-03-05,14.57
2018-03-06,15.25
2018-03-07,15.48
2018-03-08,15.53
2018-03-09,15.54
2018-03-12,16.27
2018-03-13,16.14
2018-03-14,16.14
2018-03-15,16.2
2018-03-16,16.14
2018-03-19,15.66
2018-03-20,14.08
2018-03-21,13.89
2018-03-22,13.8
2018-03-23,14.74
2018-03-26,14.76
2018-03-27,14.71
2018-03-28,15.52
2018-03-29,15.62
2018-04-02,15.1
2018-04-03,15.15
2018-04-04,15.91
2018-04-05,17.01
2018-04-06,16.87
2018-04-09,16.75
2018-04-10,16.8
2018-04-11,16.76
2018-04-12,16.78
2018-04-13,16.77
2018-04-16,16.36
2018-04-17,15.71
2018-04-18,16.03
2018-04-19,16.18
2018-04-20,16.37
2018-04-23,15.72
2018-04-24,15.69
2018-04-25,15.71
2018-04-26,15.58
2018-04-27,15.57
2018-04-30,15.76
2018-05-02,15.73
2018-05-03,16.13
2018-05-04,16.26
2018-05-07,15
2018-05-08,14.96
2018-05-09,14.82
2018-05-10,13.85
2018-05-11,13.58
2018-05-14,13.62
2018-05-15,13.66
2018-05-16,11.77
2018-05-17,10.42
2018-05-18,10.04
2018-05-21,10.13
2018-05-22,10.08
2018-05-23,10.87
2018-05-24,11.15
2018-05-25,10.91
2018-05-28,10.91
2018-05-30,12.68
2018-05-31,11.52
2018-06-01,10.83
2018-06-04,11.4
2018-06-05,11.49
2018-06-06,11.51
2018-06-07,11.49
2018-06-08,11.83
2018-06-11,11.82
2018-06-12,11.28
2018-06-13,11.6
2018-06-14,11.57
2018-06-18,11.64
2018-06-19,11.72
2018-06-20,11.79
2018-06-21,11.75
2018-06-22,11.75
2018-06-25,11.29
2018-06-26,11.62
2018-06-27,11.68
2018-06-28,11.73
2018-06-29,11.82
2018-07-02,11.98
2018-07-03,11.72
2018-07-04,11.84
2018-07-05,11.56
2018-07-06,12.13
2018-07-09,12.92
2018-07-10,13.85
2018-07-11,12.67
2018-07-12,12.68
2018-07-13,12.73
2018-07-16,12.19
2018-07-17,12.08
2018-07-18,12.09
2018-07-19,12.73
2018-07-20,12.67
2018-07-23,12.63
2018-07-24,12.63
2018-07-25,12.72
2018-07-26,12.35
2018-07-27,12
2018-07-30,11.93
2018-07-31,11.91
2018-08-01,11.84
2018-08-02,12.43
2018-08-03,12.33
2018-08-06,12.32
2018-08-07,13
2018-08-08,13.08
2018-08-10,13.65
2018-08-13,13.86
2018-08-14,13.86
2018-08-15,13.86
2018-08-16,13.95
2018-08-17,12.56
2018-08-20,12.06
2018-08-21,11.21
2018-08-23,11.99
2018-08-24,12.46
2018-08-27,12.5
2018-08-28,12.42
2018-08-29,12.41
2018-08-30,12.52
2018-08-31,12.04
2018-09-03,11.86
2018-09-04,11.87
2018-09-05,12.82
2018-09-06,12.29
2018-09-07,12.28
2018-09-10,12.3
2018-09-11,12.26
2018-09-12,12.31
2018-09-13,12.29
2018-09-14,12.29
2018-09-17,12.29
2018-09-18,12.08
2018-09-19,11.5
2018-09-20,11.51
2018-09-21,11.63
2018-09-24,11.08
2018-09-25,11.2
2018-09-26,11.18
2018-09-27,10.97
2018-09-28,11.12
2018-10-01,11.11
2018-10-02,11.17
2018-10-03,10.41
2018-10-04,10.37
2018-10-05,10.5
2018-10-08,10.59
2018-10-09,10.65
2018-10-10,11.01
2018-10-11,13.51
2018-10-12,13.77
2018-10-15,13.86
2018-10-16,13.06
2018-10-17,13.65
2018-10-18,13.61
2018-10-19,13.57
2018-10-22,13.65
2018-10-23,14.26
2018-10-24,14.23
2018-10-25,13.92
2018-10-26,14.32
2018-10-29,14.39
2018-10-30,13.79
2018-10-31,14.99
2018-11-01,15.19
2018-11-02,16.29
2018-11-05,16.92
2018-11-07,16.93
2018-11-08,17.25
2018-11-09,17.1
2018-11-12,17.09
2018-11-13,17.1
2018-11-14,16.84
2018-11-15,16.72
2018-11-16,16.99
2018-11-19,16.9
2018-11-20,17.2
2018-11-21,17.01
2018-11-22,14.95
2018-11-23,14.83
2018-11-26,15.18
2018-11-27,15.13
2018-11-28,14.71
2018-11-29,14.77
2018-11-30,14.76
2018-12-03,16.19
2018-12-04,15.59
2018-12-05,15.67
2018-12-06,16.08
2018-12-07,15.44
2018-12-10,16
2018-12-11,15.97
2018-12-12,15.61
2018-12-13,15.12
2018-12-14,14.49
2018-12-17,13.88
2018-12-18,15.47
2018-12-19,15.27
2018-12-20,15.23
2018-12-21,15.2
2018-12-24,15.15
2018-12-26,15.63
2018-12-27,15.96
2018-12-28,15.71
2018-12-31,15.69
2019-01-02,15.5
2019-01-03,15.67
2019-01-04,16.35
2019-01-07,16.85
2019-01-08,16.49
2019-01-09,16.8
2019-01-10,16.94
2019-01-11,16.94
2019-01-14,17.14
2019-01-15,16.08
2019-01-16,15.98
2019-01-17,16
2019-01-18,15.45
2019-01-21,15.45
2019-01-22,15.17
2019-01-23,15.28
2019-01-24,14.9
2019-01-25,14.9
2019-01-28,14.45
2019-01-29,14.14
2019-01-30,12.31
2019-01-31,12.32
2019-02-01,12.27
2019-02-04,12.27
2019-02-07,12.31
2019-02-08,11.44
2019-02-11,11.09
2019-02-12,11.13
2019-02-13,11.65
2019-02-14,11.07
2019-02-15,10.74
2019-02-18,10.15
2019-02-19,9.52
2019-02-20,9.48
2019-02-21,9.02
2019-02-22,8.84
2019-02-25,8.76
2019-02-26,8.44
2019-02-27,7.79
2019-02-28,8.42
2019-03-01,8.34
2019-03-04,8.76
2019-03-05,8.91
2019-03-06,8.56
2019-03-07,8.28
2019-03-08,8.73
2019-03-11,8.67
2019-03-12,8.89
2019-03-13,8.96
2019-03-14,8.87
2019-03-15,8.75
2019-03-18,8.82
2019-03-19,8.83
2019-03-20,8.81
2019-03-21,8.83
2019-03-22,8.82
2019-03-25,9.23
2019-03-26,8.39
2019-03-27,8.34
2019-03-28,8.29
2019-03-29,7.94
2019-04-01,8.72
2019-04-02,8.98
2019-04-03,9.42
2019-04-04,9.38
2019-04-05,9.39
2019-04-08,9.36
2019-04-09,9.3
2019-04-10,8.47
2019-04-11,8.47
2019-04-12,8.07
2019-04-15,7.89
2019-04-16,7.77
2019-04-17,7.85
2019-04-18,6.99
2019-04-22,6.93
2019-04-23,6.83
2019-04-24,6.51
2019-04-25,6.7
2019-04-26,6.7
2019-04-29,7.75
2019-04-30,7.84
2019-05-02,7.72
2019-05-03,7.75
2019-05-06,12.39
2019-05-07,12.11
2019-05-08,12.4
2019-05-09,12.49
2019-05-10,12.49
2019-05-13,13.04
2019-05-14,12.59
2019-05-15,12.26
2019-05-16,11.92
2019-05-17,12.07
2019-05-21,12.15
2019-05-22,12.16
2019-05-23,12.19
2019-05-24,12.25
2019-05-27,12.24
2019-05-28,12.22
2019-05-29,12.23
2019-05-30,12.25
2019-05-31,12.18
2019-06-03,12.24
2019-06-04,12.39
2019-06-06,12.43
2019-06-07,12.62
2019-06-10,12.88
2019-06-11,13.09
2019-06-12,12.07
2019-06-13,12.21
2019-06-14,12.23
2019-06-17,12.25
2019-06-18,9.04
2019-06-19,9.98
2019-06-20,9.92
2019-06-21,9.83
2019-06-24,9.88
2019-06-25,9.14
2019-06-26,9.07
2019-06-27,9.3
2019-06-28,9.32
2019-07-01,9.85
2019-07-02,9.5
2019-07-03,9.52
2019-07-04,9.1
2019-07-05,9.17
2019-07-08,9.82
2019-07-09,9.81
2019-07-10,9.79
2019-07-11,9.45
2019-07-12,8.9
2019-07-15,9.04
2019-07-16,8.98
2019-07-17,8.98
2019-07-18,8.94
2019-07-19,8.87
2019-07-22,9.07
2019-07-23,9.09
2019-07-24,9.11
2019-07-25,9.13
2019-07-26,9.17
2019-07-29,9.05
2019-07-30,7.94
2019-07-31,8.89
2019-08-01,8.9
2019-08-02,9.27
2019-08-05,11.05
2019-08-06,11.21
2019-08-07,10.97
2019-08-08,11.01
2019-08-13,9.82
2019-08-14,9.83
2019-08-15,9.91
2019-08-16,9.84
